107/06/04,0.92,0.95,0.92,0.93,155000,144400,-0.19,6
107/06/05,0.95,0.95,0.80,0.80,265000,227750,-0.13,7
107/06/06,0.93,0.95,0.93,0.93,354000,331920,+0.13,8
107/06/07,0.91,0.94,0.86,0.87,466000,423990,-0.06,12
107/06/08,0.82,0.82,0.77,0.78,313000,245840,-0.09,11
107/06/11,0.80,0.87,0.80,0.86,199000,163200,+0.08,6
107/06/12,0.89,0.89,0.86,0.86,201000,178800,0.00,4
107/06/13,0.82,0.82,0.69,0.69,401000,282540,-0.17,18
107/06/14,0.65,0.73,0.65,0.73,256000,177380,+0.04,11
107/06/15,0.70,0.70,0.68,0.68,70000,48500,-0.05,4
107/06/19,0.65,0.65,0.64,0.64,55000,35250,-0.04,2
107/06/20,0.64,0.64,0.51,0.56,297000,173770,-0.08,10
107/06/21,0.63,0.65,0.63,0.65,95000,59950,+0.09,3
107/06/22,0.56,0.56,0.56,0.56,85000,47600,-0.09,4
107/06/25,0.55,0.55,0.52,0.52,302000,165440,-0.04,6
107/06/26,0.61,0.63,0.61,0.61,102000,63530,+0.09,6
107/06/27,0.59,0.72,0.59,0.69,937000,637380,+0.08,15
107/06/28,0.68,0.68,0.59,0.59,145000,87700,-0.10,5
107/06/29,0.55,0.57,0.55,0.57,69000,38550,-0.02,4
107/07/02,0.57,0.57,0.57,0.57,1000,570,0.00,1
107/07/03,0.50,0.50,0.50,0.50,120000,60000,-0.07,2
107/07/04,0.45,0.46,0.36,0.36,453000,194480,-0.14,11
107/07/05,0.45,0.45,0.38,0.39,453000,186280,+0.03,8
107/07/06,0.45,0.47,0.45,0.47,146000,67060,+0.08,4
107/07/09,0.55,0.63,0.55,0.60,400000,238700,+0.13,7
107/07/10,0.63,0.65,0.62,0.62,281000,179920,+0.02,5
107/07/11,0.55,0.57,0.55,0.57,320000,180400,-0.05,3
107/07/12,0.62,0.62,0.58,0.58,253000,156460,+0.01,5
107/07/13,0.62,0.62,0.59,0.59,273000,168560,+0.01,3
107/07/16,---,---,---,---,0,0,---,0
107/07/17,0.60,0.60,0.56,0.56,210000,124600,-0.04,4
107/07/18,0.56,0.59,0.56,0.56,95000,54500,0.00,5
107/07/19,0.65,0.68,0.64,0.68,385000,251500,+0.12,15
107/07/20,0.75,0.75,0.55,0.55,1342000,955240,-0.13,20
107/07/23,0.56,0.56,0.48,0.53,122000,61190,-0.02,5
107/07/24,0.54,0.57,0.54,0.57,50000,28000,+0.04,3
107/07/25,0.60,0.60,0.60,0.60,60000,36000,+0.03,1
107/07/26,0.69,0.70,0.68,0.68,203000,140600,+0.08,5
107/07/27,---,---,---,---,0,0,---,0
107/07/30,0.58,0.58,0.58,0.58,10000,5800,-0.10,1
107/07/31,0.60,0.60,0.60,0.60,20000,12000,+0.02,2
107/08/01,0.58,0.58,0.50,0.50,265000,137000,-0.10,10
107/08/02,0.44,0.44,0.38,0.40,658000,260160,-0.10,12
107/08/03,0.40,0.40,0.40,0.40,405000,162000,0.00,2
107/08/06,0.43,0.43,0.43,0.43,20000,8600,+0.03,1
107/08/07,0.47,0.50,0.47,0.50,70000,34100,+0.07,4
107/08/08,0.42,0.42,0.36,0.36,259000,100310,-0.14,12
107/08/09,0.34,0.34,0.30,0.30,204000,62640,-0.06,8
107/08/10,0.28,0.32,0.28,0.29,147000,42710,-0.01,8
107/08/13,0.25,0.25,0.20,0.21,362000,87960,-0.08,6
107/08/14,0.20,0.22,0.19,0.22,151000,30470,+0.01,8
107/08/15,0.19,0.19,0.18,0.18,21000,3980,-0.04,3
107/08/16,0.15,0.19,0.15,0.19,107000,18240,+0.01,4
107/08/17,0.17,0.17,0.17,0.17,30000,5100,-0.02,2
107/08/20,0.16,0.16,0.10,0.10,541000,69350,-0.07,12
107/08/21,0.14,0.15,0.14,0.15,100000,14700,+0.05,2
107/08/22,---,---,---,---,0,0,---,0
107/08/23,---,---,---,---,0,0,---,0
107/08/24,0.10,0.10,0.10,0.10,100000,10000,-0.03,1
107/08/27,---,---,---,---,0,0,---,0
107/08/28,0.13,0.13,0.13,0.13,10000,1300,0.00,1
107/08/29,0.13,0.13,0.13,0.13,10000,1300,0.00,1
107/08/30,0.16,0.16,0.16,0.16,140000,22400,+0.03,2
107/08/31,---,---,---,---,0,0,---,0
107/09/03,0.10,0.10,0.09,0.09,200000,19000,-0.04,2
107/09/04,0.07,0.07,0.06,0.06,12000,740,-0.03,2
107/09/05,---,---,---,---,0,0,---,0
107/09/06,---,---,---,---,0,0,---,0
107/09/07,0.05,0.05,0.05,0.05,253000,12650,-0.02,4
107/09/10,0.04,0.15,0.03,0.15,31000,1450,+0.10,4
107/09/11,0.03,0.30,0.02,0.29,267000,9800,+0.14,37
107/09/12,---,---,---,---,0,0,---,0
107/09/13,0.02,0.14,0.02,0.02,41000,940,-0.03,5
107/09/14,0.02,0.02,0.02,0.02,5000,100,0.00,1
107/09/17,0.02,0.02,0.02,0.02,60000,1200,0.00,2
107/09/18,---,---,---,---,0,0,---,0
107/09/19,---,---,---,---,0,0,---,0
107/09/20,---,---,---,---,0,0,---,0
107/09/21,0.08,0.08,0.08,0.08,8000,640,+0.06,1
107/09/25,0.03,0.24,0.03,0.18,148000,8080,+0.10,26
107/09/26,---,---,---,---,0,0,---,0
107/09/27,0.02,0.02,0.02,0.02,37000,740,-0.09,1
107/09/28,---,---,---,---,0,0,---,0
107/10/01,0.02,0.02,0.02,0.02,20000,400,0.00,1
107/10/02,---,---,---,---,0,0,---,0
107/10/03,---,---,---,---,0,0,---,0
107/10/04,---,---,---,---,0,0,---,0
107/10/05,---,---,---,---,0,0,---,0
107/10/08,---,---,---,---,0,0,---,0
107/10/09,---,---,---,---,0,0,---,0
107/10/11,---,---,---,---,0,0,---,0
107/10/12,0.02,0.02,0.02,0.02,100000,2000,0.00,2
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
107/10/19,---,---,---,---,0,0,---,0
107/10/22,---,---,---,---,0,0,---,0
107/10/23,---,---,---,---,0,0,---,0
107/10/24,---,---,---,---,0,0,---,0
107/10/25,---,---,---,---,0,0,---,0
107/10/26,---,---,---,---,0,0,---,0
107/10/29,---,---,---,---,0,0,---,0
107/10/30,---,---,---,---,0,0,---,0
107/10/31,0.02,0.03,0.02,0.03,278000,7560,+0.02,2
107/11/01,0.01,0.01,0.01,0.01,100000,1000,-0.02,1
107/11/02,---,---,---,---,0,0,---,0
107/11/05,---,---,---,---,0,0,---,0
107/11/06,---,---,---,---,0,0,---,0
107/11/07,---,---,---,---,0,0,---,0
107/11/08,---,---,---,---,0,0,---,0
107/11/09,---,---,---,---,0,0,---,0
107/11/12,---,---,---,---,0,0,---,0
