107/02/07,---,---,---,---,0,0,---,0
107/02/08,1.48,1.51,1.48,1.51,89000,132100,+0.14,4
107/02/09,1.24,1.31,1.24,1.26,22000,27870,-0.25,6
107/02/12,---,---,---,---,0,0,---,0
107/02/21,1.38,1.38,1.38,1.38,6000,8280,+0.21,1
107/02/22,1.39,1.39,1.39,1.39,5000,6950,+0.01,1
107/02/23,1.50,1.90,1.50,1.90,675000,1130330,+0.51,38
107/02/26,2.13,2.14,1.80,2.00,1036000,2082960,+0.10,39
107/02/27,2.01,2.01,1.74,1.74,374000,706000,-0.26,10
107/03/01,1.63,1.75,1.54,1.54,165000,280340,-0.20,6
107/03/02,1.65,1.90,1.59,1.85,860000,1540510,+0.31,38
107/03/05,1.89,1.89,1.72,1.72,753000,1394350,-0.13,32
107/03/06,1.78,1.86,1.78,1.81,811000,1465790,+0.09,18
107/03/07,1.76,1.80,1.66,1.66,694000,1235100,-0.15,24
107/03/08,1.73,1.73,1.61,1.61,52000,86000,-0.05,6
107/03/09,1.58,1.58,1.55,1.55,83000,131050,-0.06,4
107/03/12,1.70,1.70,1.65,1.67,245000,411550,+0.12,9
107/03/13,1.67,1.95,1.66,1.66,716000,1295340,-0.01,52
107/03/14,1.75,1.79,1.64,1.75,1119000,1945070,+0.09,70
107/03/15,1.83,1.94,1.79,1.87,1569000,2923910,+0.12,41
107/03/16,1.82,1.82,1.71,1.72,862000,1513670,-0.15,21
107/03/19,1.80,1.80,1.77,1.77,47000,84350,+0.05,6
107/03/20,1.63,1.63,1.62,1.63,24000,39080,-0.14,4
107/03/21,1.71,1.74,1.68,1.71,432000,740150,+0.08,9
107/03/22,1.79,1.79,1.68,1.69,407000,707210,-0.02,10
107/03/23,---,---,---,---,0,0,---,0
107/03/26,1.37,1.45,1.37,1.37,697000,992220,-0.06,33
107/03/27,1.42,1.42,1.18,1.24,1011000,1304190,-0.13,44
107/03/28,1.14,1.18,0.98,0.98,328000,351540,-0.26,11
107/03/29,1.31,1.45,1.29,1.45,1953000,2693890,+0.47,47
