106/11/08,0.48,0.48,0.48,0.48,100000,48000,-0.17,2
106/11/09,0.50,0.50,0.50,0.50,10000,5000,+0.02,1
106/11/10,0.50,0.50,0.49,0.50,315000,156900,0.00,5
106/11/13,0.49,0.49,0.49,0.49,250000,122500,-0.01,1
106/11/14,0.46,0.46,0.46,0.46,10000,4600,-0.03,1
106/11/15,0.43,0.43,0.42,0.43,700000,299000,-0.03,5
106/11/16,0.45,0.45,0.45,0.45,22000,9900,+0.02,1
106/11/17,0.45,0.45,0.44,0.44,152000,66900,-0.01,4
106/11/20,0.44,0.45,0.44,0.45,355000,159450,+0.01,6
106/11/21,0.44,0.44,0.44,0.44,30000,13200,-0.01,1
106/11/22,0.44,0.45,0.44,0.45,480000,211700,+0.01,8
106/11/23,0.45,0.46,0.45,0.45,240000,108500,0.00,4
106/11/24,0.45,0.45,0.43,0.44,4634000,2064300,-0.01,19
106/11/27,0.43,0.43,0.40,0.41,435000,182470,-0.03,8
106/11/28,0.41,0.43,0.41,0.42,271000,111510,+0.01,8
106/11/29,0.42,0.42,0.42,0.42,60000,25200,0.00,1
106/11/30,---,---,---,---,0,0,---,0
106/12/01,0.42,0.44,0.42,0.44,583000,253040,+0.03,6
106/12/04,---,---,---,---,0,0,---,0
106/12/05,0.44,0.45,0.44,0.44,367000,163150,0.00,4
106/12/06,0.45,0.49,0.45,0.48,1961000,915340,+0.04,21
106/12/07,0.47,0.55,0.47,0.54,7830000,4090090,+0.06,88
106/12/08,0.51,0.53,0.47,0.48,801000,400860,-0.06,32
106/12/11,0.45,0.46,0.43,0.43,328000,144740,-0.05,15
106/12/12,0.46,0.48,0.46,0.48,4875000,2309380,+0.05,43
106/12/13,0.46,0.47,0.45,0.47,780000,355310,-0.01,12
106/12/14,0.46,0.46,0.43,0.44,256000,115460,-0.03,9
106/12/15,0.45,0.46,0.45,0.46,397000,182270,+0.02,5
106/12/18,0.44,0.44,0.42,0.42,4639000,1998090,-0.04,42
106/12/19,0.43,0.44,0.43,0.44,241000,105740,+0.02,3
106/12/20,0.43,0.43,0.43,0.43,264000,113520,-0.01,5
106/12/21,0.42,0.42,0.41,0.41,120000,50250,-0.02,3
106/12/22,0.39,0.39,0.38,0.39,243000,92870,-0.02,5
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,0.36,0.36,0.36,0.36,196000,70560,-0.03,3
106/12/28,0.35,0.36,0.34,0.36,666000,227100,0.00,9
106/12/29,0.37,0.38,0.37,0.38,10000,3770,+0.02,2
107/01/02,0.37,0.37,0.37,0.37,10000,3700,-0.01,1
107/01/03,0.35,0.35,0.35,0.35,60000,21000,-0.02,3
107/01/04,0.36,0.36,0.36,0.36,50000,18000,+0.01,1
107/01/05,0.33,0.33,0.33,0.33,20000,6600,-0.03,1
107/01/08,0.31,0.31,0.28,0.29,147000,44070,-0.04,7
107/01/09,0.29,0.29,0.28,0.28,80000,22700,-0.01,2
107/01/10,0.30,0.30,0.30,0.30,30000,9000,+0.02,1
107/01/11,0.30,0.31,0.30,0.31,90000,27200,+0.01,4
107/01/12,0.30,0.30,0.28,0.28,90000,26000,-0.03,3
107/01/15,---,---,---,---,0,0,---,0
107/01/16,0.31,0.31,0.30,0.31,106000,32350,+0.02,4
107/01/17,0.30,0.32,0.30,0.32,77000,24080,+0.01,3
107/01/18,0.29,0.31,0.29,0.31,10000,2920,-0.01,2
107/01/19,0.32,0.32,0.32,0.32,6000,1920,+0.01,1
107/01/22,---,---,---,---,0,0,---,0
107/01/23,---,---,---,---,0,0,---,0
107/01/24,---,---,---,---,0,0,---,0
107/01/25,---,---,---,---,0,0,---,0
107/01/26,---,---,---,---,0,0,---,0
107/01/29,---,---,---,---,0,0,---,0
107/01/30,---,---,---,---,0,0,---,0
107/01/31,0.26,0.26,0.26,0.26,50000,13000,-0.01,1
107/02/01,---,---,---,---,0,0,---,0
107/02/02,---,---,---,---,0,0,---,0
107/02/05,0.29,0.29,0.27,0.27,107000,30390,+0.01,3
107/02/06,0.27,0.34,0.27,0.31,128000,41090,+0.04,7
107/02/07,---,---,---,---,0,0,---,0
107/02/08,0.31,0.33,0.31,0.33,175000,55600,+0.03,5
107/02/09,0.37,0.37,0.34,0.34,255000,94000,+0.01,9
107/02/12,0.32,0.32,0.32,0.32,75000,24000,-0.02,3
107/02/21,0.30,0.30,0.30,0.30,90000,27000,-0.02,2
107/02/22,0.30,0.30,0.27,0.27,60000,16800,-0.03,2
107/02/23,---,---,---,---,0,0,---,0
107/02/26,0.26,0.26,0.26,0.26,610000,158600,-0.01,10
107/02/27,---,---,---,---,0,0,---,0
107/03/01,0.23,0.23,0.23,0.23,510000,117300,-0.03,4
107/03/02,0.23,0.23,0.23,0.23,20000,4600,0.00,1
107/03/05,---,---,---,---,0,0,---,0
107/03/06,0.24,0.24,0.23,0.24,155000,36700,0.00,3
107/03/07,0.24,0.24,0.24,0.24,2000,480,0.00,1
107/03/08,0.22,0.23,0.22,0.23,81000,18370,-0.01,3
107/03/09,0.22,0.22,0.22,0.22,20000,4400,-0.01,2
107/03/12,0.21,0.22,0.21,0.21,275000,58000,-0.01,4
107/03/13,0.20,0.20,0.20,0.20,25000,5000,-0.01,1
107/03/14,0.20,0.20,0.20,0.20,5000,1000,0.00,1
107/03/15,---,---,---,---,0,0,---,0
107/03/16,---,---,---,---,0,0,---,0
107/03/19,0.21,0.21,0.21,0.21,5000,1050,0.00,1
107/03/20,---,---,---,---,0,0,---,0
107/03/21,---,---,---,---,0,0,---,0
107/03/22,---,---,---,---,0,0,---,0
107/03/23,0.21,0.21,0.21,0.21,800000,168000,0.00,6
107/03/26,---,---,---,---,0,0,---,0
107/03/27,0.19,0.19,0.19,0.19,2000,380,-0.02,1
107/03/28,---,---,---,---,0,0,---,0
107/03/29,---,---,---,---,0,0,---,0
107/03/30,---,---,---,---,0,0,---,0
107/03/31,0.17,0.17,0.17,0.17,3000,510,0.00,1
107/04/02,---,---,---,---,0,0,---,0
107/04/03,0.16,0.16,0.16,0.16,6000,960,-0.01,1
107/04/09,0.18,0.18,0.18,0.18,5000,900,+0.02,1
107/04/10,---,---,---,---,0,0,---,0
107/04/11,---,---,---,---,0,0,---,0
107/04/12,0.18,0.19,0.17,0.17,194000,34480,-0.01,3
107/04/13,0.13,0.13,0.11,0.11,194000,22770,-0.06,3
107/04/16,0.13,0.13,0.13,0.13,20000,2600,+0.02,1
107/04/17,0.13,0.14,0.13,0.14,220000,28900,+0.01,3
107/04/18,---,---,---,---,0,0,---,0
107/04/19,---,---,---,---,0,0,---,0
107/04/20,---,---,---,---,0,0,---,0
107/04/23,0.14,0.14,0.14,0.14,75000,10500,+0.01,1
107/04/24,---,---,---,---,0,0,---,0
107/04/25,---,---,---,---,0,0,---,0
107/04/26,---,---,---,---,0,0,---,0
107/04/27,0.16,0.16,0.16,0.16,100000,16000,-0.01,1
107/04/30,0.16,0.16,0.16,0.16,20000,3200,0.00,1
107/05/02,---,---,---,---,0,0,---,0
107/05/03,---,---,---,---,0,0,---,0
107/05/04,---,---,---,---,0,0,---,0
107/05/07,---,---,---,---,0,0,---,0
107/05/08,---,---,---,---,0,0,---,0
107/05/09,---,---,---,---,0,0,---,0
107/05/10,---,---,---,---,0,0,---,0
