106/11/03,1.31,1.34,1.31,1.34,18000,23670,+0.14,3
106/11/06,1.47,1.67,1.40,1.40,353000,534770,+0.06,25
106/11/07,1.60,1.60,1.43,1.53,511000,762720,+0.13,33
106/11/08,1.54,1.71,1.45,1.57,1669000,2624020,+0.04,89
106/11/09,1.50,1.60,1.41,1.43,1975000,3005300,-0.14,115
106/11/10,1.45,1.51,1.30,1.49,1295000,1843430,+0.06,73
106/11/13,1.58,1.95,1.58,1.95,1009000,1786230,+0.46,57
106/11/14,1.93,1.97,1.71,1.78,792000,1462330,-0.17,38
106/11/15,1.76,1.80,1.73,1.78,289000,511220,0.00,19
106/11/16,1.89,2.01,1.89,1.90,572000,1108560,+0.12,25
106/11/17,1.94,1.99,1.85,1.93,426000,816080,+0.03,29
106/11/20,2.08,2.08,2.01,2.07,216000,440640,+0.14,15
106/11/21,2.00,2.00,1.95,1.98,41000,81190,-0.09,8
106/11/22,1.85,1.85,1.70,1.70,68000,119130,-0.28,8
106/11/23,1.75,1.77,1.69,1.71,17000,29590,+0.01,6
106/11/24,1.77,1.89,1.77,1.89,101000,183530,+0.18,5
106/11/27,1.85,2.09,1.80,2.09,256000,501810,+0.20,14
106/11/28,2.04,2.53,2.00,2.42,280000,606840,+0.33,29
106/11/29,2.34,2.76,2.26,2.58,61000,150500,+0.16,10
106/11/30,2.49,2.69,2.47,2.63,26000,65620,+0.05,5
106/12/01,2.92,3.04,2.78,2.78,6000,17260,+0.15,4
106/12/04,---,---,---,---,0,0,---,0
106/12/05,2.67,2.83,2.67,2.67,33000,89790,+0.09,6
106/12/06,2.81,2.81,2.71,2.71,24000,65890,+0.04,6
106/12/07,2.76,2.76,2.76,2.76,20000,55200,+0.05,3
106/12/08,2.24,2.32,2.24,2.32,7000,16000,-0.44,2
106/12/11,2.40,2.40,2.40,2.40,20000,48000,+0.08,2
106/12/12,2.39,2.62,2.39,2.62,20000,50100,+0.22,3
106/12/13,2.40,2.61,2.38,2.61,24000,59620,-0.01,4
106/12/14,2.69,2.79,2.65,2.65,27000,73850,+0.04,6
106/12/15,2.57,3.00,2.57,3.00,40000,108450,+0.35,5
106/12/18,2.87,3.06,2.87,3.06,50000,146700,+0.06,5
106/12/19,2.98,2.98,2.92,2.92,11000,32720,-0.14,3
106/12/20,2.80,2.80,2.80,2.80,24000,67200,-0.12,1
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,2.77,2.77,2.77,2.77,5000,13850,-0.03,1
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,2.83,2.83,2.83,2.83,5000,14150,+0.06,2
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
