107/01/12,0.93,0.93,0.93,0.93,10000,9300,-0.06,1
107/01/15,1.00,1.07,1.00,1.03,184000,188230,+0.10,15
107/01/16,0.99,1.00,0.95,1.00,142000,139340,-0.03,21
107/01/17,1.01,1.01,0.98,0.99,32000,31980,-0.01,8
107/01/18,1.07,1.21,1.07,1.11,1519000,1700220,+0.12,71
107/01/19,1.28,1.42,1.25,1.42,1205000,1579250,+0.31,35
107/01/22,1.67,2.11,1.66,2.10,1152000,2116860,+0.68,58
107/01/23,2.10,2.32,1.89,2.16,1097000,2381240,+0.06,84
107/01/24,2.09,2.40,2.09,2.23,2753000,6194810,+0.07,59
107/01/25,1.56,2.27,1.56,2.17,1916000,4172930,-0.06,62
107/01/26,2.78,2.78,2.01,2.13,214000,544540,-0.04,17
107/01/29,2.04,2.19,2.04,2.19,123000,254190,+0.06,8
107/01/30,2.29,2.47,2.26,2.33,94000,221420,+0.14,10
107/01/31,2.09,2.38,2.09,2.38,80000,180330,+0.05,5
107/02/01,2.58,2.87,2.58,2.61,88000,246350,+0.23,10
107/02/02,2.32,2.32,2.29,2.29,34000,78790,-0.32,4
107/02/05,---,---,---,---,0,0,---,0
107/02/06,1.79,1.79,1.65,1.65,175000,312550,-0.64,2
107/02/07,---,---,---,---,0,0,---,0
107/02/08,1.91,1.91,1.91,1.91,5000,9550,-0.04,1
107/02/09,1.32,1.32,1.32,1.32,5000,6600,-0.59,1
107/02/12,---,---,---,---,0,0,---,0
107/02/21,---,---,---,---,0,0,---,0
107/02/22,---,---,---,---,0,0,---,0
107/02/23,1.82,1.95,1.82,1.87,260000,488500,+0.20,10
107/02/26,1.76,1.77,1.53,1.53,175000,305990,-0.34,5
107/02/27,1.55,1.55,1.50,1.50,45000,69350,-0.03,2
107/03/01,---,---,---,---,0,0,---,0
107/03/02,---,---,---,---,0,0,---,0
107/03/05,1.28,1.28,1.28,1.28,3000,3840,-0.03,1
107/03/06,1.41,1.58,1.41,1.51,1778000,2735830,+0.23,48
107/03/07,1.49,1.58,1.49,1.54,303000,462970,+0.03,5
107/03/08,1.55,1.55,1.55,1.55,2000,3100,+0.01,2
107/03/09,1.61,1.77,1.61,1.77,53000,92040,+0.22,4
107/03/12,1.93,1.93,1.88,1.88,41000,79080,+0.11,2
107/03/13,---,---,---,---,0,0,---,0
107/03/14,---,---,---,---,0,0,---,0
107/03/15,---,---,---,---,0,0,---,0
107/03/16,1.96,2.20,1.96,2.20,258000,551560,+0.35,8
107/03/19,2.53,2.69,2.43,2.63,627000,1638280,+0.43,37
107/03/20,2.61,2.71,2.61,2.71,133000,350430,+0.08,5
107/03/21,---,---,---,---,0,0,---,0
107/03/22,---,---,---,---,0,0,---,0
107/03/23,---,---,---,---,0,0,---,0
107/03/26,---,---,---,---,0,0,---,0
107/03/27,---,---,---,---,0,0,---,0
107/03/28,---,---,---,---,0,0,---,0
107/03/29,---,---,---,---,0,0,---,0
107/03/30,---,---,---,---,0,0,---,0
107/03/31,---,---,---,---,0,0,---,0
107/04/02,---,---,---,---,0,0,---,0
107/04/03,---,---,---,---,0,0,---,0
107/04/09,---,---,---,---,0,0,---,0
107/04/10,---,---,---,---,0,0,---,0
107/04/11,---,---,---,---,0,0,---,0
107/04/12,---,---,---,---,0,0,---,0
107/04/13,4.58,4.90,4.58,4.90,33000,152100,+0.95,2
107/04/16,5.05,5.90,5.05,5.90,440000,2454000,+1.00,15
107/04/17,6.05,6.05,5.20,5.20,149000,849350,-0.70,6
107/04/18,5.45,5.45,5.45,5.45,25000,136250,+0.25,2
107/04/19,---,---,---,---,0,0,---,0
107/04/20,---,---,---,---,0,0,---,0
107/04/23,5.40,5.40,5.40,5.40,1000,5400,-0.40,1
107/04/24,---,---,---,---,0,0,---,0
107/04/25,---,---,---,---,0,0,---,0
107/04/26,---,---,---,---,0,0,---,0
107/04/27,5.25,5.25,5.20,5.20,60000,314000,+0.32,3
107/04/30,---,---,---,---,0,0,---,0
107/05/02,---,---,---,---,0,0,---,0
107/05/03,---,---,---,---,0,0,---,0
107/05/04,4.75,4.75,4.75,4.75,1000,4750,-0.65,1
107/05/07,---,---,---,---,0,0,---,0
107/05/08,---,---,---,---,0,0,---,0
107/05/09,---,---,---,---,0,0,---,0
107/05/10,---,---,---,---,0,0,---,0
107/05/11,---,---,---,---,0,0,---,0
107/05/14,---,---,---,---,0,0,---,0
107/05/15,---,---,---,---,0,0,---,0
107/05/16,6.35,6.35,6.20,6.35,81000,510200,-0.90,5
107/05/17,5.80,5.90,5.80,5.90,35000,204700,-0.45,5
107/05/18,5.65,5.95,5.65,5.95,35000,202850,+0.05,2
107/05/21,---,---,---,---,0,0,---,0
107/05/22,---,---,---,---,0,0,---,0
107/05/23,---,---,---,---,0,0,---,0
107/05/24,---,---,---,---,0,0,---,0
107/05/25,---,---,---,---,0,0,---,0
107/05/28,6.20,6.20,6.20,6.20,17000,105400,+0.10,1
107/05/29,---,---,---,---,0,0,---,0
107/05/30,6.60,6.60,6.50,6.50,32000,209600,+0.15,2
107/05/31,---,---,---,---,0,0,---,0
107/06/01,6.05,6.05,6.05,6.05,17000,102850,-0.45,1
107/06/04,---,---,---,---,0,0,---,0
107/06/05,5.00,5.00,4.72,4.72,64000,307680,-1.33,3
107/06/06,---,---,---,---,0,0,---,0
107/06/07,---,---,---,---,0,0,---,0
107/06/08,3.95,3.95,3.95,3.95,26000,102700,-0.77,1
107/06/11,---,---,---,---,0,0,---,0
107/06/12,---,---,---,---,0,0,---,0
107/06/13,---,---,---,---,0,0,---,0
107/06/14,---,---,---,---,0,0,---,0
107/06/15,---,---,---,---,0,0,---,0
107/06/19,4.38,4.38,4.38,4.38,69000,302220,-0.44,3
107/06/20,3.78,3.78,3.78,3.78,27000,102060,-0.60,1
107/06/21,---,---,---,---,0,0,---,0
107/06/22,4.54,4.54,4.43,4.43,46000,206310,-0.33,2
107/06/25,---,---,---,---,0,0,---,0
107/06/26,---,---,---,---,0,0,---,0
107/06/27,---,---,---,---,0,0,---,0
107/06/28,---,---,---,---,0,0,---,0
107/06/29,4.10,4.10,4.10,4.10,25000,102500,-0.55,1
107/07/02,3.77,3.82,3.33,3.33,251000,896510,-0.77,10
107/07/03,---,---,---,---,0,0,---,0
107/07/04,3.05,3.05,2.67,2.67,213000,606020,-0.77,6
107/07/05,---,---,---,---,0,0,---,0
107/07/06,2.61,2.61,2.55,2.55,79000,203790,+0.12,2
107/07/09,2.99,3.21,2.99,3.21,153000,471110,+0.66,6
