107/04/19,0.90,0.90,0.90,0.90,168000,151200,-0.09,1
107/04/20,0.81,0.83,0.80,0.80,228000,185580,-0.10,6
107/04/23,0.72,0.72,0.65,0.66,175000,118600,-0.14,8
107/04/24,0.38,0.48,0.38,0.48,40000,16200,-0.18,3
107/04/25,0.35,0.38,0.26,0.35,108000,37200,-0.13,12
107/04/26,0.36,0.37,0.26,0.28,121000,40990,-0.07,12
107/04/27,0.31,0.31,0.28,0.28,40000,11750,0.00,5
107/04/30,---,---,---,---,0,0,---,0
107/05/02,---,---,---,---,0,0,---,0
107/05/03,---,---,---,---,0,0,---,0
107/05/04,0.35,0.35,0.35,0.35,218000,76300,+0.02,2
107/05/07,0.37,0.37,0.37,0.37,208000,76960,+0.02,1
107/05/08,0.36,0.38,0.36,0.38,209000,75260,+0.01,2
107/05/09,0.34,0.38,0.34,0.37,432000,151670,-0.01,5
107/05/10,0.40,0.48,0.40,0.48,212000,84980,+0.11,5
107/05/11,0.48,0.49,0.48,0.49,419000,202800,+0.01,6
107/05/14,0.53,0.60,0.50,0.60,1742000,969030,+0.11,19
107/05/15,0.59,0.59,0.52,0.52,1215000,698060,-0.08,19
107/05/16,0.52,0.52,0.52,0.52,51000,26520,0.00,2
107/05/17,0.47,0.50,0.47,0.50,943000,471000,-0.02,9
107/05/18,0.49,0.49,0.44,0.44,118000,57140,-0.06,4
107/05/21,0.54,0.54,0.52,0.53,825000,438250,+0.09,4
107/05/22,0.54,0.58,0.54,0.54,1466000,812350,+0.01,16
107/05/23,0.54,0.54,0.50,0.52,1290000,675760,-0.02,14
107/05/24,0.54,0.56,0.54,0.54,742000,407850,+0.02,7
107/05/25,0.51,0.53,0.51,0.53,616000,316160,-0.01,4
107/05/28,0.56,0.57,0.56,0.57,705000,397880,+0.04,3
107/05/29,0.57,0.57,0.49,0.49,775000,413730,-0.08,7
107/05/30,0.42,0.43,0.35,0.38,662000,256280,-0.11,13
107/05/31,0.37,0.40,0.32,0.33,335000,114180,-0.05,10
107/06/01,0.34,0.36,0.34,0.36,305000,104300,+0.03,4
107/06/04,0.40,0.42,0.40,0.42,30000,12300,+0.06,3
107/06/05,0.44,0.44,0.40,0.40,31000,12940,-0.02,4
107/06/06,0.47,0.49,0.47,0.48,876000,424060,+0.08,8
107/06/07,0.51,0.51,0.48,0.48,926000,463320,0.00,10
107/06/08,0.37,0.39,0.36,0.36,534000,200200,-0.12,9
107/06/11,0.31,0.32,0.31,0.32,290000,91900,-0.04,6
107/06/12,0.34,0.35,0.33,0.33,200000,67160,+0.01,7
107/06/13,0.33,0.33,0.33,0.33,125000,41250,0.00,3
107/06/14,0.29,0.30,0.29,0.29,40000,11800,-0.04,4
107/06/15,0.31,0.35,0.31,0.32,1343000,435440,+0.03,12
107/06/19,0.29,0.30,0.28,0.28,1688000,491840,-0.04,9
107/06/20,0.26,0.26,0.23,0.26,1142000,289120,-0.02,11
107/06/21,0.29,0.29,0.27,0.27,653000,184570,+0.01,7
107/06/22,0.25,0.26,0.24,0.25,536000,133910,-0.02,7
107/06/25,0.22,0.22,0.19,0.20,340000,72600,-0.05,9
107/06/26,0.16,0.21,0.16,0.21,135000,23450,+0.01,8
107/06/27,0.20,0.20,0.19,0.19,210000,41600,-0.02,5
107/06/28,---,---,---,---,0,0,---,0
107/06/29,0.17,0.18,0.17,0.17,90000,15500,0.00,6
107/07/02,0.18,0.18,0.16,0.16,101000,18160,-0.01,2
107/07/03,0.16,0.16,0.11,0.11,218000,26070,-0.05,9
107/07/04,0.12,0.12,0.12,0.12,40000,4800,+0.01,1
107/07/05,0.12,0.14,0.12,0.13,335000,43900,+0.01,6
107/07/06,---,---,---,---,0,0,---,0
107/07/09,0.10,0.10,0.10,0.10,60000,6000,-0.03,4
107/07/10,0.12,0.12,0.12,0.12,160000,19200,+0.02,4
107/07/11,0.13,0.17,0.13,0.17,432000,59100,+0.05,6
107/07/12,0.17,0.20,0.17,0.18,332000,56770,+0.01,7
107/07/13,0.21,0.25,0.20,0.25,1409000,287590,+0.07,19
107/07/16,0.25,0.25,0.25,0.25,10000,2500,0.00,1
107/07/17,---,---,---,---,0,0,---,0
107/07/18,---,---,---,---,0,0,---,0
107/07/19,0.20,0.20,0.19,0.19,6000,1150,+0.01,2
107/07/20,0.20,0.20,0.18,0.18,51000,9700,-0.01,3
107/07/23,---,---,---,---,0,0,---,0
107/07/24,0.10,0.10,0.10,0.10,110000,11000,-0.01,2
107/07/25,0.13,0.13,0.12,0.12,17000,2190,+0.02,3
107/07/26,0.12,0.12,0.10,0.10,12000,1400,-0.02,2
107/07/27,---,---,---,---,0,0,---,0
107/07/30,---,---,---,---,0,0,---,0
107/07/31,---,---,---,---,0,0,---,0
107/08/01,---,---,---,---,0,0,---,0
107/08/02,---,---,---,---,0,0,---,0
107/08/03,0.11,0.11,0.11,0.11,10000,1100,+0.01,1
107/08/06,---,---,---,---,0,0,---,0
107/08/07,---,---,---,---,0,0,---,0
107/08/08,---,---,---,---,0,0,---,0
107/08/09,---,---,---,---,0,0,---,0
107/08/10,---,---,---,---,0,0,---,0
107/08/13,---,---,---,---,0,0,---,0
107/08/14,---,---,---,---,0,0,---,0
107/08/15,---,---,---,---,0,0,---,0
107/08/16,---,---,---,---,0,0,---,0
107/08/17,---,---,---,---,0,0,---,0
107/08/20,---,---,---,---,0,0,---,0
107/08/21,---,---,---,---,0,0,---,0
107/08/22,---,---,---,---,0,0,---,0
107/08/23,0.01,0.07,0.01,0.07,62000,690,0.00,3
107/08/24,---,---,---,---,0,0,---,0
107/08/27,0.02,0.02,0.02,0.02,30000,600,0.00,1
