106/12/25,0.70,0.71,0.69,0.69,209000,146320,-0.20,5
106/12/26,0.59,0.59,0.54,0.57,12000,6770,-0.12,4
106/12/27,0.57,0.57,0.54,0.54,119000,67400,-0.03,6
106/12/28,0.58,0.60,0.58,0.60,416000,245440,+0.06,2
106/12/29,0.59,0.62,0.59,0.59,760000,453880,-0.01,5
107/01/02,0.56,0.57,0.56,0.57,46000,25780,-0.02,2
107/01/03,0.60,0.71,0.60,0.70,1410000,889180,+0.13,16
107/01/04,0.69,0.71,0.67,0.70,1736000,1189990,0.00,25
107/01/05,0.72,0.76,0.71,0.71,398000,299640,+0.01,8
107/01/08,0.70,0.70,0.65,0.65,75000,49000,-0.06,4
107/01/09,0.56,0.56,0.56,0.56,30000,16800,-0.09,1
107/01/10,0.48,0.51,0.48,0.50,328000,161540,-0.06,4
107/01/11,0.49,0.49,0.49,0.49,168000,82320,-0.01,1
107/01/12,---,---,---,---,0,0,---,0
107/01/15,0.39,0.43,0.39,0.43,453000,184930,+0.04,5
107/01/16,0.43,0.45,0.43,0.44,381000,166040,+0.01,3
107/01/17,0.44,0.45,0.44,0.45,175000,77670,+0.01,2
107/01/18,0.48,0.50,0.48,0.49,355000,175960,+0.04,3
107/01/19,0.43,0.43,0.40,0.41,273000,111360,-0.08,4
107/01/22,0.40,0.42,0.40,0.42,732000,300000,+0.01,3
107/01/23,0.42,0.42,0.42,0.42,732000,307440,0.00,3
107/01/24,---,---,---,---,0,0,---,0
107/01/25,0.36,0.36,0.36,0.36,100000,36000,+0.01,1
107/01/26,0.30,0.30,0.30,0.30,20000,6000,-0.06,1
107/01/29,0.30,0.30,0.30,0.30,100000,30000,0.00,1
107/01/30,0.36,0.36,0.36,0.36,50000,18000,+0.06,1
107/01/31,---,---,---,---,0,0,---,0
107/02/01,---,---,---,---,0,0,---,0
107/02/02,---,---,---,---,0,0,---,0
107/02/05,---,---,---,---,0,0,---,0
107/02/06,0.25,0.25,0.25,0.25,10000,2500,-0.10,1
107/02/07,0.30,0.30,0.30,0.30,5000,1500,+0.05,1
107/02/08,---,---,---,---,0,0,---,0
107/02/09,0.23,0.29,0.23,0.29,250000,60500,+0.02,3
107/02/12,---,---,---,---,0,0,---,0
107/02/21,0.34,0.34,0.32,0.32,30000,10000,+0.03,2
107/02/22,0.32,0.32,0.32,0.32,368000,117760,0.00,1
107/02/23,0.31,0.33,0.31,0.33,368000,114960,+0.01,4
107/02/26,0.34,0.34,0.34,0.34,408000,138720,+0.01,1
107/02/27,0.37,0.37,0.37,0.37,408000,150960,+0.03,3
107/03/01,---,---,---,---,0,0,---,0
107/03/02,0.32,0.32,0.32,0.32,2000,640,-0.04,1
107/03/05,---,---,---,---,0,0,---,0
107/03/06,0.30,0.30,0.30,0.30,30000,9000,+0.04,1
107/03/07,---,---,---,---,0,0,---,0
107/03/08,0.34,0.35,0.34,0.35,40000,13800,+0.04,2
107/03/09,0.36,0.37,0.33,0.33,75000,26140,-0.02,8
107/03/12,0.39,0.46,0.39,0.46,253000,109470,+0.13,6
107/03/13,0.51,0.57,0.51,0.56,1147000,628350,+0.10,15
107/03/14,0.54,0.58,0.53,0.53,879000,485580,-0.03,16
107/03/15,0.55,0.58,0.54,0.58,1564000,883610,+0.05,14
107/03/16,0.58,0.58,0.55,0.57,3210000,1823270,-0.01,30
107/03/19,0.58,0.58,0.52,0.53,2054000,1101630,-0.04,17
107/03/20,0.48,0.55,0.46,0.55,2070000,1024650,+0.02,16
107/03/21,0.55,0.55,0.55,0.55,202000,111100,0.00,5
107/03/22,0.53,0.53,0.48,0.48,3458000,1744170,-0.07,19
107/03/23,0.43,0.45,0.42,0.42,282000,122980,-0.06,14
107/03/26,0.43,0.46,0.43,0.45,437000,197910,+0.03,8
107/03/27,0.49,0.52,0.49,0.52,447000,221860,+0.07,11
107/03/28,0.49,0.54,0.48,0.49,119000,59110,-0.03,18
107/03/29,0.52,0.52,0.49,0.52,201000,102090,+0.03,8
107/03/30,0.54,0.54,0.50,0.51,1931000,974160,-0.01,11
107/03/31,0.50,0.50,0.50,0.50,20000,10000,-0.01,2
107/04/02,0.47,0.49,0.47,0.49,250000,121500,-0.01,4
107/04/03,0.47,0.47,0.44,0.44,47000,21070,-0.05,6
107/04/09,0.44,0.44,0.44,0.44,10000,4400,0.00,1
107/04/10,0.42,0.43,0.42,0.43,20000,8500,-0.01,2
107/04/11,0.42,0.44,0.42,0.43,170000,72000,0.00,4
107/04/12,0.42,0.44,0.42,0.42,120000,51100,-0.01,5
107/04/13,0.48,0.50,0.48,0.48,50000,24500,+0.06,3
107/04/16,0.53,0.57,0.51,0.55,386000,206770,+0.07,17
107/04/17,0.51,0.53,0.41,0.41,457000,222500,-0.14,18
107/04/18,0.44,0.44,0.32,0.38,140000,49850,-0.03,10
107/04/19,0.40,0.40,0.40,0.40,15000,6000,+0.02,1
107/04/20,0.37,0.37,0.33,0.33,420000,143100,-0.07,5
107/04/23,0.27,0.27,0.24,0.25,225000,56750,-0.08,7
107/04/24,0.15,0.15,0.15,0.15,210000,31500,-0.10,2
107/04/25,0.12,0.12,0.09,0.09,40000,4500,-0.06,3
107/04/26,0.05,0.05,0.05,0.05,120000,6000,-0.04,1
107/04/27,0.10,0.10,0.10,0.10,1000,100,+0.05,1
107/04/30,---,---,---,---,0,0,---,0
107/05/02,---,---,---,---,0,0,---,0
107/05/03,---,---,---,---,0,0,---,0
107/05/04,0.08,0.08,0.07,0.07,40000,3100,-0.03,3
107/05/07,---,---,---,---,0,0,---,0
107/05/08,0.06,0.06,0.06,0.06,10000,600,-0.01,1
107/05/09,0.06,0.06,0.06,0.06,30000,1800,0.00,2
107/05/10,0.12,0.12,0.12,0.12,1000,120,+0.06,1
107/05/11,0.16,0.16,0.16,0.16,1000,160,+0.04,1
107/05/14,0.22,0.22,0.22,0.22,1000,220,+0.06,1
107/05/15,---,---,---,---,0,0,---,0
107/05/16,---,---,---,---,0,0,---,0
107/05/17,---,---,---,---,0,0,---,0
107/05/18,---,---,---,---,0,0,---,0
107/05/21,---,---,---,---,0,0,---,0
107/05/22,---,---,---,---,0,0,---,0
107/05/23,---,---,---,---,0,0,---,0
107/05/24,0.10,0.10,0.10,0.10,30000,3000,-0.01,2
107/05/25,---,---,---,---,0,0,---,0
107/05/28,---,---,---,---,0,0,---,0
107/05/29,0.07,0.07,0.07,0.07,10000,700,-0.03,1
107/05/30,---,---,---,---,0,0,---,0
107/05/31,---,---,---,---,0,0,---,0
107/06/01,---,---,---,---,0,0,---,0
107/06/04,---,---,---,---,0,0,---,0
107/06/05,---,---,---,---,0,0,---,0
107/06/06,0.04,0.04,0.04,0.04,458000,18320,0.00,5
107/06/07,---,---,---,---,0,0,---,0
107/06/08,---,---,---,---,0,0,---,0
107/06/11,0.01,0.01,0.01,0.01,182000,1820,-0.03,3
107/06/12,---,---,---,---,0,0,---,0
107/06/13,---,---,---,---,0,0,---,0
107/06/14,0.01,0.01,0.01,0.01,129000,1290,0.00,1
107/06/15,---,---,---,---,0,0,---,0
107/06/19,0.01,0.01,0.01,0.01,40000,400,0.00,1
107/06/20,---,---,---,---,0,0,---,0
107/06/21,---,---,---,---,0,0,---,0
