106/11/22,1.60,1.78,1.60,1.64,57000,93760,+0.07,7
106/11/23,1.67,1.67,1.55,1.55,46000,74900,-0.09,7
106/11/24,1.45,1.46,1.42,1.42,57000,82550,-0.13,6
106/11/27,1.50,1.50,1.38,1.38,50000,74760,-0.04,6
106/11/28,1.34,1.34,1.29,1.29,24000,31150,-0.09,6
106/11/29,1.31,1.35,1.27,1.28,595000,789700,-0.01,17
106/11/30,1.22,1.25,1.20,1.20,674000,830830,-0.08,16
106/12/01,1.24,1.24,1.03,1.20,287000,327600,0.00,10
106/12/04,1.12,1.12,1.03,1.03,296000,323820,-0.17,12
106/12/05,0.94,0.96,0.92,0.93,185000,172740,-0.10,13
106/12/06,0.76,0.77,0.76,0.77,86000,65430,-0.16,2
106/12/07,0.70,0.72,0.42,0.42,218000,136200,-0.35,15
106/12/08,0.38,0.40,0.35,0.35,55000,20350,-0.07,7
106/12/11,0.28,0.35,0.28,0.32,162000,48920,-0.03,13
106/12/12,0.35,0.44,0.35,0.44,292000,112280,+0.12,19
106/12/13,0.46,0.46,0.35,0.38,431000,188310,-0.06,18
106/12/14,0.39,0.41,0.37,0.37,464000,181080,-0.01,15
106/12/15,0.36,0.36,0.34,0.34,298000,102770,-0.03,11
106/12/18,0.36,0.37,0.36,0.37,164000,60480,+0.03,5
106/12/19,0.28,0.28,0.27,0.27,147000,40690,-0.10,6
106/12/20,0.27,0.28,0.27,0.28,55000,15150,+0.01,3
106/12/21,0.27,0.27,0.25,0.25,20000,5200,-0.03,2
106/12/22,0.25,0.25,0.25,0.25,20000,5000,0.00,1
106/12/25,0.27,0.27,0.27,0.27,150000,40500,+0.02,1
106/12/26,0.28,0.28,0.27,0.27,150000,41100,0.00,7
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,0.20,0.20,0.20,0.20,10000,2000,-0.02,1
107/01/11,0.20,0.20,0.20,0.20,2000,400,0.00,1
107/01/12,0.20,0.20,0.20,0.20,10000,2000,0.00,1
107/01/15,---,---,---,---,0,0,---,0
107/01/16,0.10,0.11,0.10,0.10,103000,10410,-0.05,10
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,0.09,0.09,0.09,0.09,100000,9000,0.00,1
107/01/22,0.06,0.09,0.06,0.09,50000,3600,0.00,2
107/01/23,0.10,0.10,0.08,0.08,111000,10680,-0.01,12
107/01/24,0.08,0.10,0.08,0.10,214000,17760,+0.02,10
107/01/25,0.10,0.10,0.08,0.09,414000,37370,-0.01,12
