106/09/29,1.48,1.48,1.48,1.48,2000,2960,+0.43,2
106/09/30,---,---,---,---,0,0,---,0
106/10/02,---,---,---,---,0,0,---,0
106/10/03,---,---,---,---,0,0,---,0
106/10/05,---,---,---,---,0,0,---,0
106/10/06,---,---,---,---,0,0,---,0
106/10/11,---,---,---,---,0,0,---,0
106/10/12,---,---,---,---,0,0,---,0
106/10/13,---,---,---,---,0,0,---,0
106/10/16,---,---,---,---,0,0,---,0
106/10/17,1.88,1.88,1.88,1.88,3000,5640,+0.18,1
106/10/18,---,---,---,---,0,0,---,0
106/10/19,---,---,---,---,0,0,---,0
106/10/20,1.61,1.61,1.61,1.61,10000,16100,-0.03,1
106/10/23,1.67,1.71,1.67,1.71,80000,134000,+0.10,2
106/10/24,1.69,1.69,1.68,1.68,70000,117800,-0.03,5
106/10/25,---,---,---,---,0,0,---,0
106/10/26,1.72,1.72,1.68,1.68,70000,120000,0.00,2
106/10/27,1.70,1.70,1.60,1.60,78000,130800,-0.08,6
106/10/30,1.27,1.27,1.27,1.27,10000,12700,-0.33,1
106/10/31,---,---,---,---,0,0,---,0
106/11/01,1.49,1.53,1.49,1.53,127000,192430,+0.12,2
106/11/02,1.44,1.44,1.36,1.36,142000,203280,-0.17,9
106/11/03,1.28,1.28,1.28,1.28,15000,19200,-0.08,1
106/11/06,1.25,1.29,1.25,1.29,472000,597900,+0.01,8
106/11/07,1.33,1.33,1.30,1.32,372000,489410,+0.03,13
106/11/08,1.27,1.31,1.25,1.31,263000,335580,-0.01,11
106/11/09,1.25,1.25,1.17,1.17,150000,185300,-0.14,7
106/11/10,1.16,1.27,1.13,1.26,392000,474100,+0.09,9
106/11/13,1.27,1.27,1.20,1.20,297000,367080,-0.06,14
106/11/14,1.16,1.19,1.16,1.19,140000,165800,-0.01,5
106/11/15,1.18,1.19,1.16,1.19,145000,170730,0.00,9
106/11/16,1.36,1.46,1.36,1.46,179000,256260,+0.27,7
106/11/17,1.33,1.43,1.32,1.42,254000,341970,-0.04,13
106/11/20,1.41,1.43,1.40,1.40,28000,39630,-0.02,3
106/11/21,1.44,1.45,1.44,1.45,83000,120320,+0.05,2
106/11/22,1.49,1.55,1.42,1.45,150000,221500,0.00,9
106/11/23,1.39,1.39,1.39,1.39,10000,13900,-0.06,1
106/11/24,1.56,1.70,1.56,1.70,12000,20200,+0.31,3
106/11/27,1.60,1.66,1.60,1.66,4000,6580,-0.04,2
106/11/28,---,---,---,---,0,0,---,0
106/11/29,1.83,1.83,1.83,1.83,1000,1830,+0.01,1
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,1.51,1.51,1.51,1.51,2000,3020,-0.09,1
106/12/06,1.53,1.53,1.33,1.33,9000,12420,-0.18,3
106/12/07,1.33,1.33,1.33,1.33,20000,26600,0.00,2
