107/01/08,---,---,---,---,0,0,---,0
107/01/09,1.17,1.27,1.17,1.25,590000,724040,+0.05,12
107/01/10,1.23,1.28,1.23,1.25,1006000,1261470,0.00,25
107/01/11,1.25,1.28,1.22,1.22,986000,1246630,-0.03,20
107/01/12,1.20,1.20,1.14,1.19,911000,1087100,-0.03,17
107/01/15,1.19,1.21,1.19,1.20,425000,508600,+0.01,10
107/01/16,1.20,1.20,1.18,1.20,281000,336600,0.00,7
107/01/17,1.15,1.15,1.15,1.15,50000,57500,-0.05,1
107/01/18,1.11,1.16,1.11,1.16,924000,1050210,+0.01,8
107/01/19,1.17,1.21,1.16,1.20,527000,617410,+0.04,9
107/01/22,1.20,1.20,1.19,1.20,209000,249850,0.00,4
107/01/23,1.17,1.22,1.17,1.22,724000,858780,+0.02,10
107/01/24,1.22,1.28,1.22,1.24,1722000,2149390,+0.02,38
107/01/25,1.22,1.22,1.18,1.21,1413000,1699070,-0.03,21
107/01/26,1.23,1.24,1.17,1.17,370000,455220,-0.04,10
107/01/29,1.16,1.17,1.06,1.07,379000,434440,-0.10,13
107/01/30,1.10,1.13,1.09,1.13,262000,288250,+0.06,9
107/01/31,1.13,1.15,1.00,1.03,199000,221160,-0.10,9
107/02/01,1.02,1.04,1.00,1.04,374000,383710,+0.01,11
107/02/02,1.04,1.06,1.00,1.02,271000,280300,-0.02,11
107/02/05,1.13,1.13,1.08,1.09,207000,228450,+0.07,11
107/02/06,1.09,1.26,1.09,1.26,652000,775800,+0.17,15
107/02/07,1.18,1.19,1.15,1.16,524000,618650,-0.10,12
107/02/08,1.18,1.22,1.18,1.21,66000,79870,+0.05,5
107/02/09,1.33,1.33,1.25,1.25,103000,134780,+0.04,9
107/02/12,---,---,---,---,0,0,---,0
107/02/21,1.16,1.16,1.16,1.16,5000,5800,-0.09,1
107/02/22,1.05,1.07,1.05,1.07,33000,35050,-0.09,2
107/02/23,0.94,0.94,0.88,0.88,75000,66880,-0.19,7
107/02/26,0.82,0.89,0.81,0.89,427000,373630,+0.01,12
107/02/27,0.85,0.98,0.85,0.96,1196000,1076320,+0.07,33
107/03/01,0.91,0.92,0.80,0.80,891000,768620,-0.16,38
107/03/02,0.82,0.84,0.80,0.80,523000,429190,0.00,15
107/03/05,0.73,0.83,0.72,0.83,960000,737890,+0.03,16
107/03/06,0.80,0.84,0.78,0.80,704000,565640,-0.03,12
107/03/07,0.82,0.83,0.81,0.83,582000,478670,+0.03,7
107/03/08,0.81,0.81,0.80,0.80,553000,446270,-0.03,17
107/03/09,0.78,0.78,0.72,0.77,259000,196540,-0.03,12
107/03/12,0.74,0.77,0.73,0.76,314000,238510,-0.01,8
107/03/13,0.75,0.78,0.74,0.77,688000,524510,+0.01,12
107/03/14,0.77,0.79,0.74,0.78,1531000,1177180,+0.01,23
107/03/15,0.78,0.83,0.78,0.81,1354000,1103010,+0.03,17
107/03/16,0.75,0.77,0.73,0.75,339000,254750,-0.06,14
107/03/19,0.76,0.76,0.75,0.75,145000,109100,0.00,4
107/03/20,0.76,0.77,0.76,0.76,155000,118200,+0.01,4
107/03/21,0.72,0.76,0.72,0.76,315000,237000,0.00,4
107/03/22,0.74,0.77,0.74,0.77,527000,396470,+0.01,8
107/03/23,0.86,0.87,0.83,0.84,443000,381380,+0.07,12
107/03/26,0.84,0.84,0.82,0.82,220000,183330,-0.02,6
107/03/27,0.77,0.78,0.77,0.78,15000,11600,-0.04,2
107/03/28,0.82,0.87,0.82,0.84,1401000,1186550,+0.06,36
107/03/29,0.86,0.97,0.86,0.92,2184000,1989640,+0.08,47
107/03/30,0.86,0.94,0.86,0.93,1437000,1289280,+0.01,35
107/03/31,0.91,0.91,0.87,0.89,591000,527320,-0.04,20
107/04/02,0.90,0.94,0.89,0.91,816000,750740,+0.02,24
107/04/03,0.94,0.94,0.87,0.88,762000,701990,-0.03,22
107/04/09,0.82,0.82,0.76,0.76,163000,128640,-0.12,11
107/04/10,0.78,0.80,0.78,0.80,19000,14940,+0.04,3
107/04/11,0.72,0.77,0.72,0.77,78000,58760,-0.03,6
107/04/12,0.78,0.80,0.78,0.79,40000,31350,+0.02,3
107/04/13,0.76,0.76,0.76,0.76,40000,30400,-0.03,1
107/04/16,0.68,0.71,0.68,0.71,121000,85450,-0.05,5
107/04/17,0.73,0.76,0.73,0.76,527000,393600,+0.05,9
107/04/18,0.73,0.75,0.72,0.75,547000,398380,-0.01,8
107/04/19,0.72,0.72,0.71,0.72,25000,17950,-0.03,3
107/04/20,0.68,0.71,0.68,0.71,24000,16830,-0.01,3
107/04/23,0.68,0.76,0.68,0.74,1326000,964590,+0.03,21
107/04/24,0.76,0.83,0.76,0.82,2251000,1817040,+0.08,32
107/04/25,0.83,0.83,0.79,0.79,1152000,930030,-0.03,21
107/04/26,0.74,0.82,0.74,0.82,2122000,1652030,+0.03,32
107/04/27,0.77,0.91,0.77,0.86,2975000,2500310,+0.04,48
107/04/30,0.83,0.86,0.82,0.85,1621000,1364760,-0.01,28
107/05/02,0.81,0.92,0.81,0.92,1099000,931640,+0.07,19
107/05/03,0.93,0.93,0.89,0.92,1120000,1020590,0.00,20
107/05/04,0.92,0.97,0.88,0.90,2809000,2551400,-0.02,35
107/05/07,0.86,0.88,0.85,0.87,1847000,1576950,-0.03,18
107/05/08,0.81,0.81,0.75,0.77,239000,184850,-0.10,8
107/05/09,0.70,0.75,0.68,0.75,1409000,1008880,-0.02,21
107/05/10,0.71,0.74,0.70,0.71,1791000,1292980,-0.04,16
107/05/11,0.72,0.76,0.71,0.76,1263000,919580,+0.05,17
107/05/14,0.75,0.75,0.70,0.71,296000,215880,-0.05,8
107/05/15,0.74,0.74,0.72,0.74,745000,546480,+0.03,15
107/05/16,0.73,0.75,0.70,0.75,1184000,853200,+0.01,18
107/05/17,0.72,0.77,0.72,0.76,998000,747610,+0.01,11
107/05/18,0.74,0.78,0.74,0.77,1063000,801950,+0.01,13
107/05/21,0.75,0.77,0.68,0.68,700000,506930,-0.09,13
107/05/22,0.64,0.68,0.63,0.68,298000,195060,0.00,9
107/05/23,0.67,0.70,0.67,0.70,861000,586800,+0.02,7
107/05/24,0.70,0.70,0.67,0.67,1285000,885190,-0.03,12
107/05/25,0.67,0.67,0.66,0.66,282000,187120,-0.01,5
107/05/28,0.64,0.64,0.62,0.63,1029000,644100,-0.03,14
107/05/29,0.62,0.65,0.62,0.65,319000,204350,+0.02,4
107/05/30,0.60,0.60,0.50,0.51,814000,440070,-0.14,10
107/05/31,0.43,0.49,0.43,0.49,1014000,465320,-0.02,11
107/06/01,0.48,0.50,0.46,0.50,709000,332720,+0.01,10
107/06/04,0.48,0.50,0.47,0.47,1150000,558500,-0.03,5
107/06/05,0.41,0.42,0.37,0.42,1118000,439140,-0.05,10
107/06/06,0.42,0.44,0.42,0.44,1000000,433000,+0.02,6
107/06/07,0.35,0.36,0.32,0.33,1104000,367020,-0.11,17
