106/12/29,---,---,---,---,0,0,---,0
107/01/02,0.92,0.99,0.92,0.98,486000,460120,+0.13,9
107/01/03,0.92,1.30,0.92,1.30,959000,1084890,+0.32,22
107/01/04,1.36,1.67,1.30,1.67,1215000,1795800,+0.37,27
107/01/05,1.64,1.95,1.60,1.95,1300000,2142140,+0.28,33
107/01/08,1.86,2.06,1.86,1.96,640000,1258060,+0.01,18
107/01/09,1.89,1.89,1.57,1.57,360000,641320,-0.39,14
107/01/10,1.56,1.87,1.47,1.77,565000,932750,+0.20,30
107/01/11,1.70,1.96,1.68,1.90,1390000,2575730,+0.13,38
107/01/12,2.12,2.13,1.97,2.08,216000,441080,+0.18,13
107/01/15,2.05,2.09,2.04,2.09,153000,315100,+0.01,9
107/01/16,2.17,2.35,2.16,2.33,261000,573270,+0.24,19
107/01/17,2.33,2.46,2.20,2.46,205000,474980,+0.13,15
107/01/18,2.45,2.54,2.44,2.46,363000,907030,0.00,17
107/01/19,2.23,2.27,2.21,2.24,229000,514180,-0.22,8
107/01/22,1.96,2.08,1.96,2.08,198000,401580,-0.16,10
107/01/23,2.10,2.30,1.96,1.96,239000,513130,-0.12,13
107/01/24,1.92,1.95,1.81,1.81,101000,194740,-0.15,4
107/01/25,1.91,2.10,1.80,1.80,281000,561190,-0.01,15
107/01/26,1.81,1.91,1.77,1.91,334000,607430,+0.11,14
107/01/29,2.01,2.04,2.01,2.04,81000,163560,+0.13,3
107/01/30,1.95,1.97,1.95,1.97,81000,158450,-0.07,2
107/01/31,1.79,1.79,1.72,1.72,79000,139800,-0.25,4
107/02/01,1.82,1.93,1.82,1.90,190000,352100,+0.18,16
107/02/02,1.83,1.83,1.62,1.67,201000,359960,-0.23,14
107/02/05,1.33,1.40,1.33,1.37,46000,62650,-0.30,5
107/02/06,1.13,1.24,0.89,0.89,378000,454710,-0.48,12
107/02/07,1.13,1.23,1.13,1.23,827000,983270,+0.34,10
107/02/08,1.08,1.09,1.00,1.01,527000,565520,-0.22,7
107/02/09,0.81,1.12,0.81,1.00,51000,47760,-0.01,8
107/02/12,1.18,1.21,1.05,1.05,49000,56640,+0.05,11
107/02/21,1.18,1.48,1.18,1.28,213000,276300,+0.23,10
107/02/22,1.23,1.25,1.21,1.21,316000,390100,-0.07,10
107/02/23,1.22,1.26,1.17,1.18,223000,267920,-0.03,10
107/02/26,1.22,1.22,1.15,1.18,211000,250070,0.00,7
107/02/27,1.22,1.28,1.20,1.23,745000,915200,+0.05,16
107/03/01,1.15,1.15,1.05,1.10,555000,618750,-0.13,13
107/03/02,1.05,1.11,1.05,1.08,140000,153310,-0.02,8
107/03/05,1.11,1.39,1.08,1.32,535000,639190,+0.24,20
107/03/06,1.29,1.77,1.27,1.77,723000,1025100,+0.45,30
107/03/07,1.76,1.95,1.75,1.90,286000,513880,+0.13,19
107/03/08,1.85,2.10,1.83,1.92,179000,347410,+0.02,16
107/03/09,1.93,2.16,1.88,2.16,246000,493400,+0.24,22
107/03/12,2.10,2.10,1.80,1.94,515000,984140,-0.22,12
107/03/13,1.90,1.90,1.84,1.86,375000,706150,-0.08,6
107/03/14,1.91,2.39,1.91,2.36,672000,1452080,+0.50,55
107/03/15,2.19,2.23,2.10,2.17,585000,1283130,-0.19,22
107/03/16,2.05,2.05,2.05,2.05,5000,10250,-0.12,1
107/03/19,1.58,2.00,1.58,2.00,186000,333140,-0.05,9
107/03/20,1.92,1.92,1.87,1.88,181000,345580,-0.12,14
107/03/21,1.90,1.97,1.90,1.97,61000,117250,+0.09,4
107/03/22,1.90,2.06,1.86,2.06,143000,275240,+0.09,11
107/03/23,1.50,1.72,1.50,1.72,754000,1268330,-0.34,27
107/03/26,1.71,1.85,1.65,1.72,737000,1349220,0.00,8
107/03/27,1.86,1.87,1.78,1.78,176000,323950,+0.06,7
107/03/28,1.82,2.01,1.75,1.78,385000,735510,0.00,34
107/03/29,1.94,2.23,1.91,2.10,486000,1004510,+0.32,33
107/03/30,2.18,2.18,1.88,1.88,186000,396240,-0.22,11
107/03/31,1.91,1.91,1.82,1.85,305000,560450,-0.03,11
107/04/02,1.91,1.91,1.70,1.70,375000,677860,-0.15,9
107/04/03,1.57,1.57,1.25,1.25,79000,116740,-0.45,10
107/04/09,1.39,1.45,1.39,1.45,71000,100070,+0.20,3
107/04/10,1.62,1.66,1.42,1.42,104000,167900,-0.03,5
107/04/11,1.51,1.53,1.45,1.45,33000,49250,+0.03,3
107/04/12,---,---,---,---,0,0,---,0
107/04/13,1.54,1.58,1.54,1.55,38000,59390,+0.16,4
107/04/16,1.48,1.48,1.48,1.48,33000,48840,-0.07,1
107/04/17,---,---,---,---,0,0,---,0
107/04/18,---,---,---,---,0,0,---,0
107/04/19,---,---,---,---,0,0,---,0
107/04/20,---,---,---,---,0,0,---,0
107/04/23,1.05,1.05,1.00,1.00,79000,80830,+0.05,4
107/04/24,0.89,0.93,0.89,0.93,81000,75090,-0.07,2
107/04/25,0.82,0.82,0.82,0.82,1000,820,-0.11,1
107/04/26,0.75,0.75,0.61,0.61,40000,27400,-0.21,4
107/04/27,0.46,0.46,0.23,0.39,147000,61950,-0.22,6
107/04/30,0.37,0.50,0.37,0.44,1604000,706000,+0.05,22
107/05/02,0.42,0.43,0.37,0.40,1622000,642470,-0.04,22
107/05/03,0.43,0.50,0.43,0.50,433000,201830,+0.10,10
107/05/04,0.48,0.64,0.46,0.64,1683000,951270,+0.14,37
107/05/07,0.60,0.69,0.56,0.69,1704000,1042430,+0.05,39
107/05/08,0.60,0.68,0.60,0.60,835000,532660,-0.09,15
107/05/09,0.65,0.86,0.64,0.75,1493000,1085700,+0.15,39
107/05/10,0.73,0.79,0.71,0.71,977000,714860,-0.04,10
107/05/11,0.77,0.77,0.77,0.77,127000,97790,+0.06,4
107/05/14,0.72,0.86,0.67,0.85,483000,373360,+0.08,18
107/05/15,0.75,0.80,0.74,0.78,417000,323160,-0.07,7
107/05/16,0.88,1.14,0.87,1.10,785000,783060,+0.32,37
107/05/17,1.06,1.19,0.96,1.08,1007000,1059190,-0.02,28
107/05/18,1.11,1.13,0.95,0.95,334000,366840,-0.13,20
107/05/21,0.92,1.04,0.92,1.03,104000,104570,+0.08,6
107/05/22,1.21,1.25,1.06,1.06,119000,142940,+0.03,13
107/05/23,0.89,0.89,0.80,0.81,110000,92730,-0.25,11
107/05/24,0.78,0.93,0.78,0.93,83000,68540,+0.12,8
107/05/25,0.94,1.04,0.93,1.00,450000,447880,+0.07,38
107/05/28,1.07,1.07,0.97,0.99,389000,388360,-0.01,22
107/05/29,0.88,0.91,0.88,0.91,20000,17900,-0.08,2
107/05/30,0.73,0.73,0.69,0.69,94000,66540,-0.22,3
107/05/31,0.68,0.71,0.68,0.71,84000,57620,+0.02,3
107/06/01,0.97,1.16,0.83,0.83,994000,1009710,+0.12,71
107/06/04,0.80,0.82,0.78,0.78,953000,768040,-0.05,30
107/06/05,0.75,0.80,0.70,0.70,63000,48000,-0.08,6
107/06/06,0.73,0.99,0.67,0.85,401000,347230,+0.15,45
107/06/07,0.89,0.89,0.77,0.77,305000,252010,-0.08,13
107/06/08,0.63,0.63,0.63,0.63,59000,37170,-0.14,1
107/06/11,0.49,0.49,0.49,0.49,28000,13720,-0.14,2
107/06/12,0.46,0.46,0.46,0.46,28000,12880,-0.03,1
107/06/13,0.44,0.54,0.44,0.54,61000,29920,+0.08,6
107/06/14,0.55,0.55,0.48,0.50,135000,71070,-0.04,10
107/06/15,0.50,0.62,0.48,0.59,222000,122180,+0.09,20
107/06/19,0.54,0.67,0.53,0.63,253000,146950,+0.04,15
107/06/20,0.61,0.61,0.47,0.55,116000,67420,-0.08,5
107/06/21,0.50,0.68,0.50,0.68,326000,193010,+0.13,22
107/06/22,0.50,0.52,0.45,0.47,813000,389860,-0.21,8
