107/03/31,---,---,---,---,0,0,---,0
107/04/02,1.42,1.55,1.42,1.55,523000,785320,+0.15,18
107/04/03,1.59,1.60,1.42,1.46,563000,877890,-0.09,19
107/04/09,1.31,1.36,1.31,1.34,122000,163420,-0.12,8
107/04/10,1.31,1.33,1.30,1.33,56000,73420,-0.01,8
107/04/11,1.30,1.32,1.25,1.32,256000,332710,-0.01,13
107/04/12,1.30,1.32,1.30,1.32,136000,179300,0.00,3
107/04/13,1.31,1.31,1.31,1.31,25000,32750,-0.01,2
107/04/16,1.32,1.38,1.29,1.37,491000,667040,+0.06,9
107/04/17,1.35,1.40,1.32,1.40,707000,956200,+0.03,15
107/04/18,1.40,1.40,1.38,1.38,184000,254220,-0.02,3
107/04/19,1.44,1.44,1.39,1.39,200000,283760,+0.01,11
107/04/20,1.41,1.41,1.36,1.37,193000,268230,-0.02,10
107/04/23,1.36,1.45,1.36,1.45,275000,383650,+0.08,21
107/04/24,1.45,1.45,1.41,1.44,323000,458780,-0.01,8
107/04/25,1.51,1.51,1.47,1.49,315000,467290,+0.05,8
107/04/26,1.43,1.43,1.38,1.42,264000,371710,-0.07,14
107/04/27,1.39,1.39,1.36,1.36,28000,38780,-0.06,4
107/04/30,1.37,1.43,1.37,1.41,416000,580490,+0.05,16
107/05/02,1.38,1.43,1.37,1.42,544000,760550,+0.01,13
107/05/03,1.41,1.51,1.41,1.49,1125000,1656330,+0.07,26
107/05/04,1.42,1.46,1.40,1.42,1154000,1652980,-0.07,34
107/05/07,1.41,1.46,1.39,1.40,329000,467590,-0.02,13
107/05/08,1.40,1.45,1.40,1.41,404000,577060,+0.01,20
107/05/09,1.38,1.39,1.38,1.38,196000,270730,-0.03,6
107/05/10,1.34,1.34,1.20,1.22,538000,688960,-0.16,29
107/05/11,1.18,1.23,1.18,1.22,211000,259020,0.00,3
107/05/14,1.22,1.24,1.14,1.17,689000,839550,-0.05,13
107/05/15,1.18,1.22,1.17,1.22,691000,815690,+0.05,9
107/05/16,1.20,1.20,1.19,1.20,288000,345500,-0.02,4
107/05/17,1.21,1.22,1.21,1.22,217000,264640,+0.02,4
107/05/18,1.20,1.20,1.20,1.20,198000,237600,-0.02,2
107/05/21,1.18,1.18,1.18,1.18,100000,118000,-0.02,1
107/05/22,1.11,1.11,1.11,1.11,6000,6660,-0.07,1
107/05/23,1.16,1.16,1.16,1.16,206000,238960,+0.05,2
107/05/24,1.15,1.15,1.15,1.15,206000,236900,-0.01,1
107/05/25,1.16,1.19,1.16,1.19,174000,204990,+0.04,3
107/05/28,1.16,1.16,1.16,1.16,174000,201840,-0.03,3
107/05/29,1.17,1.20,1.17,1.20,200000,237000,+0.04,2
107/05/30,1.13,1.18,1.13,1.18,436000,502360,-0.02,5
107/05/31,1.07,1.11,1.07,1.11,361000,394010,-0.07,6
107/06/01,1.11,1.11,1.11,1.11,144000,159840,0.00,2
107/06/04,1.04,1.05,0.93,0.93,454000,464500,-0.18,5
107/06/05,0.91,0.92,0.83,0.90,873000,781140,-0.03,15
107/06/06,0.84,0.89,0.81,0.86,637000,557280,-0.04,8
107/06/07,0.72,0.77,0.71,0.77,537000,395080,-0.09,14
107/06/08,0.76,0.79,0.75,0.76,639000,498060,-0.01,8
107/06/11,0.77,0.82,0.77,0.81,995000,788530,+0.05,11
107/06/12,0.79,0.85,0.79,0.83,832000,681390,+0.02,10
107/06/13,0.79,0.85,0.79,0.85,884000,723910,+0.02,9
107/06/14,0.86,0.92,0.85,0.92,929000,817350,+0.07,9
107/06/15,0.87,0.92,0.87,0.89,626000,566630,-0.03,9
107/06/19,0.91,1.00,0.91,0.98,1085000,1034820,+0.09,16
107/06/20,0.95,0.97,0.94,0.96,1231000,1171480,-0.02,9
107/06/21,0.92,0.95,0.92,0.95,134000,127060,-0.01,2
107/06/22,0.97,0.98,0.97,0.98,563000,549240,+0.03,6
107/06/25,0.95,0.95,0.94,0.95,434000,410260,-0.03,7
107/06/26,0.97,0.98,0.95,0.98,395000,382850,+0.03,10
107/06/27,0.94,0.94,0.94,0.94,102000,95880,-0.04,1
107/06/28,0.98,1.01,0.97,0.97,347000,344110,+0.03,8
107/06/29,0.93,0.94,0.91,0.93,368000,339870,-0.04,7
107/07/02,0.89,0.93,0.89,0.93,351000,314430,0.00,7
107/07/03,0.89,0.90,0.86,0.86,578000,506810,-0.07,18
107/07/04,0.88,0.89,0.82,0.82,472000,403410,-0.04,18
107/07/05,0.82,0.91,0.82,0.91,880000,762100,+0.09,21
107/07/06,0.92,1.17,0.92,1.11,2852000,2973700,+0.20,59
107/07/09,1.11,1.12,0.95,0.95,1935000,2081790,-0.16,30
107/07/10,0.93,0.97,0.81,0.83,944000,860560,-0.12,34
107/07/11,0.86,0.94,0.85,0.88,630000,551840,+0.05,19
107/07/12,0.90,0.95,0.90,0.95,903000,830570,+0.07,19
107/07/13,0.89,0.89,0.83,0.86,1096000,962400,-0.09,29
107/07/16,0.90,0.91,0.89,0.91,395000,354520,+0.05,8
107/07/17,0.91,0.91,0.91,0.91,165000,150150,0.00,1
107/07/18,0.92,1.00,0.92,0.98,278000,269500,+0.07,13
107/07/19,0.92,0.94,0.92,0.94,301000,281120,-0.04,7
107/07/20,0.85,0.86,0.83,0.85,131000,111800,-0.09,9
107/07/23,0.87,0.87,0.86,0.87,216000,187620,+0.02,4
107/07/24,0.83,0.83,0.79,0.79,271000,220980,-0.08,5
107/07/25,0.74,0.78,0.74,0.78,29000,22180,-0.01,3
107/07/26,0.77,0.78,0.75,0.75,115000,89540,-0.03,4
107/07/27,0.73,0.73,0.73,0.73,96000,70080,-0.02,1
107/07/30,0.77,0.77,0.77,0.77,7000,5390,+0.04,1
107/07/31,0.74,0.74,0.72,0.72,120000,88400,-0.05,3
107/08/01,0.70,0.70,0.69,0.69,110000,76900,-0.03,3
107/08/02,0.69,0.69,0.65,0.65,294000,196100,-0.04,3
107/08/03,0.60,0.60,0.48,0.48,151000,85310,-0.17,6
107/08/06,0.48,0.48,0.46,0.46,12000,5720,-0.02,2
107/08/07,0.38,0.38,0.38,0.38,100000,38000,-0.08,1
107/08/08,0.58,0.58,0.53,0.58,114000,65970,+0.20,5
107/08/09,0.68,0.76,0.68,0.76,383000,280170,+0.18,9
107/08/10,0.71,0.73,0.68,0.73,377000,264580,-0.03,10
107/08/13,0.80,0.95,0.80,0.95,309000,263500,+0.22,7
107/08/14,0.87,0.87,0.86,0.86,258000,224450,-0.09,3
107/08/15,0.85,1.15,0.85,1.15,801000,787940,+0.29,17
107/08/16,1.26,1.37,1.16,1.21,1012000,1333580,+0.06,32
107/08/17,1.11,1.37,1.07,1.37,980000,1185720,+0.16,29
107/08/20,1.30,1.52,1.29,1.39,1086000,1546620,+0.02,29
107/08/21,1.39,1.46,1.39,1.44,675000,972310,+0.05,12
107/08/22,1.44,1.49,1.34,1.49,344000,504910,+0.05,10
107/08/23,1.42,1.42,1.36,1.38,247000,347720,-0.11,10
107/08/24,1.44,1.44,1.44,1.44,31000,44640,+0.06,4
107/08/27,1.35,1.37,1.35,1.37,11000,14870,-0.07,2
107/08/28,1.25,1.26,1.25,1.26,182000,228660,-0.11,5
107/08/29,1.24,1.27,1.24,1.25,146000,181820,-0.01,3
107/08/30,---,---,---,---,0,0,---,0
107/08/31,1.21,1.21,1.17,1.17,73000,88050,-0.01,3
107/09/03,1.14,1.22,1.14,1.22,196000,232840,+0.05,4
107/09/04,1.25,1.43,1.25,1.34,237000,313220,+0.12,5
107/09/05,1.21,1.21,1.07,1.11,109000,122050,-0.23,8
107/09/06,1.25,1.25,1.20,1.23,232000,287310,+0.12,9
107/09/07,1.24,1.44,1.21,1.44,309000,387980,+0.21,7
107/09/10,1.29,1.29,1.29,1.29,78000,100620,-0.15,1
107/09/11,---,---,---,---,0,0,---,0
107/09/12,1.49,1.49,1.49,1.49,10000,14900,+0.07,1
107/09/13,---,---,---,---,0,0,---,0
107/09/14,---,---,---,---,0,0,---,0
107/09/17,---,---,---,---,0,0,---,0
107/09/18,---,---,---,---,0,0,---,0
107/09/19,---,---,---,---,0,0,---,0
107/09/20,---,---,---,---,0,0,---,0
107/09/21,---,---,---,---,0,0,---,0
107/09/25,---,---,---,---,0,0,---,0
107/09/26,---,---,---,---,0,0,---,0
107/09/27,---,---,---,---,0,0,---,0
