106/10/05,0.71,0.74,0.71,0.74,210000,155100,-0.14,3
106/10/06,0.75,0.77,0.71,0.71,475000,353550,-0.03,6
106/10/11,0.67,0.73,0.67,0.73,590000,414800,+0.02,6
106/10/12,0.70,0.70,0.63,0.65,670000,453150,-0.08,18
106/10/13,0.69,0.69,0.68,0.68,88000,60570,+0.03,3
106/10/16,0.62,0.62,0.60,0.60,503000,307260,-0.08,7
106/10/17,0.65,0.65,0.61,0.62,290000,180600,+0.02,8
106/10/18,0.60,0.64,0.60,0.64,610000,378000,+0.02,7
106/10/19,0.60,0.60,0.49,0.49,480000,281200,-0.15,7
106/10/20,0.48,0.48,0.48,0.48,5000,2400,-0.01,1
106/10/23,0.52,0.52,0.52,0.52,10000,5200,+0.04,2
106/10/24,0.55,0.57,0.55,0.57,390000,218600,+0.05,5
106/10/25,0.54,0.60,0.53,0.60,566000,314420,+0.03,5
106/10/26,0.61,0.61,0.56,0.56,183000,111130,-0.04,2
106/10/27,0.55,0.66,0.55,0.66,1818000,1157380,+0.10,25
106/10/30,0.59,0.59,0.55,0.55,531000,310450,-0.11,10
106/10/31,0.56,0.57,0.53,0.53,105000,58450,-0.02,10
106/11/01,0.54,0.55,0.54,0.55,65000,35550,+0.02,4
106/11/02,0.56,0.56,0.54,0.56,233000,130220,+0.01,3
106/11/03,0.56,0.63,0.56,0.63,673000,395730,+0.07,13
106/11/06,0.58,0.60,0.58,0.59,416000,245660,-0.04,5
106/11/07,0.52,0.52,0.51,0.51,101000,52370,-0.08,4
106/11/08,0.51,0.52,0.47,0.50,404000,206300,-0.01,10
106/11/09,0.48,0.58,0.48,0.58,476000,231500,+0.08,7
106/11/10,0.56,0.56,0.41,0.41,438000,206140,-0.17,18
106/11/13,0.35,0.37,0.29,0.34,899000,291510,-0.07,27
106/11/14,0.30,0.34,0.29,0.30,961000,301200,-0.04,16
106/11/15,0.32,0.32,0.29,0.29,380000,111800,-0.01,7
106/11/16,0.29,0.29,0.27,0.28,856000,237280,-0.01,13
106/11/17,0.27,0.27,0.25,0.27,287000,75690,-0.01,7
106/11/20,0.27,0.29,0.27,0.29,794000,222260,+0.02,8
106/11/21,0.26,0.26,0.19,0.19,1692000,363400,-0.10,27
106/11/22,0.17,0.23,0.17,0.21,1825000,341780,+0.02,27
106/11/23,0.21,0.22,0.20,0.21,960000,204620,0.00,13
106/11/24,0.21,0.22,0.21,0.22,740000,161700,+0.01,6
106/11/27,0.20,0.21,0.18,0.21,910000,175300,-0.01,11
106/11/28,0.21,0.22,0.20,0.21,725000,155100,0.00,10
106/11/29,0.20,0.20,0.19,0.20,344000,66100,-0.01,10
106/11/30,0.21,0.25,0.21,0.24,535000,119440,+0.04,9
106/12/01,0.24,0.27,0.24,0.27,370000,93200,+0.03,9
106/12/04,0.26,0.26,0.26,0.26,40000,10400,-0.01,1
106/12/05,0.28,0.31,0.28,0.31,163000,48730,+0.05,4
106/12/06,0.34,0.36,0.34,0.36,137000,46620,+0.05,5
106/12/07,0.32,0.32,0.32,0.32,15000,4800,-0.04,2
106/12/08,0.36,0.36,0.22,0.22,237000,68000,-0.10,14
106/12/11,0.21,0.21,0.19,0.19,70000,14000,-0.03,2
106/12/12,0.19,0.20,0.17,0.20,132000,24800,+0.01,5
106/12/13,0.21,0.21,0.21,0.21,6000,1260,+0.01,1
106/12/14,0.20,0.24,0.20,0.24,123000,26260,+0.03,5
106/12/15,0.26,0.26,0.23,0.23,200000,47900,-0.01,4
106/12/18,0.20,0.20,0.20,0.20,10000,2000,-0.03,1
106/12/19,0.21,0.21,0.21,0.21,40000,8400,+0.01,1
106/12/20,0.20,0.20,0.20,0.20,30000,6000,-0.01,1
106/12/21,0.18,0.18,0.17,0.17,140000,25000,-0.03,4
106/12/22,0.18,0.18,0.18,0.18,120000,21600,+0.01,2
