107/01/17,---,---,---,---,0,0,---,0
107/01/18,1.17,1.22,1.17,1.22,101000,120220,+0.06,2
107/01/19,1.15,1.16,1.14,1.14,145000,166100,-0.08,6
107/01/22,1.02,1.16,1.01,1.16,618000,678800,+0.02,12
107/01/23,1.15,1.15,1.07,1.07,584000,640660,-0.09,15
107/01/24,0.89,0.89,0.89,0.89,10000,8900,-0.18,1
107/01/25,---,---,---,---,0,0,---,0
107/01/26,0.76,0.76,0.73,0.73,96000,71460,-0.08,2
107/01/29,0.71,0.78,0.71,0.78,682000,517950,+0.05,9
107/01/30,0.75,0.76,0.71,0.71,743000,554480,-0.07,21
107/01/31,0.62,0.66,0.62,0.66,263000,171580,-0.05,7
107/02/01,0.75,0.90,0.74,0.88,219000,182660,+0.22,12
107/02/02,0.88,0.93,0.87,0.87,123000,109510,-0.01,9
107/02/05,0.67,0.97,0.67,0.97,539000,449590,+0.10,12
107/02/06,0.86,1.06,0.73,0.92,1150000,1160960,-0.05,30
107/02/07,1.04,1.07,0.88,0.88,645000,645930,-0.04,22
107/02/08,0.88,0.88,0.87,0.87,21000,18380,-0.01,2
107/02/09,0.62,0.74,0.62,0.72,45000,29750,-0.15,5
107/02/12,0.77,0.77,0.67,0.67,50000,36480,-0.05,10
107/02/21,0.65,0.71,0.65,0.71,50000,33400,+0.04,4
107/02/22,0.68,0.69,0.67,0.67,320000,220450,-0.04,7
107/02/23,0.75,0.86,0.72,0.72,686000,555170,+0.05,21
107/02/26,0.72,0.72,0.67,0.68,269000,185420,-0.04,15
107/02/27,0.70,0.70,0.65,0.65,137000,89590,-0.03,4
107/03/01,0.64,0.80,0.64,0.80,339000,248100,+0.15,8
107/03/02,0.79,1.02,0.79,1.02,812000,764290,+0.22,36
107/03/05,1.20,1.33,1.14,1.21,1292000,1587240,+0.19,57
107/03/06,1.17,1.22,1.08,1.08,567000,649220,-0.13,31
107/03/07,1.10,1.27,1.09,1.12,316000,370240,+0.04,25
107/03/08,1.10,1.11,0.99,1.00,257000,268430,-0.12,14
107/03/09,0.90,0.98,0.90,0.98,181000,168780,-0.02,4
107/03/12,0.96,0.96,0.91,0.92,206000,193540,-0.06,14
107/03/13,1.05,1.10,1.04,1.05,350000,378470,+0.13,16
107/03/14,1.00,1.13,0.99,1.00,1006000,1076590,-0.05,33
107/03/15,0.98,1.01,0.93,0.93,571000,562090,-0.07,19
107/03/16,0.91,0.91,0.90,0.90,51000,46200,-0.03,4
107/03/19,0.92,0.92,0.90,0.90,93000,85540,0.00,3
107/03/20,0.91,1.05,0.91,0.98,583000,571520,+0.08,15
107/03/21,0.98,0.98,0.90,0.90,371000,353670,-0.08,15
107/03/22,0.95,0.99,0.94,0.95,184000,175750,+0.05,8
107/03/23,0.80,0.80,0.77,0.80,229000,182150,-0.15,8
107/03/26,---,---,---,---,0,0,---,0
107/03/27,0.82,0.83,0.82,0.83,169000,139420,+0.07,3
107/03/28,0.79,0.82,0.78,0.82,254000,202520,-0.01,4
107/03/29,0.77,0.77,0.76,0.76,85000,65400,-0.06,5
107/03/30,0.77,0.83,0.77,0.82,344000,278470,+0.06,9
107/03/31,0.83,0.86,0.77,0.77,579000,480400,-0.05,15
107/04/02,0.74,0.74,0.71,0.71,195000,140250,-0.06,10
