107/03/13,---,---,---,---,0,0,---,0
107/03/14,0.99,1.01,0.94,0.94,834000,823420,+0.04,23
107/03/15,0.90,0.90,0.83,0.84,807000,714520,-0.10,16
107/03/16,0.86,0.86,0.81,0.83,154000,130260,-0.01,7
107/03/19,0.87,0.87,0.83,0.83,151000,130110,0.00,5
107/03/20,0.81,0.86,0.81,0.83,187000,157960,0.00,5
107/03/21,0.84,0.86,0.83,0.86,459000,388520,+0.03,12
107/03/22,0.84,0.85,0.82,0.82,263000,221680,-0.04,5
107/03/23,0.75,0.79,0.75,0.78,16000,12380,-0.04,3
107/03/26,0.78,0.86,0.78,0.86,482000,394480,+0.08,12
107/03/27,0.93,1.00,0.89,0.89,784000,743950,+0.03,22
107/03/28,0.90,0.94,0.88,0.88,347000,318840,-0.01,8
107/03/29,0.90,0.93,0.90,0.92,538000,489350,+0.04,14
107/03/30,1.00,1.00,0.95,0.97,824000,816760,+0.05,13
107/03/31,1.01,1.01,0.88,0.89,595000,551630,-0.08,11
107/04/02,0.87,0.87,0.84,0.85,329000,283550,-0.04,4
107/04/03,0.87,0.87,0.87,0.87,27000,23490,+0.02,1
107/04/09,0.98,1.08,0.97,1.08,546000,555620,+0.21,15
107/04/10,1.13,1.50,1.13,1.35,1048000,1270510,+0.27,26
107/04/11,1.27,1.44,1.27,1.36,834000,1147980,+0.01,23
107/04/12,1.38,1.38,1.26,1.27,436000,573100,-0.09,21
107/04/13,1.28,1.29,1.13,1.18,249000,299380,-0.09,22
107/04/16,1.20,1.26,1.14,1.26,353000,422820,+0.08,17
107/04/17,1.28,1.28,1.08,1.09,599000,705550,-0.17,26
107/04/18,1.13,1.13,0.76,0.86,1102000,1011010,-0.23,42
107/04/19,0.85,0.97,0.85,0.94,440000,401300,+0.08,16
107/04/20,0.96,0.96,0.94,0.94,753000,721030,0.00,8
107/04/23,0.99,1.14,0.98,1.13,1363000,1455460,+0.19,46
107/04/24,1.10,1.11,0.88,0.89,1419000,1411730,-0.24,41
107/04/25,0.94,1.02,0.88,1.02,889000,830000,+0.13,17
107/04/26,1.06,1.06,0.84,0.84,1155000,1107940,-0.18,22
107/04/27,0.90,0.90,0.78,0.83,778000,657120,-0.01,21
107/04/30,0.86,0.96,0.86,0.96,361000,320380,+0.13,6
107/05/02,0.98,1.01,0.93,1.01,437000,418500,+0.05,10
107/05/03,1.10,1.17,0.94,0.94,722000,805800,-0.07,23
107/05/04,0.92,0.92,0.84,0.86,296000,265600,-0.08,9
107/05/07,0.86,0.88,0.86,0.86,25000,21540,0.00,4
107/05/08,0.88,0.91,0.85,0.91,481000,428270,+0.05,13
107/05/09,0.93,0.95,0.90,0.90,481000,453520,-0.01,15
107/05/10,0.88,0.95,0.88,0.94,474000,444460,+0.04,11
107/05/11,1.00,1.02,0.97,1.02,472000,459760,+0.08,10
107/05/14,1.04,1.04,0.99,0.99,160000,164780,-0.03,9
107/05/15,0.99,1.03,0.92,0.92,105000,101450,-0.07,8
107/05/16,0.91,0.91,0.74,0.75,687000,552390,-0.17,33
107/05/17,0.70,0.73,0.65,0.66,522000,359160,-0.09,20
107/05/18,0.68,0.81,0.68,0.81,1320000,992060,+0.15,23
107/05/21,0.80,0.80,0.76,0.78,1092000,857280,-0.03,19
107/05/22,0.80,0.80,0.71,0.71,179000,133660,-0.07,8
107/05/23,0.70,0.70,0.64,0.67,516000,345050,-0.04,19
107/05/24,0.69,0.70,0.68,0.68,90000,62050,+0.01,6
107/05/25,0.73,0.73,0.68,0.70,378000,265830,+0.02,10
107/05/28,0.68,0.68,0.59,0.61,819000,516040,-0.09,30
107/05/29,0.55,0.57,0.42,0.45,1712000,793100,-0.16,50
107/05/30,0.38,0.38,0.31,0.32,2144000,759820,-0.13,44
107/05/31,0.38,0.44,0.37,0.43,1798000,726770,+0.11,23
107/06/01,0.43,0.53,0.43,0.53,1963000,988900,+0.10,24
107/06/04,0.63,0.66,0.61,0.64,1610000,1016230,+0.11,38
107/06/05,0.66,0.71,0.63,0.66,1188000,788510,+0.02,29
107/06/06,0.70,0.76,0.65,0.76,1824000,1277630,+0.10,25
107/06/07,0.72,0.72,0.63,0.64,1503000,1005660,-0.12,19
107/06/08,0.63,0.70,0.63,0.64,349000,227650,0.00,8
107/06/11,0.61,0.61,0.61,0.61,125000,76250,-0.03,3
107/06/12,0.74,0.83,0.74,0.82,1390000,1065440,+0.21,40
107/06/13,0.74,0.74,0.65,0.66,1288000,895600,-0.16,28
107/06/14,0.61,0.68,0.61,0.64,476000,314970,-0.02,10
107/06/15,0.63,0.64,0.62,0.62,395000,249120,-0.02,9
107/06/19,0.60,0.60,0.60,0.60,116000,69600,-0.02,1
107/06/20,0.55,0.56,0.53,0.55,151000,82950,-0.05,4
107/06/21,0.63,0.72,0.63,0.72,1330000,897710,+0.17,29
107/06/22,0.63,0.63,0.61,0.61,1215000,749520,-0.11,32
107/06/25,0.64,0.66,0.64,0.66,536000,347280,+0.05,8
107/06/26,0.56,0.63,0.55,0.63,626000,362080,-0.03,13
107/06/27,0.62,0.76,0.61,0.71,1317000,919390,+0.08,24
107/06/28,0.73,0.84,0.70,0.74,1962000,1500010,+0.03,45
107/06/29,0.73,0.79,0.67,0.79,737000,524580,+0.05,38
107/07/02,0.87,1.30,0.85,1.22,1293000,1326650,+0.43,88
107/07/03,1.30,1.41,1.18,1.30,1136000,1469430,+0.08,59
107/07/04,1.35,1.51,1.27,1.41,1284000,1810720,+0.11,62
107/07/05,1.41,1.41,1.01,1.04,904000,1033840,-0.37,71
107/07/06,1.23,1.25,1.12,1.16,316000,376060,+0.12,19
107/07/09,1.20,1.33,0.99,0.99,134000,152440,-0.17,16
107/07/10,1.10,1.36,1.03,1.28,395000,480460,+0.29,26
107/07/11,1.14,1.29,1.11,1.21,182000,219160,-0.07,18
107/07/12,1.25,1.45,1.11,1.11,652000,861190,-0.10,46
107/07/13,1.19,1.25,1.15,1.21,610000,725640,+0.10,33
107/07/16,1.34,1.50,1.31,1.31,499000,698660,+0.10,52
107/07/17,1.27,1.31,1.22,1.25,1075000,1363970,-0.06,76
107/07/18,1.30,1.68,1.30,1.59,894000,1281420,+0.34,49
107/07/19,1.59,1.63,1.39,1.50,496000,761000,-0.09,39
107/07/20,1.63,1.63,1.38,1.38,120000,172250,-0.12,10
107/07/23,1.26,1.49,1.16,1.45,317000,421870,+0.07,23
107/07/24,1.39,1.62,1.35,1.60,220000,333400,+0.15,25
107/07/25,1.54,1.75,1.49,1.53,129000,206280,-0.07,13
107/07/26,1.57,1.80,1.56,1.61,214000,352140,+0.08,21
107/07/27,1.56,1.58,1.49,1.50,166000,256530,-0.11,18
107/07/30,1.52,1.57,1.24,1.34,428000,570810,-0.16,26
107/07/31,1.24,1.48,1.11,1.45,246000,316230,+0.11,25
107/08/01,1.49,1.60,1.49,1.60,97000,150320,+0.15,10
107/08/02,1.66,1.82,1.65,1.69,765000,1338320,+0.09,30
107/08/03,1.81,1.94,1.74,1.92,1622000,2986500,+0.23,173
107/08/06,1.98,2.79,1.98,2.71,1640000,3622200,+0.79,106
107/08/07,2.54,2.69,2.38,2.38,332000,841890,-0.33,21
107/08/08,2.40,2.40,1.86,1.86,75000,154150,-0.52,7
107/08/09,2.05,2.18,2.05,2.13,43000,91090,+0.27,5
107/08/10,2.17,2.23,1.99,1.99,39000,82930,-0.14,4
107/08/13,1.76,1.76,1.47,1.47,17000,27600,-0.52,3
107/08/14,1.52,1.52,0.95,1.25,106000,122620,-0.22,18
107/08/15,1.24,1.29,1.14,1.14,120000,147800,-0.11,12
107/08/16,0.89,1.29,0.86,1.14,142000,153180,0.00,17
107/08/17,1.21,1.39,1.16,1.16,234000,303120,+0.02,25
107/08/20,1.09,1.35,1.05,1.29,238000,297260,+0.13,25
107/08/21,1.52,1.81,1.47,1.74,263000,426280,+0.45,24
107/08/22,1.78,2.03,1.73,1.73,170000,307920,-0.01,16
107/08/23,1.58,1.58,1.48,1.54,95000,146500,-0.19,5
107/08/24,1.57,1.57,1.46,1.57,39000,58480,+0.03,3
107/08/27,1.72,1.72,1.54,1.59,45000,72500,+0.02,5
107/08/28,1.53,1.55,1.44,1.44,134000,200370,-0.15,15
107/08/29,1.44,1.44,1.44,1.44,10000,14400,0.00,1
107/08/30,1.24,2.16,1.24,2.10,234000,404660,+0.66,19
107/08/31,1.99,2.21,1.97,2.09,45000,92810,-0.01,6
107/09/03,2.35,2.35,2.35,2.35,10000,23500,+0.26,1
107/09/04,2.25,2.52,2.25,2.52,27000,64050,+0.17,5
107/09/05,2.59,2.89,2.48,2.48,80000,217050,-0.04,13
