106/09/27,---,---,---,---,0,0,---,0
106/09/28,---,---,---,---,0,0,---,0
106/09/29,1.21,1.21,1.13,1.13,112000,130560,+0.25,2
106/09/30,1.23,1.64,1.22,1.60,981000,1435520,+0.47,40
106/10/02,1.60,1.66,1.59,1.63,1565000,2548250,+0.03,43
106/10/03,1.57,1.76,1.54,1.59,1871000,3041680,-0.04,50
106/10/05,1.59,1.67,1.57,1.65,2049000,3273230,+0.06,52
106/10/06,1.66,1.66,1.51,1.54,523000,816900,-0.11,19
106/10/11,1.54,1.58,1.30,1.48,266000,405160,-0.06,19
106/10/12,1.51,1.51,1.40,1.42,265000,387160,-0.06,14
106/10/13,1.42,1.43,1.34,1.39,1126000,1577970,-0.03,29
106/10/16,1.37,1.37,1.28,1.35,694000,934490,-0.04,27
106/10/17,1.42,1.59,1.37,1.37,2631000,3982350,+0.02,65
106/10/18,1.36,1.36,1.24,1.27,1695000,2173500,-0.10,43
106/10/19,1.28,1.34,1.28,1.28,409000,536300,+0.01,13
106/10/20,1.24,1.25,1.17,1.25,790000,965160,-0.03,21
106/10/23,1.28,1.44,1.28,1.34,930000,1276410,+0.09,28
106/10/24,1.36,1.36,1.28,1.31,924000,1221140,-0.03,30
106/10/25,1.36,1.44,1.29,1.34,1822000,2488630,+0.03,37
106/10/26,1.30,1.37,1.26,1.34,2279000,2978540,0.00,34
106/10/27,1.31,1.32,1.12,1.12,2014000,2489340,-0.22,34
106/10/30,1.16,1.18,0.87,0.87,1052000,1206390,-0.25,27
106/10/31,0.99,1.01,0.92,1.01,332000,324740,+0.14,9
106/11/01,1.01,1.13,1.00,1.09,563000,613030,+0.08,10
106/11/02,1.03,1.03,0.96,0.96,342000,346080,-0.13,11
106/11/03,0.92,0.92,0.84,0.84,137000,121580,-0.12,6
106/11/06,0.83,0.88,0.83,0.86,144000,122640,+0.02,8
106/11/07,0.88,0.91,0.85,0.85,120000,106980,-0.01,6
106/11/08,0.81,0.88,0.80,0.88,1221000,1007130,+0.03,17
106/11/09,0.82,0.82,0.69,0.69,212000,167190,-0.19,21
106/11/10,0.66,0.81,0.66,0.80,332000,265140,+0.11,7
106/11/13,0.80,0.80,0.72,0.76,313000,235350,-0.04,8
106/11/14,0.74,0.74,0.74,0.74,54000,39960,-0.02,1
106/11/15,0.71,0.74,0.71,0.74,115000,83480,0.00,2
106/11/16,0.86,1.00,0.86,0.89,1448000,1358330,+0.15,38
106/11/17,0.88,0.98,0.85,0.97,2693000,2461970,+0.08,70
106/11/20,1.00,1.00,0.91,0.92,1500000,1442970,-0.05,42
106/11/21,0.94,0.98,0.92,0.95,969000,925350,+0.03,18
106/11/22,1.00,1.09,0.93,0.97,2404000,2421350,+0.02,61
106/11/23,0.97,0.97,0.89,0.89,2307000,2122410,-0.08,59
106/11/24,0.90,1.32,0.89,1.20,2996000,3129590,+0.31,72
106/11/27,1.21,1.48,1.07,1.28,4481000,5538860,+0.08,160
106/11/28,1.33,1.58,1.27,1.39,3133000,4501380,+0.11,117
106/11/29,1.43,1.51,1.29,1.38,1361000,1925470,-0.01,73
106/11/30,1.28,1.43,1.22,1.35,963000,1260130,-0.03,57
106/12/01,1.45,1.46,0.91,1.06,755000,986830,-0.29,40
106/12/04,1.14,1.14,1.08,1.12,269000,300380,+0.06,15
106/12/05,1.07,1.07,0.94,0.97,335000,336700,-0.15,11
106/12/06,0.97,0.97,0.77,0.86,144000,123490,-0.11,8
106/12/07,0.79,0.79,0.79,0.79,150000,118500,-0.07,2
106/12/08,0.75,1.03,0.75,1.01,481000,463730,+0.22,17
106/12/11,1.03,1.23,0.96,1.04,875000,949910,+0.03,30
106/12/12,1.04,1.09,1.01,1.05,768000,799390,+0.01,21
