107/04/20,---,---,---,---,0,0,---,0
107/04/23,1.11,1.22,1.11,1.20,1089000,1251170,+0.10,16
107/04/24,1.20,1.33,1.20,1.29,1527000,1920180,+0.09,13
107/04/25,1.30,1.32,1.20,1.23,654000,833210,-0.06,13
107/04/26,1.16,1.26,1.14,1.25,637000,760260,+0.02,18
107/04/27,1.18,1.20,1.18,1.18,510000,602960,-0.07,12
107/04/30,1.13,1.13,1.13,1.13,21000,23730,-0.05,2
107/05/02,1.15,1.15,1.14,1.14,96000,109600,+0.01,4
107/05/03,1.11,1.12,1.07,1.07,660000,726020,-0.07,10
107/05/04,1.08,1.11,1.04,1.05,2027000,2196910,-0.02,24
107/05/07,1.01,1.07,1.01,1.06,2433000,2542400,+0.01,18
107/05/08,1.08,1.08,1.05,1.08,1775000,1896960,+0.02,18
107/05/09,1.07,1.09,1.07,1.09,1632000,1754760,+0.01,11
107/05/10,1.04,1.05,1.01,1.05,1063000,1114620,-0.04,10
107/05/11,1.04,1.06,1.04,1.05,617000,651980,0.00,6
107/05/14,1.03,1.04,1.02,1.03,410000,421300,-0.02,4
107/05/15,1.03,1.05,1.00,1.00,420000,434250,-0.03,6
107/05/16,0.98,1.01,0.97,1.01,1024000,1012450,+0.01,11
107/05/17,1.01,1.01,1.01,1.01,600000,606000,0.00,5
107/05/18,0.96,1.00,0.96,1.00,242000,233120,-0.01,4
107/05/21,0.97,0.98,0.97,0.98,230000,225100,-0.02,3
107/05/22,0.99,1.02,0.99,1.02,932000,940390,+0.04,11
107/05/23,1.05,1.10,1.01,1.09,2063000,2185170,+0.07,37
107/05/24,1.07,1.14,1.07,1.14,1453000,1594110,+0.05,19
107/05/25,1.12,1.14,1.09,1.10,395000,441560,-0.04,7
107/05/28,1.04,1.05,1.04,1.05,95000,99050,-0.05,3
107/05/29,1.08,1.09,1.08,1.09,512000,556970,+0.04,5
107/05/30,1.12,1.14,1.12,1.14,944000,1063380,+0.05,15
107/05/31,1.09,1.13,1.09,1.13,490000,539260,-0.01,11
107/06/01,1.14,1.14,1.10,1.12,399000,447970,-0.01,8
107/06/04,1.06,1.06,1.04,1.06,460000,480670,-0.06,6
107/06/05,1.07,1.09,1.07,1.09,361000,387150,+0.03,6
107/06/06,1.06,1.06,1.05,1.06,396000,419660,-0.03,6
107/06/07,1.01,1.02,0.89,0.89,854000,814360,-0.17,19
107/06/08,0.89,0.90,0.84,0.87,1140000,996670,-0.02,34
107/06/11,0.83,0.88,0.83,0.88,1855000,1599210,+0.01,23
107/06/12,0.89,0.91,0.76,0.81,2207000,1911230,-0.07,33
107/06/13,0.79,0.83,0.77,0.83,2146000,1715940,+0.02,20
107/06/14,0.86,0.88,0.81,0.81,2360000,1987650,-0.02,35
107/06/15,0.79,0.82,0.77,0.81,931000,745410,0.00,13
107/06/19,0.83,0.91,0.83,0.91,1835000,1604330,+0.10,24
107/06/20,0.89,0.96,0.88,0.93,2112000,1933200,+0.02,28
107/06/21,0.91,0.92,0.89,0.91,1001000,900920,-0.02,15
107/06/22,0.96,0.96,0.92,0.94,886000,835820,+0.03,14
107/06/25,0.94,0.98,0.93,0.98,874000,832290,+0.04,16
107/06/26,1.02,1.03,0.96,0.96,825000,829770,-0.02,19
107/06/27,0.94,1.00,0.94,1.00,880000,843770,+0.04,14
107/06/28,1.02,1.03,0.99,1.02,885000,898770,+0.02,24
107/06/29,1.02,1.02,0.96,0.96,1440000,1415270,-0.06,24
107/07/02,0.95,1.01,0.91,1.00,1769000,1711760,+0.04,39
107/07/03,0.97,0.99,0.96,0.99,926000,904890,-0.01,14
107/07/04,1.02,1.06,1.00,1.05,1527000,1591490,+0.06,23
107/07/05,1.04,1.08,1.03,1.06,1239000,1311860,+0.01,13
107/07/06,0.99,1.07,0.99,1.03,1009000,1050560,-0.03,13
107/07/09,0.98,1.00,0.98,0.99,1593000,1581190,-0.04,13
107/07/10,0.98,0.98,0.94,0.94,898000,863040,-0.05,10
107/07/11,0.96,0.97,0.96,0.96,573000,552010,+0.02,6
107/07/12,0.95,0.95,0.92,0.93,703000,658050,-0.03,10
107/07/13,0.91,0.93,0.91,0.92,187000,171460,-0.01,7
107/07/16,0.90,0.91,0.88,0.91,999000,894730,-0.01,8
107/07/17,0.88,0.94,0.88,0.93,1922000,1757350,+0.02,16
107/07/18,0.91,0.93,0.91,0.93,1911000,1762880,0.00,27
107/07/19,0.92,0.98,0.90,0.97,1962000,1869360,+0.04,22
107/07/20,0.92,0.92,0.82,0.88,2769000,2467440,-0.09,29
107/07/23,0.88,0.94,0.87,0.94,3030000,2751830,+0.06,29
107/07/24,0.91,0.93,0.88,0.88,1775000,1605780,-0.06,29
