106/09/25,0.88,0.98,0.88,0.90,426000,387520,-0.02,24
106/09/26,0.91,0.97,0.91,0.97,978000,919780,+0.07,28
106/09/27,0.92,0.92,0.89,0.89,745000,680460,-0.08,25
106/09/28,0.83,0.83,0.78,0.80,453000,358710,-0.09,15
106/09/29,0.80,0.80,0.72,0.77,126000,96250,-0.03,8
106/09/30,0.72,0.73,0.70,0.73,189000,134850,-0.04,16
106/10/02,0.72,0.73,0.69,0.69,80000,56700,-0.04,6
106/10/03,0.68,0.68,0.60,0.60,1183000,731790,-0.09,37
106/10/05,0.62,0.62,0.58,0.61,480000,289600,+0.01,12
106/10/06,0.54,0.58,0.51,0.58,679000,383740,-0.03,17
106/10/11,0.55,0.56,0.50,0.50,156000,83980,-0.08,11
106/10/12,0.46,0.46,0.34,0.34,758000,315330,-0.16,36
106/10/13,0.40,0.41,0.39,0.39,151000,60310,+0.05,13
106/10/16,0.37,0.40,0.34,0.38,596000,229100,-0.01,17
106/10/17,0.37,0.39,0.31,0.38,916000,344710,0.00,24
106/10/18,0.38,0.39,0.37,0.38,281000,105790,0.00,11
106/10/19,0.32,0.32,0.30,0.30,93000,28120,-0.08,5
106/10/20,0.35,0.37,0.34,0.37,196000,69020,+0.07,16
106/10/23,0.31,0.33,0.30,0.30,227000,70650,-0.07,9
106/10/24,0.26,0.27,0.21,0.23,585000,134390,-0.07,29
106/10/25,0.21,0.21,0.21,0.21,60000,12600,-0.02,6
106/10/26,0.21,0.21,0.18,0.21,170000,32900,0.00,12
106/10/27,0.20,0.34,0.20,0.34,1016000,259440,+0.13,32
106/10/30,0.24,0.45,0.24,0.27,703000,234050,-0.07,62
106/10/31,0.27,0.27,0.25,0.25,90000,23100,-0.02,9
106/11/01,0.22,0.22,0.18,0.18,497000,95390,-0.07,14
106/11/02,0.18,0.18,0.16,0.18,390000,66950,0.00,20
106/11/03,0.16,0.16,0.12,0.13,383000,54210,-0.05,29
106/11/06,0.11,0.16,0.11,0.15,315000,43350,+0.02,9
106/11/07,0.16,0.16,0.16,0.16,100000,16000,+0.01,1
106/11/08,---,---,---,---,0,0,---,0
