107/01/04,1.30,1.30,1.30,1.30,61000,79300,0.00,2
107/01/05,1.36,1.41,1.35,1.35,205000,285600,+0.05,8
107/01/08,1.17,1.17,0.97,0.97,375000,418290,-0.38,13
107/01/09,0.90,0.92,0.78,0.83,332000,274260,-0.14,10
107/01/10,0.88,0.88,0.69,0.71,252000,188130,-0.12,13
107/01/11,0.74,0.78,0.73,0.74,607000,457270,+0.03,18
107/01/12,0.82,0.88,0.82,0.83,1202000,1027760,+0.09,27
107/01/15,0.81,0.82,0.78,0.82,646000,508400,-0.01,14
107/01/16,0.79,0.81,0.77,0.77,320000,256600,-0.05,7
107/01/17,0.75,0.86,0.71,0.85,1523000,1199250,+0.08,33
107/01/18,0.84,0.93,0.84,0.86,1797000,1589680,+0.01,52
107/01/19,0.83,0.83,0.75,0.76,953000,752870,-0.10,18
107/01/22,0.72,0.83,0.69,0.80,1264000,967880,+0.04,28
107/01/23,0.82,0.96,0.80,0.86,3920000,3432080,+0.06,83
107/01/24,0.86,0.86,0.78,0.82,1997000,1613450,-0.04,57
107/01/25,0.81,0.86,0.73,0.73,1151000,899090,-0.09,35
107/01/26,0.77,0.85,0.77,0.82,735000,588100,+0.09,24
107/01/29,0.87,0.87,0.83,0.85,422000,357760,+0.03,10
107/01/30,0.87,0.97,0.87,0.87,1322000,1191620,+0.02,29
107/01/31,0.80,0.87,0.79,0.85,851000,705640,-0.02,22
107/02/01,0.90,1.02,0.90,0.97,2674000,2592310,+0.12,73
107/02/02,0.98,0.98,0.89,0.90,1057000,961750,-0.07,41
107/02/05,0.73,0.79,0.73,0.78,386000,296690,-0.12,10
107/02/06,0.68,0.68,0.51,0.52,1066000,631580,-0.26,23
107/02/07,0.65,0.66,0.57,0.57,546000,341490,+0.05,26
107/02/08,0.61,0.61,0.53,0.54,365000,201500,-0.03,13
107/02/09,0.38,0.46,0.35,0.42,519000,197640,-0.12,25
107/02/12,0.47,0.47,0.43,0.43,33000,15090,+0.01,4
107/02/21,0.49,0.56,0.48,0.56,782000,423460,+0.13,20
107/02/22,0.53,0.62,0.52,0.59,1124000,668870,+0.03,23
107/02/23,0.60,0.60,0.55,0.55,638000,377170,-0.04,9
107/02/26,0.58,0.58,0.57,0.57,119000,68030,+0.02,5
107/02/27,0.57,0.63,0.56,0.60,1222000,733830,+0.03,26
107/03/01,0.53,0.54,0.50,0.54,946000,496960,-0.06,14
107/03/02,0.50,0.52,0.50,0.52,148000,76220,-0.02,4
107/03/05,0.50,0.53,0.49,0.49,813000,418510,-0.03,13
107/03/06,0.51,0.55,0.49,0.53,962000,495490,+0.04,16
107/03/07,0.49,0.53,0.49,0.49,511000,259680,-0.04,8
107/03/08,0.55,0.65,0.55,0.56,1023000,634860,+0.07,25
107/03/09,0.54,0.57,0.52,0.52,551000,298030,-0.04,11
107/03/12,0.55,0.59,0.54,0.54,294000,164770,+0.02,10
107/03/13,0.58,0.64,0.55,0.61,2177000,1281390,+0.07,41
107/03/14,0.59,0.63,0.56,0.59,1823000,1106930,-0.02,45
107/03/15,0.56,0.63,0.56,0.60,1081000,640940,+0.01,21
107/03/16,0.63,0.68,0.62,0.63,1678000,1104420,+0.03,44
107/03/19,0.58,0.58,0.55,0.55,599000,340320,-0.08,13
107/03/20,0.53,0.55,0.52,0.55,187000,99280,0.00,9
107/03/21,0.55,0.55,0.51,0.51,826000,431170,-0.04,9
107/03/22,0.52,0.52,0.42,0.42,314000,143700,-0.09,9
107/03/23,0.34,0.35,0.33,0.34,769000,264230,-0.08,11
107/03/26,0.36,0.40,0.36,0.38,488000,184680,+0.04,6
107/03/27,0.44,0.48,0.43,0.45,384000,172020,+0.07,12
107/03/28,0.43,0.43,0.40,0.40,344000,143980,-0.05,9
107/03/29,0.38,0.38,0.38,0.38,272000,103360,-0.02,5
107/03/30,0.39,0.39,0.39,0.39,30000,11700,+0.01,2
107/03/31,0.37,0.37,0.37,0.37,60000,22200,-0.02,1
107/04/02,0.39,0.41,0.39,0.41,363000,142030,+0.04,3
107/04/03,0.35,0.35,0.32,0.32,508000,169440,-0.09,10
107/04/09,0.33,0.33,0.30,0.30,45000,14300,-0.02,3
107/04/10,0.29,0.29,0.26,0.26,40000,11000,-0.04,2
107/04/11,0.25,0.25,0.25,0.25,105000,26250,-0.01,2
107/04/12,---,---,---,---,0,0,---,0
107/04/13,0.28,0.29,0.28,0.29,12000,3440,+0.04,2
107/04/16,0.30,0.31,0.29,0.29,53000,15730,0.00,5
107/04/17,0.27,0.27,0.25,0.25,45000,11410,-0.04,3
107/04/18,0.25,0.25,0.23,0.23,109000,27180,-0.02,5
107/04/19,0.22,0.25,0.22,0.23,31000,7160,0.00,4
107/04/20,0.20,0.20,0.20,0.20,6000,1200,-0.03,1
107/04/23,0.12,0.14,0.12,0.14,84000,11160,-0.06,3
107/04/24,0.09,0.09,0.09,0.09,50000,4500,-0.05,1
107/04/25,0.12,0.15,0.12,0.15,108000,14180,+0.06,11
107/04/26,0.12,0.14,0.11,0.11,94000,11230,-0.04,4
107/04/27,0.12,0.14,0.12,0.14,25000,3180,+0.03,2
107/04/30,0.13,0.13,0.13,0.13,9000,1170,-0.01,1
107/05/02,0.13,0.13,0.13,0.13,10000,1300,0.00,1
107/05/03,0.15,0.19,0.15,0.18,86000,14510,+0.05,10
107/05/04,0.15,0.20,0.15,0.20,103000,15850,+0.02,5
107/05/07,0.17,0.17,0.17,0.17,17000,2890,-0.03,1
107/05/08,0.15,0.16,0.15,0.16,18000,2810,-0.01,3
107/05/09,0.16,0.16,0.12,0.13,64000,8320,-0.03,3
107/05/10,0.13,0.16,0.13,0.16,8000,1100,+0.03,2
107/05/11,0.13,0.14,0.13,0.14,58000,7780,-0.02,4
107/05/14,0.16,0.16,0.15,0.15,12000,1900,+0.01,3
107/05/15,0.13,0.14,0.13,0.14,32000,4300,-0.01,4
107/05/16,0.15,0.15,0.14,0.14,143000,21050,0.00,3
107/05/17,0.11,0.11,0.11,0.11,3000,330,-0.03,1
107/05/18,0.16,0.16,0.12,0.12,101000,12160,+0.01,2
107/05/21,0.12,0.12,0.12,0.12,2000,240,0.00,1
107/05/22,---,---,---,---,0,0,---,0
107/05/23,0.07,0.07,0.06,0.06,550000,37990,-0.03,2
107/05/24,---,---,---,---,0,0,---,0
107/05/25,---,---,---,---,0,0,---,0
107/05/28,---,---,---,---,0,0,---,0
107/05/29,0.04,0.04,0.04,0.04,1000,40,-0.01,1
107/05/30,---,---,---,---,0,0,---,0
107/05/31,0.02,0.02,0.02,0.02,420000,8400,-0.01,3
107/06/01,---,---,---,---,0,0,---,0
107/06/04,---,---,---,---,0,0,---,0
107/06/05,---,---,---,---,0,0,---,0
107/06/06,---,---,---,---,0,0,---,0
107/06/07,0.04,0.05,0.04,0.05,160000,6900,+0.03,3
107/06/08,0.05,0.07,0.05,0.06,430000,23700,+0.01,8
107/06/11,0.04,0.04,0.04,0.04,40000,1600,-0.02,1
107/06/12,0.05,0.06,0.05,0.06,250000,13500,+0.02,3
107/06/13,---,---,---,---,0,0,---,0
107/06/14,---,---,---,---,0,0,---,0
107/06/15,---,---,---,---,0,0,---,0
107/06/19,---,---,---,---,0,0,---,0
107/06/20,---,---,---,---,0,0,---,0
107/06/21,---,---,---,---,0,0,---,0
107/06/22,---,---,---,---,0,0,---,0
107/06/25,---,---,---,---,0,0,---,0
107/06/26,---,---,---,---,0,0,---,0
107/06/27,---,---,---,---,0,0,---,0
107/06/28,---,---,---,---,0,0,---,0
107/06/29,---,---,---,---,0,0,---,0
