106/12/28,1.03,1.03,0.89,0.89,348000,332160,+0.12,28
106/12/29,0.77,0.82,0.75,0.82,309000,244180,-0.07,19
107/01/02,0.94,0.98,0.84,0.98,1214000,1134130,+0.16,30
107/01/03,1.03,1.05,0.94,0.94,1470000,1490200,-0.04,58
107/01/04,0.92,1.04,0.89,0.94,1199000,1182930,0.00,27
107/01/05,0.96,1.00,0.93,0.95,1819000,1750080,+0.01,43
107/01/08,0.95,0.99,0.82,0.82,1036000,979570,-0.13,33
107/01/09,0.88,1.02,0.86,1.02,2179000,2026990,+0.20,68
107/01/10,1.02,1.11,0.97,0.98,2338000,2451050,-0.04,92
107/01/11,0.88,0.89,0.84,0.86,336000,290570,-0.12,20
107/01/12,0.89,0.90,0.87,0.87,42000,37390,+0.01,6
107/01/15,0.92,1.07,0.92,1.05,1073000,1054340,+0.18,37
107/01/16,0.95,0.98,0.91,0.94,995000,940170,-0.11,29
107/01/17,0.94,1.00,0.94,0.97,824000,802010,+0.03,22
107/01/18,1.06,1.14,0.87,0.87,1100000,1169210,-0.10,56
107/01/19,0.86,0.89,0.83,0.83,468000,406080,-0.04,23
107/01/22,0.90,0.90,0.76,0.82,489000,411750,-0.01,24
107/01/23,0.82,0.82,0.73,0.74,324000,245670,-0.08,14
107/01/24,0.69,0.80,0.69,0.80,1122000,848520,+0.06,26
107/01/25,0.77,0.77,0.71,0.72,1005000,758260,-0.08,34
107/01/26,0.68,0.70,0.68,0.70,64000,44320,-0.02,7
107/01/29,0.67,0.69,0.67,0.69,70000,47700,-0.01,7
107/01/30,0.72,0.74,0.68,0.69,579000,421840,0.00,12
107/01/31,0.67,0.82,0.67,0.80,1945000,1445040,+0.11,48
107/02/01,0.84,0.86,0.71,0.71,1469000,1211880,-0.09,42
107/02/02,0.70,0.70,0.67,0.68,347000,236760,-0.03,14
107/02/05,0.58,0.58,0.58,0.58,4000,2320,-0.10,1
107/02/06,0.44,0.44,0.44,0.44,12000,5280,-0.14,1
107/02/07,0.52,0.52,0.52,0.52,2000,1040,+0.08,1
107/02/08,---,---,---,---,0,0,---,0
107/02/09,0.28,0.32,0.28,0.32,32000,9340,-0.04,3
107/02/12,0.37,0.37,0.37,0.37,1000,370,+0.05,1
107/02/21,---,---,---,---,0,0,---,0
107/02/22,---,---,---,---,0,0,---,0
107/02/23,0.46,0.46,0.46,0.46,81000,37260,+0.02,2
107/02/26,0.46,0.46,0.45,0.45,231000,104110,-0.01,5
107/02/27,---,---,---,---,0,0,---,0
107/03/01,---,---,---,---,0,0,---,0
107/03/02,0.34,0.34,0.30,0.30,19000,6060,-0.09,2
107/03/05,0.31,0.31,0.31,0.31,10000,3100,+0.01,1
107/03/06,0.30,0.30,0.30,0.30,10000,3000,-0.01,1
107/03/07,0.29,0.29,0.29,0.29,10000,2900,-0.01,1
107/03/08,---,---,---,---,0,0,---,0
107/03/09,---,---,---,---,0,0,---,0
107/03/12,---,---,---,---,0,0,---,0
107/03/13,---,---,---,---,0,0,---,0
107/03/14,---,---,---,---,0,0,---,0
107/03/15,0.33,0.33,0.33,0.33,10000,3300,+0.06,1
107/03/16,0.33,0.33,0.33,0.33,10000,3300,0.00,1
107/03/19,---,---,---,---,0,0,---,0
107/03/20,---,---,---,---,0,0,---,0
107/03/21,---,---,---,---,0,0,---,0
107/03/22,---,---,---,---,0,0,---,0
107/03/23,---,---,---,---,0,0,---,0
107/03/26,---,---,---,---,0,0,---,0
107/03/27,0.20,0.20,0.20,0.20,8000,1600,+0.03,1
107/03/28,---,---,---,---,0,0,---,0
107/03/29,---,---,---,---,0,0,---,0
107/03/30,---,---,---,---,0,0,---,0
