107/03/26,---,---,---,---,0,0,---,0
107/03/27,1.17,1.18,1.17,1.18,25000,29450,-0.09,5
107/03/28,1.25,1.29,1.25,1.29,37000,47200,+0.11,4
107/03/29,1.29,1.29,1.29,1.29,205000,264450,0.00,4
107/03/30,1.25,1.25,1.22,1.24,235000,291910,-0.05,7
107/03/31,1.27,1.27,1.25,1.25,25000,31650,+0.01,2
107/04/02,1.26,1.34,1.26,1.33,1529000,2033300,+0.08,23
107/04/03,1.33,1.33,0.94,1.27,287000,377850,-0.06,8
107/04/09,1.31,1.31,1.31,1.31,4000,5240,+0.04,1
107/04/10,---,---,---,---,0,0,---,0
107/04/11,1.18,1.18,1.17,1.17,8000,9410,-0.14,2
107/04/12,1.20,1.21,1.19,1.19,162000,195100,+0.02,3
107/04/13,1.18,1.19,1.16,1.16,142000,167920,-0.03,3
107/04/16,1.21,1.21,1.21,1.21,58000,70180,+0.05,1
107/04/17,1.23,1.34,1.23,1.34,1117000,1434960,+0.13,18
107/04/18,1.36,1.36,1.27,1.31,1126000,1455860,-0.03,21
107/04/19,1.29,1.29,1.24,1.24,126000,160790,-0.07,5
107/04/20,1.22,1.22,1.22,1.22,15000,18300,-0.02,2
107/04/23,1.26,1.31,1.21,1.31,750000,967460,+0.09,18
107/04/24,1.32,1.48,1.32,1.47,1396000,1933460,+0.16,34
107/04/25,1.54,1.54,1.45,1.45,684000,1019100,-0.02,12
107/04/26,1.46,1.51,1.46,1.51,379000,561790,+0.06,3
107/04/27,1.49,1.57,1.48,1.57,1080000,1641770,+0.06,21
107/04/30,1.53,1.54,1.52,1.54,426000,652790,-0.03,10
107/05/02,1.46,1.47,1.34,1.36,716000,1046240,-0.18,14
107/05/03,1.34,1.34,1.33,1.34,43000,57570,-0.02,5
107/05/04,1.32,1.41,1.32,1.39,100000,139790,+0.05,5
107/05/07,1.37,1.37,1.30,1.31,104000,139520,-0.08,5
107/05/08,1.34,1.34,1.25,1.26,219000,290740,-0.05,6
107/05/09,1.29,1.29,1.23,1.23,238000,295100,-0.03,6
107/05/10,1.21,1.21,1.19,1.19,72000,86320,-0.04,2
107/05/11,1.19,1.20,1.19,1.20,173000,207540,+0.01,3
107/05/14,1.17,1.20,1.16,1.16,128000,149310,-0.04,4
107/05/15,1.14,1.14,1.08,1.11,487000,551140,-0.05,8
107/05/16,1.14,1.19,1.14,1.19,413000,476420,+0.08,7
107/05/17,1.11,1.13,1.11,1.13,339000,379070,-0.06,8
107/05/18,1.12,1.18,1.12,1.17,456000,522960,+0.04,11
107/05/21,1.16,1.22,1.14,1.21,512000,597560,+0.04,13
107/05/22,1.18,1.23,1.18,1.23,254000,303940,+0.02,4
107/05/23,1.22,1.26,1.22,1.26,256000,316710,+0.03,9
107/05/24,1.24,1.24,1.20,1.21,406000,494670,-0.05,7
107/05/25,1.19,1.19,1.13,1.13,1532000,1787580,-0.08,23
107/05/28,1.17,1.18,1.11,1.11,400000,465420,-0.02,7
107/05/29,1.14,1.17,1.11,1.17,928000,1065840,+0.06,12
107/05/30,1.15,1.15,1.05,1.05,890000,1010860,-0.12,13
107/05/31,1.00,1.02,0.85,0.85,586000,550670,-0.20,19
107/06/01,0.77,0.82,0.73,0.79,1015000,790250,-0.06,25
107/06/04,0.73,0.90,0.71,0.90,893000,678080,+0.11,32
107/06/05,0.85,0.95,0.82,0.93,647000,572980,+0.03,22
107/06/06,0.91,0.92,0.80,0.83,352000,314120,-0.10,13
107/06/07,0.82,0.83,0.81,0.82,465000,381300,-0.01,4
107/06/08,0.80,0.85,0.80,0.84,470000,388800,+0.02,5
107/06/11,0.82,0.82,0.76,0.76,60000,46200,-0.08,3
107/06/12,0.78,0.79,0.71,0.75,224000,176140,-0.01,8
107/06/13,0.77,0.85,0.77,0.84,798000,650170,+0.09,14
107/06/14,0.82,0.85,0.80,0.85,882000,725300,+0.01,18
107/06/15,0.83,0.83,0.80,0.83,382000,315770,-0.02,8
107/06/19,0.86,0.87,0.85,0.85,352000,300300,+0.02,6
107/06/20,0.70,0.76,0.69,0.69,621000,451800,-0.16,14
107/06/21,0.68,0.71,0.58,0.68,1417000,919430,-0.01,28
107/06/22,0.68,0.79,0.65,0.78,1034000,716590,+0.10,23
107/06/25,0.76,0.79,0.76,0.77,475000,369670,-0.01,14
107/06/26,0.81,0.84,0.79,0.80,800000,648960,+0.03,12
107/06/27,0.72,0.74,0.64,0.74,1035000,714280,-0.06,21
107/06/28,0.71,0.71,0.67,0.68,756000,521990,-0.06,13
107/06/29,0.67,0.69,0.66,0.67,699000,466070,-0.01,13
107/07/02,0.63,0.63,0.51,0.57,495000,273760,-0.10,14
107/07/03,0.50,0.51,0.45,0.46,873000,421900,-0.11,18
107/07/04,0.44,0.53,0.44,0.53,1222000,577710,+0.07,20
107/07/05,0.49,0.63,0.40,0.60,1635000,865040,+0.07,38
107/07/06,0.55,0.65,0.54,0.58,1489000,866270,-0.02,44
107/07/09,0.56,0.58,0.55,0.57,316000,179100,-0.01,10
107/07/10,0.52,0.62,0.52,0.59,1648000,991380,+0.02,23
107/07/11,0.61,0.62,0.56,0.62,600000,361190,+0.03,12
107/07/12,0.63,0.67,0.55,0.55,1657000,1042260,-0.07,32
107/07/13,0.55,0.55,0.50,0.50,355000,192630,-0.05,9
107/07/16,0.50,0.57,0.50,0.57,473000,254990,+0.07,11
107/07/17,0.56,0.59,0.54,0.59,1065000,597460,+0.02,14
107/07/18,0.57,0.63,0.56,0.62,1170000,688270,+0.03,27
107/07/19,0.60,0.67,0.58,0.64,1091000,684800,+0.02,22
107/07/20,0.63,0.64,0.60,0.62,759000,474950,-0.02,13
107/07/23,0.58,0.60,0.58,0.58,462000,272000,-0.04,9
107/07/24,0.59,0.62,0.59,0.61,630000,383200,+0.03,10
107/07/25,0.58,0.58,0.53,0.56,268000,153440,-0.05,9
107/07/26,0.54,0.54,0.46,0.46,458000,234520,-0.10,10
107/07/27,0.48,0.48,0.45,0.47,192000,87740,+0.01,6
107/07/30,0.48,0.53,0.48,0.53,219000,113070,+0.06,14
107/07/31,0.51,0.51,0.47,0.47,201000,98160,-0.06,8
107/08/01,0.45,0.45,0.42,0.43,102000,45850,-0.04,3
107/08/02,0.43,0.50,0.43,0.50,655000,297730,+0.07,11
107/08/03,0.46,0.47,0.46,0.47,170000,78320,-0.03,6
107/08/06,0.44,0.45,0.44,0.45,98000,43920,-0.02,2
107/08/07,0.45,0.46,0.45,0.46,101000,46450,+0.01,2
107/08/08,0.45,0.45,0.45,0.45,101000,45450,-0.01,2
107/08/09,0.46,0.65,0.46,0.63,999000,546770,+0.18,26
107/08/10,0.64,0.77,0.64,0.74,1026000,727530,+0.11,41
107/08/13,0.80,0.98,0.77,0.89,1433000,1250520,+0.15,29
107/08/14,0.84,0.85,0.80,0.80,853000,703270,-0.09,14
107/08/15,0.80,0.81,0.79,0.81,58000,46280,+0.01,6
107/08/16,0.82,0.82,0.71,0.76,140000,101410,-0.05,6
107/08/17,0.71,0.71,0.68,0.69,306000,214140,-0.07,5
107/08/20,0.74,0.91,0.74,0.90,629000,519770,+0.21,15
107/08/21,0.80,0.80,0.77,0.77,897000,705060,-0.13,10
107/08/22,0.75,0.75,0.69,0.71,313000,225230,-0.06,5
107/08/23,0.71,0.74,0.71,0.74,128000,93210,+0.03,5
107/08/24,0.71,0.75,0.70,0.74,416000,294670,0.00,8
107/08/27,0.64,0.64,0.52,0.52,38000,21530,-0.22,5
107/08/28,0.49,0.49,0.49,0.49,20000,9800,-0.03,2
107/08/29,---,---,---,---,0,0,---,0
107/08/30,0.44,0.44,0.44,0.44,100000,44000,-0.01,1
