107/01/04,---,---,---,---,0,0,---,0
107/01/05,1.73,1.78,1.70,1.70,58000,101070,+0.12,6
107/01/08,1.63,1.63,1.51,1.51,50000,80300,-0.19,5
107/01/09,1.61,1.67,1.57,1.57,76000,122670,+0.06,9
107/01/10,1.62,1.67,1.53,1.55,98000,154890,-0.02,11
107/01/11,1.56,1.57,1.56,1.57,75000,117710,+0.02,3
107/01/12,1.57,1.65,1.57,1.58,208000,336530,+0.01,8
107/01/15,1.58,1.67,1.54,1.67,450000,726570,+0.09,21
107/01/16,1.59,1.75,1.56,1.71,720000,1182610,+0.04,34
107/01/17,1.62,1.68,1.58,1.62,385000,634260,-0.09,18
107/01/18,1.70,1.82,1.70,1.71,472000,831000,+0.09,24
107/01/19,1.71,1.76,1.71,1.76,508000,881540,+0.05,19
107/01/22,1.92,2.30,1.92,2.30,262000,545320,+0.54,10
107/01/23,2.49,2.49,2.10,2.19,338000,794960,-0.11,23
107/01/24,2.16,2.16,2.16,2.16,20000,43200,-0.03,2
107/01/25,2.10,2.10,1.79,1.83,87000,168680,-0.33,11
107/01/26,1.94,1.96,1.81,1.81,31000,58880,-0.02,5
107/01/29,1.82,1.92,1.82,1.85,90000,168100,+0.04,7
107/01/30,1.90,1.91,1.69,1.73,156000,290390,-0.12,8
107/01/31,1.59,1.65,1.55,1.65,126000,200500,-0.08,13
107/02/01,1.79,1.80,1.65,1.65,40000,70650,0.00,5
107/02/02,1.59,1.59,1.56,1.56,21000,32790,-0.09,2
107/02/05,1.35,1.51,1.35,1.51,56000,76900,-0.05,8
107/02/06,1.38,1.38,1.12,1.15,213000,265900,-0.36,5
107/02/07,1.31,1.46,1.31,1.34,292000,408280,+0.19,13
107/02/08,1.38,1.38,1.16,1.16,88000,115510,-0.18,7
107/02/09,0.95,1.15,0.94,1.11,171000,184280,-0.05,13
107/02/12,1.23,1.23,1.14,1.14,62000,72370,+0.03,7
107/02/21,1.23,1.33,1.23,1.29,638000,829410,+0.15,20
107/02/22,1.20,1.26,1.19,1.22,623000,764340,-0.07,13
107/02/23,1.30,1.33,1.23,1.23,128000,166260,+0.01,11
107/02/26,1.33,1.42,1.31,1.34,203000,274370,+0.11,14
107/02/27,1.37,1.39,1.30,1.30,194000,263130,-0.04,9
107/03/01,1.24,1.28,1.22,1.27,45000,56420,-0.03,6
107/03/02,1.18,1.18,1.18,1.18,24000,28320,-0.09,2
107/03/05,1.08,1.08,0.96,0.96,112000,111140,-0.22,11
107/03/06,1.00,1.09,0.98,1.04,410000,422090,+0.08,22
107/03/07,0.98,1.09,0.95,1.03,862000,882880,-0.01,27
107/03/08,1.08,1.08,1.06,1.06,268000,286460,+0.03,14
107/03/09,1.17,1.50,1.17,1.50,1932000,2590120,+0.44,61
107/03/12,1.48,1.62,1.40,1.51,1132000,1661530,+0.01,39
107/03/13,1.55,1.55,1.53,1.55,67000,103650,+0.04,6
107/03/14,1.51,1.53,1.37,1.41,739000,1052330,-0.14,14
107/03/15,1.33,1.43,1.30,1.36,15000,20190,-0.05,5
107/03/16,1.48,1.57,1.48,1.49,350000,539660,+0.13,14
107/03/19,1.53,1.56,1.46,1.46,442000,669810,-0.03,16
107/03/20,1.35,1.40,1.34,1.37,62000,84080,-0.09,4
107/03/21,1.47,1.47,1.36,1.36,278000,378920,-0.01,5
107/03/22,1.41,1.52,1.40,1.40,417000,614770,+0.04,16
107/03/23,1.18,1.20,1.14,1.14,418000,484430,-0.26,13
107/03/26,1.18,1.19,1.18,1.19,63000,74380,+0.05,2
107/03/27,1.31,1.37,1.27,1.31,193000,251090,+0.12,9
107/03/28,1.25,1.25,1.20,1.20,133000,164230,-0.11,6
107/03/29,1.31,1.33,1.30,1.33,263000,344280,+0.13,14
107/03/30,1.19,1.23,1.18,1.23,290000,344770,-0.10,10
107/03/31,1.10,1.10,0.98,0.98,117000,117790,-0.25,6
107/04/02,1.00,1.00,0.92,0.92,62000,58200,-0.06,3
107/04/03,0.96,1.00,0.96,1.00,187000,184270,+0.08,11
107/04/09,1.04,1.09,0.97,1.02,620000,641290,+0.02,20
107/04/10,1.01,1.11,1.01,1.03,1443000,1529100,+0.01,28
107/04/11,1.06,1.19,1.06,1.10,1290000,1470510,+0.07,39
107/04/12,1.08,1.08,1.00,1.02,414000,424500,-0.08,18
107/04/13,1.12,1.33,1.10,1.14,1042000,1258150,+0.12,38
107/04/16,1.09,1.19,1.03,1.08,1335000,1457320,-0.06,45
107/04/17,1.10,1.14,0.98,0.98,485000,526380,-0.10,31
107/04/18,1.01,1.01,0.94,0.97,203000,200390,-0.01,9
107/04/19,1.09,1.41,1.09,1.41,762000,954930,+0.44,38
107/04/20,1.37,1.46,1.30,1.36,1108000,1510430,-0.05,46
107/04/23,1.50,1.60,1.44,1.44,450000,679460,+0.08,11
107/04/24,1.40,1.40,1.05,1.09,995000,1271950,-0.35,14
107/04/25,1.01,1.29,1.01,1.27,785000,901850,+0.18,30
107/04/26,1.30,1.35,1.10,1.10,719000,905370,-0.17,22
107/04/27,1.19,1.20,1.10,1.10,429000,489700,0.00,16
107/04/30,1.20,1.23,1.12,1.14,1377000,1625540,+0.04,25
107/05/02,1.19,1.42,1.16,1.30,2911000,3717600,+0.16,49
107/05/03,1.38,1.51,1.31,1.35,1815000,2619360,+0.05,53
107/05/04,1.32,1.35,1.14,1.15,849000,1058540,-0.20,24
107/05/07,1.23,1.37,1.17,1.37,1184000,1447230,+0.22,40
107/05/08,1.68,1.92,1.68,1.90,654000,1164420,+0.53,40
107/05/09,1.95,1.96,1.70,1.71,332000,593900,-0.19,24
107/05/10,1.74,1.75,1.58,1.75,88000,145970,+0.04,10
107/05/11,1.96,2.18,1.85,1.85,147000,297220,+0.10,22
107/05/14,1.94,2.38,1.94,2.38,63000,137340,+0.53,21
107/05/15,2.43,2.43,2.43,2.43,1000,2430,+0.05,1
