107/03/08,---,---,---,---,0,0,---,0
107/03/09,1.16,1.16,1.16,1.16,5000,5800,-0.05,1
107/03/12,1.14,1.14,1.14,1.14,18000,20520,-0.02,1
107/03/13,1.12,1.12,1.12,1.12,18000,20160,-0.02,1
107/03/14,---,---,---,---,0,0,---,0
107/03/15,1.16,1.18,1.14,1.14,120000,141480,-0.01,4
107/03/16,1.12,1.12,1.09,1.09,115000,128490,-0.05,3
107/03/19,1.04,1.04,1.04,1.04,2000,2080,-0.05,1
107/03/20,---,---,---,---,0,0,---,0
107/03/21,0.94,0.95,0.93,0.94,16000,14990,-0.07,5
107/03/22,0.94,0.96,0.94,0.96,320000,303000,+0.02,7
107/03/23,1.01,1.02,1.00,1.02,450000,455400,+0.06,7
107/03/26,0.98,0.98,0.94,0.94,748000,708510,-0.08,9
107/03/27,0.90,0.90,0.87,0.87,295000,259000,-0.07,17
107/03/28,0.88,0.91,0.88,0.90,136000,120940,+0.03,4
107/03/29,0.88,0.89,0.88,0.89,286000,252540,-0.01,2
107/03/30,0.92,0.93,0.80,0.83,879000,768660,-0.06,17
107/03/31,0.86,0.86,0.86,0.86,150000,129000,+0.03,1
107/04/02,0.86,0.89,0.86,0.89,320000,278200,+0.03,3
107/04/03,0.92,1.08,0.92,1.07,2309000,2316410,+0.18,34
107/04/09,1.12,1.35,1.08,1.35,2267000,2730880,+0.28,55
107/04/10,1.43,1.60,1.43,1.46,705000,1041060,+0.11,41
107/04/11,1.48,1.68,1.44,1.68,238000,360960,+0.22,16
107/04/12,1.70,1.70,1.58,1.69,53000,87440,+0.01,6
107/04/13,1.65,1.65,1.64,1.64,79000,130060,-0.05,7
107/04/16,1.68,1.68,1.56,1.56,36000,57780,-0.08,4
107/04/17,1.65,1.67,1.65,1.67,200000,333400,+0.11,2
107/04/18,1.70,1.76,1.70,1.76,2000,3460,+0.09,2
107/04/19,1.72,1.72,1.72,1.72,2000,3440,-0.04,1
107/04/20,1.73,1.73,1.73,1.73,52000,89960,+0.01,1
107/04/23,1.73,1.85,1.72,1.85,336000,602220,+0.12,7
107/04/24,1.83,2.00,1.73,1.81,1201000,2323180,-0.04,20
107/04/25,1.86,1.86,1.71,1.73,334000,596490,-0.08,10
107/04/26,1.73,1.96,1.73,1.96,754000,1389130,+0.23,18
107/04/27,1.94,2.02,1.88,1.98,928000,1819860,+0.02,15
107/04/30,1.92,1.94,1.86,1.86,100000,192000,-0.12,4
107/05/02,1.91,1.91,1.84,1.86,44000,83800,0.00,4
107/05/03,1.84,1.84,1.83,1.83,45000,82750,-0.03,2
107/05/04,1.82,1.82,1.78,1.82,805000,1453050,-0.01,6
107/05/07,1.80,2.06,1.80,2.06,2709000,5208430,+0.24,35
107/05/08,2.09,2.09,1.96,1.96,1854000,3769730,-0.10,38
107/05/09,1.94,2.07,1.94,2.05,1060000,2125600,+0.09,16
107/05/10,1.97,1.99,1.90,1.91,1161000,2239070,-0.14,17
107/05/11,1.95,2.01,1.95,2.01,516000,1030520,+0.10,7
107/05/14,1.94,1.94,1.91,1.91,305000,582700,-0.10,4
107/05/15,1.90,1.92,1.90,1.92,201000,385900,+0.01,2
107/05/16,1.89,1.99,1.89,1.99,710000,1376900,+0.07,6
107/05/17,1.95,2.08,1.92,2.08,1587000,3165760,+0.09,19
107/05/18,2.00,2.03,1.96,2.03,1098000,2198260,-0.05,21
107/05/21,2.03,2.03,2.03,2.03,1000,2030,0.00,1
107/05/22,1.66,1.66,1.57,1.59,136000,214480,-0.44,7
107/05/23,1.60,1.66,1.60,1.64,446000,729120,+0.05,7
107/05/24,1.62,1.67,1.62,1.63,300000,492720,-0.01,9
107/05/25,1.67,1.75,1.65,1.75,416000,704950,+0.12,11
107/05/28,1.65,1.65,1.55,1.55,601000,965690,-0.20,12
107/05/29,1.43,1.46,1.41,1.43,264000,374340,-0.12,5
107/05/30,1.57,1.60,1.57,1.60,610000,969700,+0.17,4
107/05/31,1.52,1.60,1.52,1.60,739000,1177270,0.00,6
107/06/01,1.55,1.55,1.41,1.41,185000,279170,-0.19,7
107/06/04,1.32,1.39,1.32,1.39,89000,119000,-0.02,4
107/06/05,1.34,1.44,1.34,1.44,328000,464380,+0.05,6
107/06/06,1.40,1.40,1.36,1.37,275000,379350,-0.07,12
107/06/07,1.44,1.44,1.44,1.44,86000,123840,+0.07,4
107/06/08,1.46,1.46,1.44,1.44,66000,95520,0.00,2
107/06/11,1.35,1.41,1.35,1.41,142000,197540,-0.03,4
107/06/12,1.42,1.42,1.39,1.39,152000,213030,-0.02,3
107/06/13,1.39,1.46,1.39,1.45,722000,1037560,+0.06,9
107/06/14,1.43,1.45,1.41,1.44,872000,1250160,-0.01,8
107/06/15,1.42,1.42,1.37,1.37,215000,295260,-0.07,3
107/06/19,1.49,1.56,1.49,1.56,667000,1007970,+0.19,14
107/06/20,1.59,1.70,1.57,1.68,1939000,3190620,+0.12,29
107/06/21,1.63,1.63,1.56,1.56,1462000,2360030,-0.12,19
107/06/22,1.60,1.60,1.60,1.60,159000,254400,+0.04,3
107/06/25,1.50,1.50,1.38,1.44,552000,799400,-0.16,5
107/06/26,1.55,1.60,1.49,1.58,1426000,2215900,+0.14,19
107/06/27,1.52,1.59,1.49,1.59,1573000,2405080,+0.01,19
107/06/28,1.57,1.58,1.49,1.49,660000,1006650,-0.10,7
107/06/29,1.46,1.46,1.45,1.46,170000,248050,-0.03,3
107/07/02,1.46,1.56,1.46,1.56,600000,909000,+0.10,6
107/07/03,1.52,1.65,1.51,1.65,739000,1161730,+0.09,11
107/07/04,1.62,1.63,1.57,1.63,289000,465020,-0.02,5
107/07/05,1.60,1.66,1.60,1.63,226000,367480,0.00,4
107/07/06,1.59,1.77,1.59,1.67,676000,1141500,+0.04,11
107/07/09,1.69,1.74,1.69,1.69,410000,703040,+0.02,6
107/07/10,---,---,---,---,0,0,---,0
107/07/11,1.22,1.22,1.06,1.06,234000,266540,-0.36,13
107/07/12,0.99,1.07,0.98,1.01,1540000,1548590,-0.05,20
107/07/13,0.93,1.01,0.93,0.99,1424000,1411060,-0.02,12
107/07/16,0.98,0.98,0.88,0.90,69000,65730,-0.09,5
107/07/17,0.89,0.91,0.87,0.87,91000,81000,-0.03,7
107/07/18,0.88,0.94,0.86,0.94,395000,355940,+0.07,8
107/07/19,0.91,1.01,0.89,0.99,1074000,1019780,+0.05,21
107/07/20,0.94,0.96,0.81,0.81,707000,635120,-0.18,10
107/07/23,0.89,0.89,0.88,0.88,78000,69310,+0.07,2
107/07/24,0.88,0.88,0.88,0.88,67000,58960,0.00,1
107/07/25,0.77,0.80,0.76,0.80,40000,31650,-0.08,3
107/07/26,0.69,0.71,0.68,0.71,339000,237810,-0.09,8
107/07/27,0.64,0.68,0.64,0.68,374000,246480,-0.03,12
107/07/30,0.64,0.75,0.62,0.75,646000,442030,+0.07,18
107/07/31,0.72,0.73,0.68,0.73,562000,390750,-0.02,10
107/08/01,0.63,0.67,0.63,0.67,66000,41980,-0.06,2
107/08/02,0.70,0.81,0.70,0.79,580000,447100,+0.12,14
107/08/03,0.76,0.81,0.68,0.68,875000,646540,-0.11,22
107/08/06,0.70,0.72,0.67,0.72,342000,235660,+0.04,11
107/08/07,0.68,0.69,0.66,0.68,216000,146140,-0.04,8
107/08/08,0.62,0.67,0.62,0.67,123000,79380,-0.01,5
107/08/09,0.62,0.62,0.60,0.61,35000,21520,-0.06,3
107/08/10,0.62,0.73,0.62,0.73,366000,258120,+0.12,8
107/08/13,0.83,0.91,0.83,0.91,1208000,1049540,+0.18,16
107/08/14,0.86,0.89,0.76,0.76,934000,816340,-0.15,13
107/08/15,0.75,0.77,0.64,0.64,34000,22440,-0.12,4
107/08/16,0.66,0.75,0.66,0.74,865000,622840,+0.10,13
107/08/17,0.70,0.75,0.69,0.73,1453000,1054850,-0.01,15
107/08/20,0.83,0.83,0.79,0.83,633000,514310,+0.10,10
107/08/21,0.93,0.93,0.92,0.92,33000,30510,+0.09,2
107/08/22,0.92,1.03,0.92,1.03,413000,404070,+0.11,6
107/08/23,1.00,1.08,0.92,0.95,567000,589210,-0.08,14
107/08/24,0.98,1.02,0.95,0.95,159000,153220,0.00,3
107/08/27,0.77,0.77,0.72,0.72,15000,11300,-0.23,2
107/08/28,0.68,0.68,0.68,0.68,23000,15640,-0.04,1
107/08/29,0.60,0.62,0.60,0.62,38000,23100,-0.06,3
107/08/30,---,---,---,---,0,0,---,0
107/08/31,0.45,0.45,0.45,0.45,15000,6750,-0.14,1
107/09/03,---,---,---,---,0,0,---,0
107/09/04,---,---,---,---,0,0,---,0
107/09/05,0.45,0.45,0.45,0.45,10000,4500,-0.08,1
