106/09/26,0.76,0.76,0.76,0.76,10000,7600,0.00,1
106/09/27,0.67,0.67,0.67,0.67,15000,10050,-0.09,2
106/09/28,0.71,0.74,0.71,0.72,274000,196570,+0.05,9
106/09/29,0.70,0.71,0.70,0.71,150000,106000,-0.01,3
106/09/30,0.68,0.68,0.68,0.68,100000,68000,-0.03,1
106/10/02,0.67,0.71,0.67,0.71,338000,238380,+0.03,7
106/10/03,0.71,0.73,0.69,0.69,282000,200030,-0.02,17
106/10/05,0.68,0.69,0.68,0.68,108000,73480,-0.01,4
106/10/06,0.71,0.73,0.70,0.70,331000,234430,+0.02,14
106/10/11,0.69,0.70,0.66,0.66,974000,670640,-0.04,16
106/10/12,0.68,0.77,0.68,0.71,793000,570780,+0.05,22
106/10/13,0.69,0.69,0.66,0.68,581000,391870,-0.03,18
106/10/16,0.69,0.73,0.69,0.70,1376000,980210,+0.02,24
106/10/17,0.70,0.71,0.68,0.68,442000,308810,-0.02,14
106/10/18,0.67,0.67,0.65,0.66,410000,269550,-0.02,6
106/10/19,0.66,0.68,0.66,0.68,259000,173120,+0.02,6
106/10/20,0.66,0.66,0.64,0.64,169000,110750,-0.04,8
106/10/23,0.68,0.68,0.65,0.65,6000,4050,+0.01,2
106/10/24,0.64,0.65,0.64,0.65,170000,109800,0.00,7
106/10/25,0.65,0.65,0.65,0.65,5000,3250,0.00,1
106/10/26,0.56,0.58,0.56,0.56,932000,524540,-0.09,16
106/10/27,0.56,0.56,0.54,0.54,400000,219500,-0.02,4
106/10/30,0.56,0.56,0.49,0.55,336000,180040,+0.01,9
106/10/31,0.55,0.55,0.52,0.54,264000,141160,-0.01,21
106/11/01,0.54,0.54,0.53,0.54,19000,10210,0.00,4
106/11/02,0.55,0.56,0.55,0.56,30000,16750,+0.02,6
106/11/03,0.55,0.55,0.52,0.52,80000,42950,-0.04,15
106/11/06,0.52,0.52,0.49,0.50,45000,22500,-0.02,8
106/11/07,0.50,0.51,0.50,0.51,30000,15100,+0.01,3
106/11/08,0.47,0.49,0.47,0.49,24000,11610,-0.02,4
106/11/09,0.48,0.50,0.47,0.47,156000,73850,-0.02,6
106/11/10,0.46,0.46,0.46,0.46,5000,2300,-0.01,1
106/11/13,0.52,0.53,0.52,0.52,149000,77810,+0.06,8
106/11/14,0.51,0.51,0.49,0.50,103000,52370,-0.02,5
106/11/15,0.52,0.52,0.52,0.52,122000,63440,+0.02,3
106/11/16,0.50,0.53,0.50,0.53,112000,59100,+0.01,5
106/11/17,0.50,0.50,0.50,0.50,2000,1000,-0.03,1
106/11/20,0.49,0.51,0.49,0.51,367000,183380,+0.01,7
106/11/21,0.50,0.50,0.50,0.50,335000,167500,-0.01,8
106/11/22,0.51,0.51,0.50,0.50,57000,29010,0.00,4
106/11/23,0.49,0.57,0.49,0.57,255000,137450,+0.07,6
106/11/24,0.57,0.58,0.55,0.56,368000,208000,-0.01,15
106/11/27,0.54,0.55,0.54,0.55,43000,23550,-0.01,6
106/11/28,---,---,---,---,0,0,---,0
106/11/29,0.57,0.67,0.57,0.63,814000,500900,+0.08,22
106/11/30,0.58,0.59,0.55,0.59,724000,413370,-0.04,33
106/12/01,0.58,0.58,0.56,0.56,185000,106630,-0.03,8
106/12/04,0.53,0.53,0.52,0.52,147000,77440,-0.04,7
106/12/05,0.52,0.60,0.52,0.54,634000,357020,+0.02,14
106/12/06,0.53,0.54,0.48,0.48,448000,226680,-0.06,19
