106/11/03,---,---,---,---,0,0,---,0
106/11/06,1.43,1.43,1.43,1.43,5000,7150,-0.09,1
106/11/07,1.47,1.47,1.47,1.47,68000,99960,+0.04,1
106/11/08,1.46,1.65,1.46,1.57,1243000,1950230,+0.10,12
106/11/09,1.59,1.76,1.59,1.73,1301000,2170530,+0.16,18
106/11/10,1.79,1.79,1.70,1.70,140000,248730,-0.03,5
106/11/13,1.74,1.74,1.74,1.74,69000,120060,+0.04,1
106/11/14,1.78,1.78,1.73,1.73,329000,576640,-0.01,6
106/11/15,1.72,1.75,1.72,1.74,432000,748060,+0.01,10
106/11/16,1.65,1.66,1.55,1.55,356000,586820,-0.19,11
106/11/17,1.60,1.62,1.59,1.62,200000,321910,+0.07,4
106/11/20,1.60,1.64,1.60,1.64,301000,486110,+0.02,5
106/11/21,1.62,1.62,1.62,1.62,61000,98820,-0.02,1
106/11/22,1.60,1.60,1.58,1.58,50000,79800,-0.04,2
106/11/23,1.66,1.68,1.66,1.68,131000,218460,+0.10,3
106/11/24,1.58,1.59,1.57,1.57,282000,446340,-0.11,6
106/11/27,1.50,1.50,1.47,1.47,201000,298300,-0.10,5
106/11/28,1.46,1.51,1.46,1.51,201000,297230,+0.04,3
106/11/29,1.64,1.66,1.64,1.66,73000,119840,+0.15,2
106/11/30,1.71,1.90,1.71,1.90,356000,630490,+0.24,6
106/12/01,1.82,1.89,1.82,1.84,452000,846080,-0.06,7
106/12/04,1.75,1.83,1.75,1.83,333000,598720,-0.01,11
106/12/05,1.76,1.78,1.75,1.78,393000,695180,-0.05,7
106/12/06,1.76,1.98,1.76,1.98,486000,907550,+0.20,12
106/12/07,1.94,2.11,1.91,1.91,503000,1005500,-0.07,15
106/12/08,1.76,1.84,1.70,1.73,526000,939700,-0.18,17
106/12/11,1.74,1.74,1.50,1.50,229000,391200,-0.23,5
106/12/12,1.43,1.43,1.36,1.36,50000,70450,-0.14,5
106/12/13,1.12,1.12,1.05,1.05,36000,39620,-0.31,2
106/12/14,0.89,1.03,0.88,1.00,1681000,1649140,-0.05,36
106/12/15,0.97,1.05,0.93,0.93,1582000,1575380,-0.07,33
106/12/18,0.90,1.01,0.90,1.00,1239000,1206850,+0.07,21
106/12/19,0.98,1.04,0.96,1.02,1181000,1190100,+0.02,22
106/12/20,0.95,1.04,0.95,1.02,472000,452410,0.00,12
106/12/21,1.03,1.06,1.02,1.06,653000,684190,+0.04,9
106/12/22,0.95,1.04,0.95,1.00,621000,622400,-0.06,10
106/12/25,0.85,0.89,0.79,0.89,1523000,1251090,-0.11,22
106/12/26,0.92,1.09,0.92,1.03,1160000,1131460,+0.14,19
106/12/27,1.00,1.10,1.00,1.10,942000,984070,+0.07,14
106/12/28,0.98,0.99,0.91,0.91,578000,566500,-0.19,9
106/12/29,0.87,0.95,0.87,0.94,588000,532290,+0.03,12
107/01/02,0.94,1.00,0.91,0.91,647000,612770,-0.03,18
107/01/03,0.89,0.91,0.89,0.91,172000,156480,0.00,4
107/01/04,0.89,0.89,0.80,0.84,393000,334430,-0.07,6
107/01/05,0.85,0.90,0.85,0.90,928000,813570,+0.06,13
107/01/08,0.85,0.89,0.85,0.88,704000,616870,-0.02,15
107/01/09,0.84,0.84,0.84,0.84,16000,13440,-0.04,1
107/01/10,0.89,0.94,0.89,0.92,467000,426020,+0.08,10
107/01/11,0.90,0.97,0.90,0.97,550000,511690,+0.05,17
107/01/12,0.95,1.02,0.95,0.97,641000,636650,0.00,13
107/01/15,0.98,1.10,0.98,1.10,1065000,1080550,+0.13,24
107/01/16,1.27,1.32,1.23,1.23,437000,560520,+0.13,9
107/01/17,1.26,1.26,1.24,1.24,15000,18800,+0.01,3
107/01/18,1.16,1.16,0.98,1.00,166000,185610,-0.24,7
107/01/19,1.02,1.07,1.00,1.00,273000,283580,0.00,10
107/01/22,0.98,0.98,0.94,0.94,202000,197600,-0.06,4
107/01/23,0.91,0.94,0.91,0.94,172000,158920,0.00,2
107/01/24,0.99,0.99,0.95,0.95,84000,83000,+0.01,2
107/01/25,0.97,0.97,0.97,0.97,83000,80510,+0.02,2
107/01/26,0.95,0.98,0.95,0.98,83000,81310,+0.01,2
107/01/29,0.92,0.92,0.90,0.90,160000,145640,-0.08,2
107/01/30,0.82,0.82,0.78,0.79,401000,323390,-0.11,7
107/01/31,0.69,0.74,0.66,0.74,388000,272700,-0.05,6
107/02/01,0.69,0.71,0.69,0.71,138000,95420,-0.03,3
107/02/02,0.69,0.69,0.69,0.69,101000,69690,-0.02,2
107/02/05,0.73,0.74,0.69,0.69,400000,290980,0.00,5
107/02/06,0.71,0.93,0.71,0.88,488000,359780,+0.19,13
107/02/07,0.88,0.88,0.66,0.66,259000,186280,-0.22,14
107/02/08,0.76,0.82,0.76,0.81,250000,194680,+0.15,9
107/02/09,1.06,1.06,0.84,0.86,78000,73450,+0.05,11
107/02/12,0.83,0.98,0.83,0.98,148000,131670,+0.12,17
107/02/21,0.76,0.80,0.76,0.80,77000,61440,-0.18,6
107/02/22,0.86,0.88,0.85,0.87,123000,107760,+0.07,6
107/02/23,0.84,0.84,0.83,0.84,112000,93070,-0.03,4
107/02/26,0.88,0.88,0.86,0.86,105000,91320,+0.02,4
107/02/27,0.82,0.88,0.82,0.88,156000,129880,+0.02,9
107/03/01,0.91,1.01,0.89,0.97,840000,795750,+0.09,23
107/03/02,0.95,0.95,0.83,0.87,949000,851020,-0.10,27
107/03/05,0.87,0.97,0.85,0.97,416000,368660,+0.10,26
107/03/06,0.89,0.94,0.89,0.94,382000,348850,-0.03,15
107/03/07,0.90,1.08,0.90,1.08,106000,103930,+0.14,13
107/03/08,1.00,1.02,1.00,1.00,193000,194580,-0.08,8
107/03/09,0.85,0.85,0.66,0.66,450000,334810,-0.34,9
107/03/12,0.61,0.67,0.61,0.63,316000,202960,-0.03,8
107/03/13,0.55,0.65,0.55,0.65,80000,50190,+0.02,6
107/03/14,0.67,0.67,0.65,0.66,123000,81580,+0.01,5
107/03/15,0.66,0.66,0.66,0.66,52000,34320,0.00,1
107/03/16,0.64,0.72,0.64,0.69,612000,420200,+0.03,11
107/03/19,0.65,0.72,0.65,0.71,1013000,697490,+0.02,13
107/03/20,0.77,0.80,0.74,0.76,532000,414480,+0.05,9
107/03/21,0.75,0.75,0.72,0.75,123000,90040,-0.01,5
107/03/22,---,---,---,---,0,0,---,0
107/03/23,0.82,0.89,0.82,0.84,308000,265590,+0.10,11
107/03/26,0.80,0.83,0.74,0.75,393000,312830,-0.09,9
107/03/27,0.68,0.75,0.68,0.75,81000,55150,0.00,2
107/03/28,0.77,0.83,0.77,0.83,602000,482530,+0.08,13
107/03/29,0.84,0.90,0.81,0.82,828000,705300,-0.01,17
107/03/30,0.76,0.76,0.64,0.76,599000,417940,-0.06,23
107/03/31,0.69,0.81,0.69,0.76,414000,313660,0.00,12
107/04/02,0.72,0.78,0.72,0.75,855000,640620,-0.01,15
107/04/03,0.77,0.82,0.76,0.78,711000,548460,+0.03,13
107/04/09,0.67,0.67,0.63,0.67,276000,179890,-0.11,4
107/04/10,0.53,0.62,0.52,0.62,217000,117850,-0.05,7
107/04/11,0.56,0.58,0.56,0.58,200000,114000,-0.04,2
107/04/12,0.56,0.58,0.56,0.58,503000,288710,0.00,6
107/04/13,0.55,0.63,0.54,0.63,881000,513300,+0.05,12
107/04/16,0.58,0.59,0.55,0.55,770000,437430,-0.08,8
107/04/17,0.51,0.51,0.43,0.48,1037000,477810,-0.07,12
107/04/18,0.44,0.53,0.44,0.50,1047000,508400,+0.02,12
107/04/19,0.50,0.50,0.50,0.50,200000,100000,0.00,2
107/04/20,0.49,0.53,0.49,0.53,120000,59600,+0.03,2
107/04/23,0.49,0.62,0.49,0.62,201000,101620,+0.09,3
107/04/24,0.77,1.01,0.77,1.01,341000,314310,+0.39,17
