106/09/25,0.52,0.52,0.48,0.48,240000,116500,-0.13,5
106/09/26,0.48,0.48,0.47,0.47,160000,75250,-0.01,4
106/09/27,0.47,0.50,0.47,0.50,304000,149360,+0.03,9
106/09/28,0.48,0.48,0.42,0.42,52000,24030,-0.08,7
106/09/29,0.40,0.40,0.30,0.39,168000,55640,-0.03,15
106/09/30,0.43,0.46,0.43,0.46,65000,29050,+0.07,6
106/10/02,0.44,0.49,0.44,0.45,370000,176440,-0.01,17
106/10/03,0.45,0.47,0.44,0.47,854000,396310,+0.02,22
106/10/05,0.46,0.47,0.44,0.44,347000,158110,-0.03,8
106/10/06,0.43,0.43,0.37,0.39,1000000,393870,-0.05,11
106/10/11,0.38,0.38,0.37,0.37,11000,4120,-0.02,2
106/10/12,0.36,0.36,0.30,0.30,55000,17400,-0.07,8
106/10/13,0.28,0.28,0.22,0.26,336000,87430,-0.04,12
106/10/16,0.24,0.24,0.24,0.24,5000,1200,-0.02,1
106/10/17,0.26,0.28,0.26,0.27,268000,70280,+0.03,9
106/10/18,0.25,0.25,0.19,0.19,265000,54450,-0.08,7
106/10/19,0.17,0.21,0.17,0.21,120000,22900,+0.02,5
106/10/20,0.20,0.28,0.18,0.27,506000,120040,+0.06,19
106/10/23,0.27,0.29,0.24,0.24,235000,62950,-0.03,11
106/10/24,0.23,0.25,0.23,0.25,240000,58500,+0.01,8
106/10/25,0.24,0.24,0.24,0.24,60000,14400,-0.01,3
106/10/26,0.23,0.24,0.22,0.22,60000,13700,-0.02,3
106/10/27,0.24,0.24,0.16,0.17,147000,27260,-0.05,6
106/10/30,0.18,0.19,0.18,0.19,206000,38540,+0.02,9
106/10/31,0.18,0.18,0.18,0.18,30000,5400,-0.01,1
106/11/01,0.18,0.28,0.18,0.28,679000,173040,+0.10,9
106/11/02,0.23,0.23,0.17,0.17,560000,108400,-0.11,16
106/11/03,0.19,0.19,0.16,0.18,160000,28200,+0.01,6
106/11/06,0.20,0.24,0.20,0.22,250000,54900,+0.04,6
106/11/07,0.21,0.21,0.20,0.20,190000,39600,-0.02,8
106/11/08,0.18,0.18,0.17,0.18,94000,16500,-0.02,5
106/11/09,0.19,0.19,0.18,0.18,130000,23500,0.00,4
106/11/10,0.15,0.18,0.15,0.18,252000,42440,0.00,12
106/11/13,0.19,0.19,0.18,0.18,100000,18200,0.00,3
106/11/14,0.20,0.24,0.20,0.21,742000,169040,+0.03,18
106/11/15,0.21,0.21,0.20,0.20,115000,23300,-0.01,5
106/11/16,0.20,0.20,0.19,0.19,55000,10900,-0.01,3
106/11/17,0.20,0.21,0.20,0.21,140000,28800,+0.02,3
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,0.14,0.14,0.14,0.14,799000,111860,-0.06,9
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
