107/01/05,---,---,---,---,0,0,---,0
107/01/08,0.82,0.87,0.82,0.87,214000,181700,+0.04,5
107/01/09,0.92,1.12,0.92,1.11,917000,902860,+0.24,27
107/01/10,1.14,1.17,1.09,1.16,738000,843390,+0.05,21
107/01/11,1.06,1.12,1.04,1.11,141000,152980,-0.05,15
107/01/12,1.09,1.09,1.07,1.07,6000,6480,-0.04,2
107/01/15,1.07,1.07,0.88,0.88,135000,133150,-0.19,8
107/01/16,0.90,0.90,0.90,0.90,10000,9000,+0.02,1
107/01/17,0.88,0.88,0.88,0.88,5000,4400,-0.02,1
107/01/18,0.89,0.91,0.89,0.91,12000,10880,+0.03,2
107/01/19,0.87,0.87,0.84,0.85,62000,52820,-0.06,5
107/01/22,0.90,1.01,0.90,0.97,518000,503920,+0.12,12
107/01/23,0.96,0.97,0.93,0.97,694000,661600,0.00,12
107/01/24,1.00,1.04,0.96,0.96,511000,514450,-0.01,13
107/01/25,0.91,0.98,0.89,0.98,496000,463920,+0.02,7
107/01/26,0.99,0.99,0.95,0.97,366000,354630,-0.01,10
107/01/29,0.91,0.92,0.91,0.92,16000,14670,-0.05,4
107/01/30,0.87,0.93,0.87,0.93,173000,158710,+0.01,4
107/01/31,0.92,0.92,0.90,0.90,49000,45000,-0.03,2
107/02/01,0.86,0.86,0.84,0.84,4000,3400,-0.06,2
107/02/02,0.84,0.86,0.84,0.86,109000,93660,+0.02,2
107/02/05,0.91,0.92,0.91,0.92,105000,95600,+0.06,2
107/02/06,1.02,1.15,1.02,1.15,228000,238330,+0.23,4
107/02/07,1.09,1.24,1.06,1.24,729000,832370,+0.09,13
107/02/08,1.19,1.35,1.19,1.33,778000,998420,+0.09,27
107/02/09,1.60,1.85,1.60,1.65,22000,37050,+0.32,5
107/02/12,1.75,1.90,1.75,1.89,691000,1252090,+0.24,19
107/02/21,1.82,1.82,1.75,1.76,92000,162300,-0.13,10
107/02/22,1.68,1.69,1.53,1.53,196000,325310,-0.23,12
107/02/23,1.44,1.51,1.44,1.50,70000,104180,-0.03,7
107/02/26,1.46,1.60,1.46,1.57,347000,525880,+0.07,15
107/02/27,1.53,1.53,1.48,1.50,264000,397980,-0.07,12
107/03/01,1.55,1.56,1.55,1.56,13000,20230,+0.06,2
107/03/02,1.51,1.51,1.48,1.48,13000,19480,-0.08,2
107/03/05,1.45,1.53,1.42,1.52,320000,475660,+0.04,13
107/03/06,1.48,1.50,1.45,1.49,306000,453410,-0.03,11
107/03/07,1.42,1.48,1.40,1.48,57000,82560,-0.01,6
107/03/08,1.41,1.41,1.41,1.41,30000,42300,-0.07,1
107/03/09,1.35,1.38,1.31,1.36,171000,233920,-0.05,9
107/03/12,1.26,1.27,1.07,1.11,587000,679940,-0.25,11
107/03/13,1.03,1.03,0.98,0.99,1391000,1381220,-0.12,17
107/03/14,1.00,1.00,0.98,0.98,100000,99000,-0.01,5
107/03/15,0.87,0.88,0.86,0.88,257000,223570,-0.10,7
107/03/16,0.85,0.92,0.85,0.92,431000,382260,+0.04,13
107/03/19,0.84,0.92,0.84,0.92,175000,151550,0.00,9
107/03/20,0.98,1.02,0.98,0.99,701000,698800,+0.07,22
107/03/21,0.93,0.96,0.89,0.94,2042000,1854830,-0.05,24
107/03/22,0.93,1.01,0.93,1.01,1877000,1818280,+0.07,33
107/03/23,1.13,1.14,1.02,1.02,1156000,1275520,+0.01,29
107/03/26,0.93,0.95,0.79,0.83,2342000,2051010,-0.19,73
107/03/27,0.80,0.88,0.72,0.88,1599000,1264770,+0.05,51
107/03/28,0.90,0.96,0.85,0.95,1758000,1582510,+0.07,54
107/03/29,0.92,0.94,0.90,0.92,1807000,1666290,-0.03,32
107/03/30,0.89,0.95,0.86,0.95,1082000,976570,+0.03,29
107/03/31,0.91,0.93,0.91,0.93,309000,285590,-0.02,8
107/04/02,0.88,0.91,0.88,0.90,86000,76320,-0.03,4
107/04/03,0.98,1.05,0.97,1.01,1372000,1415220,+0.11,37
107/04/09,1.02,1.04,0.98,1.03,1059000,1047800,+0.02,23
107/04/10,1.02,1.03,0.97,1.03,280000,280200,0.00,10
107/04/11,1.03,1.16,1.00,1.12,1419000,1580010,+0.09,34
107/04/12,1.10,1.16,1.04,1.06,1700000,1881400,-0.06,32
107/04/13,1.00,1.01,0.96,0.98,1349000,1336530,-0.08,23
107/04/16,0.95,0.97,0.95,0.97,660000,636200,-0.01,5
107/04/17,0.99,1.10,0.99,1.09,606000,633960,+0.12,18
107/04/18,1.04,1.13,1.03,1.04,602000,640560,-0.05,18
107/04/19,1.02,1.03,1.00,1.00,131000,133150,-0.04,5
107/04/20,1.06,1.06,1.00,1.01,60000,61360,+0.01,7
107/04/23,1.03,1.13,1.01,1.12,1112000,1214280,+0.11,20
107/04/24,1.21,1.35,1.21,1.29,1557000,2029570,+0.17,36
107/04/25,1.36,1.36,1.21,1.21,275000,351540,-0.08,13
107/04/26,1.16,1.41,1.16,1.41,616000,820290,+0.20,16
107/04/27,1.34,1.37,1.33,1.35,545000,734910,-0.06,13
107/04/30,1.31,1.31,1.16,1.16,30000,36300,-0.19,3
107/05/02,1.15,1.15,1.01,1.01,162000,167640,-0.15,5
107/05/03,0.97,1.03,0.97,1.01,45000,44350,0.00,4
107/05/04,0.97,0.98,0.92,0.92,267000,252960,-0.09,7
107/05/07,0.93,0.93,0.86,0.86,263000,233910,-0.06,12
107/05/08,0.85,0.95,0.85,0.92,587000,522420,+0.06,20
107/05/09,0.91,0.93,0.80,0.87,802000,697120,-0.05,15
107/05/10,0.83,0.84,0.76,0.76,463000,374260,-0.11,12
107/05/11,0.75,0.82,0.74,0.82,840000,646350,+0.06,20
107/05/14,0.82,0.83,0.72,0.76,1015000,799450,-0.06,17
107/05/15,0.73,0.73,0.60,0.60,923000,624250,-0.16,23
107/05/16,0.62,0.65,0.58,0.65,1261000,777640,+0.05,23
107/05/17,0.59,0.62,0.58,0.62,1294000,781840,-0.03,23
107/05/18,0.63,0.73,0.62,0.72,390000,262210,+0.10,13
107/05/21,0.66,0.66,0.48,0.48,665000,410770,-0.24,18
107/05/22,0.48,0.49,0.37,0.37,1479000,601830,-0.11,15
107/05/23,0.35,0.42,0.35,0.42,1932000,742310,+0.05,21
107/05/24,0.34,0.34,0.28,0.30,1759000,554150,-0.12,17
107/05/25,0.32,0.32,0.29,0.30,250000,76800,0.00,4
107/05/28,0.26,0.27,0.23,0.27,693000,177600,-0.03,13
107/05/29,0.22,0.24,0.22,0.24,55000,12720,-0.03,5
107/05/30,0.27,0.30,0.27,0.30,1854000,547110,+0.06,10
107/05/31,0.25,0.34,0.23,0.34,1090000,284070,+0.04,12
107/06/01,0.30,0.36,0.30,0.33,1331000,448360,-0.01,11
107/06/04,0.25,0.25,0.23,0.25,105000,25650,-0.08,4
107/06/05,0.25,0.26,0.24,0.24,93000,23320,-0.01,4
107/06/06,---,---,---,---,0,0,---,0
107/06/07,---,---,---,---,0,0,---,0
107/06/08,0.22,0.24,0.22,0.24,40000,9200,+0.03,4
107/06/11,0.22,0.23,0.22,0.23,120000,27100,-0.01,4
107/06/12,---,---,---,---,0,0,---,0
107/06/13,0.22,0.22,0.22,0.22,20000,4400,-0.01,1
107/06/14,---,---,---,---,0,0,---,0
107/06/15,---,---,---,---,0,0,---,0
107/06/19,---,---,---,---,0,0,---,0
107/06/20,0.48,0.48,0.48,0.48,100000,48000,+0.14,1
107/06/21,---,---,---,---,0,0,---,0
107/06/22,0.31,0.31,0.31,0.31,100000,31000,-0.04,1
107/06/25,---,---,---,---,0,0,---,0
107/06/26,0.43,0.43,0.41,0.41,350000,148500,+0.02,4
107/06/27,0.31,0.31,0.31,0.31,10000,3100,-0.10,1
107/06/28,---,---,---,---,0,0,---,0
107/06/29,---,---,---,---,0,0,---,0
107/07/02,---,---,---,---,0,0,---,0
