107/01/02,---,---,---,---,0,0,---,0
107/01/03,1.34,1.47,1.34,1.47,98000,137300,+0.23,11
107/01/04,1.55,1.56,1.50,1.56,98000,150230,+0.09,6
107/01/05,1.61,1.61,1.58,1.58,3000,4780,+0.02,3
107/01/08,---,---,---,---,0,0,---,0
107/01/09,1.29,1.29,1.21,1.21,30000,37310,-0.26,7
107/01/10,1.17,1.17,1.09,1.09,251000,276360,-0.12,16
107/01/11,1.04,1.08,1.04,1.06,249000,262480,-0.03,14
107/01/12,0.99,1.02,0.86,0.87,1156000,1094320,-0.19,89
107/01/15,0.80,1.02,0.79,1.00,1135000,1010160,+0.13,98
107/01/16,1.00,1.10,0.95,1.02,1416000,1432400,+0.02,83
107/01/17,1.00,1.06,1.00,1.06,732000,766920,+0.04,25
107/01/18,1.10,1.14,1.05,1.08,880000,968230,+0.02,41
107/01/19,1.07,1.07,0.89,0.93,559000,555200,-0.15,31
107/01/22,0.84,1.07,0.83,1.02,1573000,1554880,+0.09,61
107/01/23,1.03,1.03,0.87,0.87,1532000,1453790,-0.15,34
107/01/24,0.83,0.83,0.76,0.80,322000,255030,-0.07,25
107/01/25,0.77,0.86,0.69,0.69,718000,562600,-0.11,51
107/01/26,0.67,0.76,0.66,0.68,901000,621670,-0.01,55
107/01/29,0.72,0.78,0.70,0.78,732000,532890,+0.10,37
107/01/30,0.84,0.91,0.81,0.81,1000000,869590,+0.03,48
107/01/31,0.76,0.89,0.75,0.87,892000,718300,+0.06,39
107/02/01,0.88,0.90,0.82,0.88,1157000,1006350,+0.01,32
107/02/02,0.90,0.94,0.88,0.90,968000,884270,+0.02,39
107/02/05,0.80,0.84,0.79,0.81,542000,440400,-0.09,25
107/02/06,0.71,0.71,0.57,0.61,274000,180590,-0.20,17
107/02/07,0.80,0.80,0.70,0.70,425000,314690,+0.09,27
107/02/08,0.71,0.71,0.59,0.62,514000,336220,-0.08,14
107/02/09,0.47,0.76,0.47,0.74,236000,147300,+0.12,35
107/02/12,0.73,0.75,0.67,0.67,382000,270240,-0.07,32
107/02/21,0.73,0.84,0.71,0.77,447000,333920,+0.10,34
107/02/22,0.74,0.87,0.73,0.80,1047000,836050,+0.03,38
107/02/23,0.79,0.88,0.79,0.85,1187000,981700,+0.05,43
107/02/26,0.87,0.91,0.85,0.89,335000,288130,+0.04,24
107/02/27,0.93,0.97,0.93,0.97,889000,850130,+0.08,26
