106/09/25,0.82,0.83,0.82,0.83,114000,93530,0.00,3
106/09/26,0.73,0.76,0.71,0.76,218000,162660,-0.07,3
106/09/27,0.79,0.83,0.77,0.80,890000,718640,+0.04,28
106/09/28,0.78,0.81,0.77,0.81,919000,720410,+0.01,39
106/09/29,0.75,0.80,0.71,0.80,603000,457830,-0.01,15
106/09/30,0.85,0.94,0.82,0.93,1319000,1138860,+0.13,46
106/10/02,0.99,0.99,0.93,0.93,946000,892000,0.00,75
106/10/03,0.94,0.95,0.89,0.95,34000,31120,+0.02,5
106/10/05,0.91,0.91,0.90,0.90,34000,30770,-0.05,2
106/10/06,0.91,0.98,0.89,0.89,247000,229610,-0.01,12
106/10/11,0.87,0.88,0.85,0.87,237000,206330,-0.02,24
106/10/12,0.84,0.87,0.83,0.87,650000,555600,0.00,12
106/10/13,0.92,0.93,0.87,0.87,654000,589830,0.00,44
106/10/16,0.86,0.86,0.81,0.81,103000,85610,-0.06,8
106/10/17,0.80,0.80,0.75,0.75,29000,22700,-0.06,2
106/10/18,0.77,0.77,0.74,0.74,40000,29750,-0.01,4
106/10/19,0.76,0.76,0.76,0.76,21000,15960,+0.02,3
106/10/20,---,---,---,---,0,0,---,0
106/10/23,0.72,0.72,0.66,0.66,31000,21720,-0.09,2
106/10/24,0.69,0.69,0.69,0.69,1000,690,+0.03,1
106/10/25,0.73,0.77,0.73,0.73,221000,167330,+0.04,6
106/10/26,0.71,0.72,0.70,0.70,110000,77900,-0.03,11
106/10/27,---,---,---,---,0,0,---,0
106/10/30,---,---,---,---,0,0,---,0
106/10/31,---,---,---,---,0,0,---,0
106/11/01,0.76,0.76,0.75,0.75,20000,15100,+0.03,2
106/11/02,0.75,0.75,0.74,0.74,30000,22400,-0.01,4
106/11/03,0.71,0.72,0.71,0.72,120000,86300,-0.02,3
106/11/06,0.76,0.81,0.74,0.77,2329000,1832430,+0.05,50
106/11/07,0.70,0.72,0.66,0.67,1479000,1005140,-0.10,126
106/11/08,0.70,0.71,0.67,0.68,369000,254050,+0.01,31
106/11/09,0.69,0.70,0.58,0.58,264000,170720,-0.10,28
106/11/10,0.60,0.62,0.58,0.61,59000,35650,+0.03,8
106/11/13,0.67,0.72,0.66,0.66,799000,557400,+0.05,17
106/11/14,0.66,0.66,0.62,0.62,729000,463520,-0.04,74
106/11/15,0.67,0.69,0.64,0.64,90000,60270,+0.02,10
106/11/16,0.65,0.70,0.65,0.70,370000,257060,+0.06,38
106/11/17,0.72,0.75,0.68,0.68,326000,233400,-0.02,35
106/11/20,0.68,0.68,0.64,0.64,1290000,850950,-0.04,29
106/11/21,0.66,0.66,0.62,0.64,1342000,849740,0.00,27
106/11/22,0.65,0.65,0.63,0.64,194000,124220,0.00,20
106/11/23,0.65,0.67,0.61,0.62,157000,97900,-0.02,20
106/11/24,0.61,0.62,0.61,0.61,442000,270700,-0.01,14
106/11/27,0.63,0.66,0.62,0.62,52000,33110,+0.01,7
106/11/28,0.62,0.62,0.60,0.60,35000,21340,-0.02,3
106/11/29,0.59,0.59,0.58,0.59,104000,60760,-0.01,9
106/11/30,0.59,0.59,0.57,0.57,127000,74390,-0.02,2
106/12/01,0.61,0.66,0.58,0.61,775000,484000,+0.04,23
106/12/04,0.59,0.60,0.54,0.56,1010000,573510,-0.05,41
106/12/05,0.56,0.56,0.56,0.56,10000,5600,0.00,1
106/12/06,0.56,0.58,0.56,0.58,30000,17000,+0.02,3
106/12/07,0.45,0.45,0.43,0.43,260000,116800,-0.15,7
106/12/08,0.48,0.48,0.48,0.48,100000,48000,+0.05,1
106/12/11,0.50,0.51,0.50,0.51,300000,152000,+0.03,12
106/12/12,0.57,0.62,0.55,0.55,328000,189710,+0.04,25
106/12/13,0.55,0.57,0.53,0.56,226000,124430,+0.01,13
106/12/14,0.64,0.66,0.60,0.60,590000,377270,+0.04,34
106/12/15,0.62,0.62,0.56,0.59,694000,418500,-0.01,25
106/12/18,0.61,0.61,0.58,0.58,351000,207640,-0.01,23
106/12/19,0.55,0.55,0.52,0.52,56000,29210,-0.06,3
106/12/20,0.50,0.51,0.50,0.51,9000,4580,-0.01,2
106/12/21,---,---,---,---,0,0,---,0
106/12/22,0.49,0.49,0.49,0.49,100000,49000,-0.01,1
106/12/25,0.48,0.48,0.46,0.47,235000,110350,-0.02,13
106/12/26,0.42,0.42,0.42,0.42,58000,24360,-0.05,2
106/12/27,0.41,0.41,0.41,0.41,100000,41000,-0.01,1
106/12/28,0.51,0.51,0.47,0.47,167000,82690,+0.06,17
106/12/29,0.48,0.48,0.48,0.48,65000,31200,+0.01,7
107/01/02,0.51,0.55,0.51,0.55,380000,202300,+0.07,9
107/01/03,0.54,0.58,0.52,0.55,900000,502960,0.00,47
107/01/04,0.60,0.60,0.55,0.55,580000,330800,0.00,40
107/01/05,0.55,0.59,0.54,0.59,617000,349040,+0.04,26
107/01/08,0.60,0.66,0.56,0.58,1520000,925120,-0.01,82
107/01/09,0.62,0.62,0.55,0.58,492000,286910,0.00,30
107/01/10,0.59,0.62,0.56,0.58,730000,427130,0.00,44
107/01/11,0.58,0.58,0.52,0.53,957000,514990,-0.05,45
107/01/12,0.54,0.55,0.54,0.55,102000,55400,+0.02,3
107/01/15,0.54,0.58,0.54,0.58,83000,45820,+0.03,5
107/01/16,0.56,0.56,0.54,0.55,166000,91300,-0.03,6
107/01/17,0.52,0.53,0.51,0.51,136000,71010,-0.04,9
107/01/18,0.52,0.54,0.52,0.54,136000,73240,+0.03,6
107/01/19,0.55,0.74,0.55,0.67,1708000,1110660,+0.13,88
107/01/22,0.70,0.75,0.65,0.68,1210000,865530,+0.01,98
107/01/23,0.68,0.68,0.57,0.57,997000,612110,-0.11,57
107/01/24,0.56,0.62,0.56,0.59,137000,83720,+0.02,7
107/01/25,0.57,0.58,0.52,0.52,314000,173920,-0.07,30
107/01/26,0.51,0.51,0.47,0.49,252000,120930,-0.03,20
107/01/29,0.50,0.50,0.47,0.48,212000,101170,-0.01,7
107/01/30,0.48,0.50,0.47,0.47,553000,270440,-0.01,9
107/01/31,0.44,0.45,0.42,0.44,360000,157200,-0.03,23
107/02/01,0.44,0.44,0.44,0.44,10000,4400,0.00,1
107/02/02,0.42,0.42,0.42,0.42,10000,4200,-0.02,1
107/02/05,0.37,0.39,0.37,0.39,235000,88850,-0.03,17
107/02/06,0.37,0.37,0.32,0.32,151000,53030,-0.07,6
107/02/07,0.37,0.37,0.37,0.37,190000,70300,+0.05,5
107/02/08,0.36,0.36,0.36,0.36,300000,108000,-0.01,4
107/02/09,---,---,---,---,0,0,---,0
107/02/12,0.35,0.37,0.32,0.37,1040000,342420,+0.01,9
107/02/21,0.43,0.45,0.41,0.45,127000,54050,+0.08,13
107/02/22,0.43,0.51,0.43,0.51,258000,121920,+0.06,20
107/02/23,0.47,0.52,0.45,0.52,123000,57560,+0.01,15
107/02/26,0.57,0.62,0.52,0.52,245000,135840,0.00,14
107/02/27,0.54,0.54,0.53,0.53,40000,21500,+0.01,5
107/03/01,0.49,0.51,0.47,0.51,373000,187910,-0.02,11
107/03/02,0.52,0.57,0.49,0.56,891000,472670,+0.05,28
107/03/05,0.52,0.55,0.51,0.55,619000,324300,-0.01,35
107/03/06,0.58,0.62,0.55,0.55,241000,142890,0.00,24
107/03/07,0.51,0.52,0.47,0.47,209000,102730,-0.08,14
107/03/08,0.48,0.48,0.48,0.48,20000,9600,+0.01,2
107/03/09,0.49,0.49,0.47,0.47,104000,50880,-0.01,2
107/03/12,0.50,0.50,0.47,0.47,100000,48700,0.00,10
107/03/13,0.43,0.43,0.43,0.43,20000,8600,-0.04,1
107/03/14,0.45,0.45,0.45,0.45,37000,16650,+0.02,3
107/03/15,0.43,0.46,0.43,0.46,117000,53310,+0.01,3
107/03/16,0.49,0.49,0.47,0.48,100000,47700,+0.02,10
107/03/19,0.49,0.50,0.49,0.49,80000,39300,+0.01,5
107/03/20,0.47,0.49,0.47,0.49,40000,19400,0.00,2
107/03/21,0.48,0.56,0.48,0.52,730000,387700,+0.03,18
107/03/22,0.51,0.57,0.49,0.52,1358000,706990,0.00,88
107/03/23,0.45,0.47,0.45,0.45,632000,290720,-0.07,21
107/03/26,0.43,0.46,0.43,0.46,360000,160100,+0.01,8
107/03/27,0.49,0.72,0.48,0.72,2679000,1655900,+0.26,82
107/03/28,0.66,0.66,0.57,0.61,1935000,1187640,-0.11,141
107/03/29,0.59,0.72,0.59,0.72,261000,173210,+0.11,14
107/03/30,0.73,0.73,0.65,0.65,98000,66340,-0.07,12
107/03/31,0.90,0.90,0.75,0.82,627000,538260,+0.17,13
107/04/02,0.87,0.99,0.87,0.99,395000,383850,+0.17,9
107/04/03,0.73,0.74,0.71,0.73,390000,284300,-0.26,12
107/04/09,0.87,0.88,0.83,0.84,216000,188380,+0.11,4
107/04/10,0.94,0.96,0.84,0.84,210000,192700,0.00,13
107/04/11,0.60,0.60,0.60,0.60,9000,5400,-0.24,2
107/04/12,---,---,---,---,0,0,---,0
