106/09/25,0.97,0.97,0.79,0.81,1348000,1182980,-0.15,28
106/09/26,0.77,0.85,0.74,0.74,847000,671990,-0.07,28
106/09/27,0.77,0.81,0.73,0.77,885000,686490,+0.03,18
106/09/28,0.76,0.78,0.73,0.78,903000,681320,+0.01,23
106/09/29,0.78,0.91,0.78,0.91,1392000,1168850,+0.13,45
106/09/30,0.92,0.94,0.88,0.88,1143000,1042600,-0.03,29
106/10/02,0.89,0.89,0.84,0.84,777000,672550,-0.04,19
106/10/03,0.87,0.87,0.78,0.78,363000,312920,-0.06,10
106/10/05,0.82,0.82,0.76,0.80,450000,350480,+0.02,5
106/10/06,0.82,0.82,0.76,0.76,508000,404760,-0.04,8
106/10/11,0.74,0.74,0.72,0.74,292000,214960,-0.02,7
106/10/12,0.77,0.92,0.77,0.88,1132000,976190,+0.14,28
106/10/13,0.92,1.04,0.90,0.98,1396000,1327120,+0.10,50
106/10/16,1.01,1.05,0.98,0.98,697000,701230,0.00,32
106/10/17,1.00,1.00,0.92,0.92,380000,366920,-0.06,14
106/10/18,0.99,1.40,0.99,1.37,3608000,4452050,+0.45,104
106/10/19,1.49,1.62,1.24,1.27,4911000,7256950,-0.10,189
106/10/20,1.14,1.31,1.10,1.17,1916000,2263720,-0.10,73
106/10/23,1.24,1.43,1.18,1.43,1067000,1375680,+0.26,39
106/10/24,1.51,1.51,1.31,1.36,1085000,1545330,-0.07,46
106/10/25,1.42,1.49,1.29,1.35,717000,1030530,-0.01,29
106/10/26,1.29,1.52,1.27,1.48,964000,1331550,+0.13,40
106/10/27,1.60,1.63,1.17,1.20,589000,866170,-0.28,38
106/10/30,1.27,1.27,1.14,1.20,281000,336260,0.00,16
106/10/31,1.21,1.34,1.21,1.24,475000,603030,+0.04,10
106/11/01,1.23,1.23,1.05,1.14,667000,756680,-0.10,25
106/11/02,1.13,1.14,1.08,1.11,272000,301090,-0.03,9
106/11/03,1.15,1.25,1.08,1.15,435000,508940,+0.04,15
106/11/06,1.25,1.25,1.18,1.21,434000,534200,+0.06,17
106/11/07,1.18,1.32,1.18,1.25,712000,885660,+0.04,32
106/11/08,1.24,1.24,1.12,1.12,558000,673710,-0.13,29
106/11/09,1.04,1.04,0.93,0.93,157000,156990,-0.19,7
106/11/10,0.88,0.93,0.88,0.90,32000,28940,-0.03,5
106/11/13,---,---,---,---,0,0,---,0
