107/04/23,0.84,0.84,0.84,0.84,5000,4200,-0.02,1
107/04/24,0.87,0.92,0.87,0.92,186000,164490,+0.08,4
107/04/25,0.92,0.99,0.92,0.97,319000,304730,+0.05,7
107/04/26,0.92,1.02,0.91,1.00,337000,327410,+0.03,17
107/04/27,0.96,0.96,0.90,0.90,206000,194250,-0.10,9
107/04/30,0.91,0.95,0.91,0.93,230000,214590,+0.03,9
107/05/02,0.90,0.93,0.81,0.85,266000,232520,-0.08,13
107/05/03,0.85,0.85,0.81,0.81,172000,145840,-0.04,11
107/05/04,0.78,0.78,0.73,0.76,162000,125420,-0.05,17
107/05/07,0.73,0.73,0.67,0.67,125000,88500,-0.09,4
107/05/08,0.62,0.64,0.62,0.63,88000,54820,-0.04,3
107/05/09,0.52,0.52,0.52,0.52,40000,20800,-0.11,2
107/05/10,0.45,0.46,0.43,0.44,445000,193700,-0.08,17
107/05/11,0.37,0.50,0.35,0.48,4714000,1894890,+0.04,152
107/05/14,0.40,0.42,0.38,0.41,2418000,984100,-0.07,94
107/05/15,0.46,0.46,0.37,0.42,1654000,682290,+0.01,40
107/05/16,0.37,0.42,0.37,0.42,70000,28200,0.00,5
107/05/17,0.46,0.52,0.46,0.51,620000,311650,+0.09,37
107/05/18,0.47,0.54,0.47,0.51,155000,78060,0.00,9
107/05/21,0.48,0.48,0.42,0.42,234000,105910,-0.09,10
107/05/22,0.37,0.37,0.37,0.37,5000,1850,-0.05,1
107/05/23,0.44,0.44,0.44,0.44,8000,3520,+0.07,1
107/05/24,0.43,0.43,0.43,0.43,110000,47300,-0.01,5
107/05/25,---,---,---,---,0,0,---,0
107/05/28,0.35,0.35,0.28,0.29,104000,31860,-0.14,8
107/05/29,0.29,0.31,0.28,0.30,281000,82590,+0.01,8
107/05/30,0.33,0.33,0.31,0.31,270000,84100,+0.01,6
107/05/31,0.31,0.36,0.31,0.36,40000,13300,+0.05,3
107/06/01,0.35,0.35,0.33,0.33,60000,20400,-0.03,3
107/06/04,---,---,---,---,0,0,---,0
107/06/05,0.33,0.33,0.32,0.33,156000,51380,+0.01,4
107/06/06,0.28,0.28,0.20,0.27,175000,40670,-0.06,9
107/06/07,0.20,0.20,0.20,0.20,10000,2000,-0.07,1
107/06/08,0.17,0.17,0.15,0.16,315000,50850,-0.04,9
107/06/11,0.14,0.14,0.11,0.12,1542000,172380,-0.04,34
107/06/12,0.11,0.12,0.10,0.12,809000,90040,0.00,28
107/06/13,0.14,0.15,0.12,0.14,1255000,173260,+0.02,35
107/06/14,0.15,0.16,0.12,0.12,605000,88870,-0.02,18
107/06/15,0.13,0.15,0.12,0.12,492000,70640,0.00,19
107/06/19,0.11,0.16,0.11,0.16,331000,36460,+0.04,6
107/06/20,0.14,0.18,0.14,0.17,398000,62140,+0.01,13
107/06/21,0.15,0.16,0.14,0.16,135000,20000,-0.01,6
107/06/22,0.25,0.25,0.25,0.25,1000,250,+0.09,1
107/06/25,0.23,0.23,0.23,0.23,1000,230,-0.02,1
107/06/26,---,---,---,---,0,0,---,0
107/06/27,---,---,---,---,0,0,---,0
107/06/28,0.10,0.10,0.08,0.08,192000,16560,-0.11,15
107/06/29,---,---,---,---,0,0,---,0
107/07/02,0.04,0.04,0.04,0.04,20000,800,-0.04,1
107/07/03,0.05,0.06,0.05,0.06,160000,8400,+0.02,14
107/07/04,0.06,0.06,0.06,0.06,192000,11520,0.00,9
107/07/05,0.04,0.07,0.04,0.07,685000,45400,+0.01,4
107/07/06,0.05,0.07,0.05,0.07,175000,11450,0.00,3
107/07/09,0.04,0.04,0.04,0.04,100000,4000,-0.03,2
107/07/10,0.04,0.04,0.04,0.04,110000,4400,0.00,1
107/07/11,0.05,0.05,0.05,0.05,402000,20100,+0.01,6
107/07/12,0.03,0.03,0.03,0.03,2000,60,-0.02,1
107/07/13,0.02,0.04,0.02,0.04,242000,8860,+0.01,4
107/07/16,0.04,0.04,0.04,0.04,93000,3720,0.00,2
107/07/17,0.04,0.04,0.04,0.04,110000,4400,0.00,2
107/07/18,---,---,---,---,0,0,---,0
107/07/19,0.05,0.05,0.05,0.05,20000,1000,+0.01,1
107/07/20,0.05,0.07,0.05,0.07,861000,55670,+0.02,12
107/07/23,0.06,0.07,0.06,0.06,90000,5600,-0.01,4
107/07/24,0.10,0.10,0.10,0.10,2000,200,+0.04,1
107/07/25,---,---,---,---,0,0,---,0
107/07/26,---,---,---,---,0,0,---,0
107/07/27,---,---,---,---,0,0,---,0
107/07/30,---,---,---,---,0,0,---,0
107/07/31,0.04,0.04,0.04,0.04,175000,7000,0.00,1
107/08/01,---,---,---,---,0,0,---,0
107/08/02,0.08,0.08,0.08,0.08,20000,1600,+0.04,2
107/08/03,---,---,---,---,0,0,---,0
107/08/06,---,---,---,---,0,0,---,0
107/08/07,---,---,---,---,0,0,---,0
107/08/08,---,---,---,---,0,0,---,0
107/08/09,0.02,0.07,0.02,0.07,86000,1770,+0.03,4
107/08/10,0.03,0.03,0.03,0.03,28000,840,-0.04,1
107/08/13,---,---,---,---,0,0,---,0
107/08/14,---,---,---,---,0,0,---,0
107/08/15,---,---,---,---,0,0,---,0
107/08/16,---,---,---,---,0,0,---,0
107/08/17,---,---,---,---,0,0,---,0
107/08/20,---,---,---,---,0,0,---,0
107/08/21,---,---,---,---,0,0,---,0
107/08/22,---,---,---,---,0,0,---,0
107/08/23,0.05,0.05,0.05,0.05,80000,4000,0.00,1
107/08/24,---,---,---,---,0,0,---,0
107/08/27,---,---,---,---,0,0,---,0
107/08/28,---,---,---,---,0,0,---,0
107/08/29,---,---,---,---,0,0,---,0
107/08/30,---,---,---,---,0,0,---,0
107/08/31,---,---,---,---,0,0,---,0
107/09/03,---,---,---,---,0,0,---,0
107/09/04,---,---,---,---,0,0,---,0
107/09/05,---,---,---,---,0,0,---,0
107/09/06,---,---,---,---,0,0,---,0
107/09/07,---,---,---,---,0,0,---,0
107/09/10,---,---,---,---,0,0,---,0
107/09/11,---,---,---,---,0,0,---,0
107/09/12,---,---,---,---,0,0,---,0
107/09/13,---,---,---,---,0,0,---,0
107/09/14,---,---,---,---,0,0,---,0
107/09/17,---,---,---,---,0,0,---,0
107/09/18,---,---,---,---,0,0,---,0
107/09/19,---,---,---,---,0,0,---,0
107/09/20,---,---,---,---,0,0,---,0
107/09/21,---,---,---,---,0,0,---,0
107/09/25,---,---,---,---,0,0,---,0
107/09/26,---,---,---,---,0,0,---,0
107/09/27,---,---,---,---,0,0,---,0
107/09/28,---,---,---,---,0,0,---,0
107/10/01,---,---,---,---,0,0,---,0
107/10/02,---,---,---,---,0,0,---,0
107/10/03,---,---,---,---,0,0,---,0
107/10/04,---,---,---,---,0,0,---,0
107/10/05,---,---,---,---,0,0,---,0
107/10/08,0.02,0.04,0.02,0.04,110000,4240,+0.02,5
107/10/09,---,---,---,---,0,0,---,0
107/10/11,---,---,---,---,0,0,---,0
107/10/12,---,---,---,---,0,0,---,0
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
