106/12/12,---,---,---,---,0,0,---,0
106/12/13,1.68,1.74,1.68,1.74,300000,514000,+0.14,10
106/12/14,1.62,1.84,1.62,1.84,721000,1250550,+0.10,16
106/12/15,1.70,1.71,1.64,1.67,402000,667370,-0.17,11
106/12/18,1.71,1.94,1.71,1.86,891000,1631400,+0.19,35
106/12/19,1.80,1.80,1.71,1.76,731000,1287580,-0.10,13
106/12/20,1.79,1.84,1.79,1.80,274000,496740,+0.04,6
106/12/21,1.82,1.94,1.79,1.83,698000,1305680,+0.03,18
106/12/22,1.98,2.08,1.95,1.95,534000,1088440,+0.12,20
106/12/25,1.94,2.01,1.87,1.95,216000,416640,0.00,8
106/12/26,1.99,2.06,1.95,2.06,369000,746220,+0.11,15
106/12/27,1.99,2.17,1.97,2.16,1040000,2180800,+0.10,27
106/12/28,2.21,2.27,2.04,2.04,1059000,2323930,-0.12,43
106/12/29,2.09,2.09,1.97,1.97,335000,676970,-0.07,13
107/01/02,1.98,2.07,1.98,2.03,250000,504170,+0.06,14
107/01/03,2.18,2.21,2.13,2.13,421000,913140,+0.10,20
107/01/04,2.13,2.13,2.02,2.04,204000,423660,-0.09,12
107/01/05,2.11,2.34,2.10,2.30,1306000,2944700,+0.26,37
107/01/08,2.33,2.82,2.26,2.56,1600000,3978950,+0.26,73
107/01/09,2.63,2.69,2.47,2.47,518000,1315190,-0.09,18
107/01/10,2.45,2.45,2.38,2.38,213000,507500,-0.09,6
107/01/11,2.46,2.50,2.40,2.40,250000,607870,+0.02,8
107/01/12,2.33,2.57,2.32,2.56,491000,1199550,+0.16,21
107/01/15,2.50,2.51,2.45,2.51,401000,987890,-0.05,8
107/01/16,2.35,2.35,2.26,2.27,81000,185200,-0.24,8
107/01/17,2.19,2.22,2.15,2.15,88000,192400,-0.12,9
107/01/18,2.23,2.27,2.21,2.21,408000,914300,+0.06,15
107/01/19,2.06,2.10,2.00,2.01,344000,703230,-0.20,14
107/01/22,2.04,2.06,2.04,2.06,110000,224600,+0.05,3
107/01/23,2.04,2.13,2.01,2.06,476000,985280,0.00,15
107/01/24,2.00,2.02,1.99,2.02,324000,650120,-0.04,9
107/01/25,2.13,2.29,2.13,2.14,495000,1089070,+0.12,15
107/01/26,2.22,2.25,2.18,2.19,553000,1223130,+0.05,21
107/01/29,2.42,2.43,2.33,2.33,265000,625680,+0.14,11
107/01/30,2.37,2.37,2.29,2.29,78000,181660,-0.04,2
107/01/31,2.17,2.27,2.16,2.27,168000,372180,-0.02,5
107/02/01,2.40,2.44,2.35,2.35,164000,395490,+0.08,6
107/02/02,2.24,2.25,2.24,2.25,139000,312010,-0.10,5
107/02/05,2.04,2.22,2.04,2.22,150000,329400,-0.03,3
