106/10/17,---,---,---,---,0,0,---,0
106/10/18,---,---,---,---,0,0,---,0
106/10/19,---,---,---,---,0,0,---,0
106/10/20,---,---,---,---,0,0,---,0
106/10/23,1.35,1.35,1.25,1.25,194000,252770,-0.17,4
106/10/24,1.27,1.40,1.26,1.40,1166000,1544770,+0.15,17
106/10/25,1.50,1.50,1.34,1.34,945000,1350260,-0.06,9
106/10/26,1.31,1.36,1.31,1.36,66000,88860,+0.02,5
106/10/27,1.38,1.38,1.38,1.38,39000,53820,+0.02,1
106/10/30,---,---,---,---,0,0,---,0
106/10/31,1.29,1.41,1.29,1.41,470000,631000,+0.16,8
106/11/01,1.40,1.40,1.36,1.36,710000,980850,-0.05,10
106/11/02,1.45,1.45,1.32,1.32,471000,650420,-0.04,8
106/11/03,1.30,1.38,1.28,1.37,728000,970440,+0.05,18
106/11/06,1.41,1.58,1.39,1.47,1180000,1772460,+0.10,49
106/11/07,1.34,1.35,1.25,1.26,785000,1015230,-0.21,23
106/11/08,1.30,1.31,1.25,1.25,274000,346180,-0.01,5
106/11/09,1.20,1.20,1.07,1.07,348000,414940,-0.18,4
106/11/10,1.11,1.17,1.05,1.17,324000,366050,+0.10,10
106/11/13,1.20,1.37,1.18,1.21,1290000,1684780,+0.04,30
106/11/14,1.21,1.21,1.10,1.10,1115000,1296120,-0.11,31
106/11/15,1.24,1.29,1.19,1.19,500000,620860,+0.09,13
106/11/16,1.17,1.40,1.17,1.26,2029000,2561290,+0.07,44
106/11/17,1.32,1.32,1.25,1.26,1269000,1625670,0.00,33
106/11/20,1.26,1.27,1.15,1.15,196000,236900,-0.11,10
106/11/21,1.17,1.20,1.14,1.14,938000,1101490,-0.01,15
106/11/22,1.16,1.16,1.09,1.09,498000,564040,-0.05,14
106/11/23,1.12,1.18,1.11,1.11,961000,1106180,+0.02,18
106/11/24,1.09,1.10,1.07,1.08,699000,755880,-0.03,18
106/11/27,1.11,1.21,1.10,1.11,1243000,1424560,+0.03,23
106/11/28,1.09,1.09,1.01,1.04,389000,418280,-0.07,11
106/11/29,1.04,1.05,1.02,1.03,863000,896640,-0.01,9
106/11/30,0.97,1.05,0.95,1.00,638000,648800,-0.03,13
106/12/01,1.05,1.19,1.03,1.03,1697000,1835830,+0.03,41
106/12/04,1.03,1.03,0.92,0.95,1639000,1592180,-0.08,29
106/12/05,0.91,0.91,0.91,0.91,160000,145600,-0.04,3
106/12/06,0.95,0.98,0.95,0.98,315000,301550,+0.07,5
106/12/07,0.72,0.72,0.70,0.70,65000,46600,-0.28,2
106/12/08,0.81,0.81,0.81,0.81,50000,40500,+0.11,1
106/12/11,0.82,0.86,0.82,0.86,73000,60780,+0.05,3
106/12/12,0.96,1.03,0.92,0.92,664000,662460,+0.06,11
106/12/13,0.92,0.95,0.92,0.93,777000,730470,+0.01,15
106/12/14,1.09,1.19,1.02,1.02,1118000,1252860,+0.09,17
106/12/15,1.04,1.05,0.95,0.97,556000,563320,-0.05,11
