107/01/02,---,---,---,---,0,0,---,0
107/01/03,1.03,1.10,1.03,1.06,194000,206020,0.00,11
107/01/04,1.07,1.10,1.07,1.10,291000,317450,+0.04,8
107/01/05,1.13,1.19,1.13,1.19,250000,287580,+0.09,7
107/01/08,1.14,1.21,1.12,1.21,464000,547790,+0.02,10
107/01/09,1.20,1.20,1.17,1.17,309000,367890,-0.04,9
107/01/10,1.09,1.19,1.09,1.19,310000,345850,+0.02,7
107/01/11,1.26,1.45,1.25,1.45,783000,1060630,+0.26,23
107/01/12,1.56,1.56,1.50,1.52,525000,800430,+0.07,14
107/01/15,1.64,1.85,1.64,1.73,345000,590250,+0.21,24
107/01/16,1.86,1.92,1.79,1.82,317000,588440,+0.09,19
107/01/17,1.74,1.78,1.72,1.74,96000,168660,-0.08,7
107/01/18,1.93,2.02,1.86,1.90,293000,562090,+0.16,15
107/01/19,1.93,2.04,1.91,2.04,745000,1470280,+0.14,25
107/01/22,1.95,2.02,1.94,2.02,615000,1212110,-0.02,19
107/01/23,2.01,2.01,1.81,1.81,117000,231960,-0.21,6
107/01/24,1.85,1.99,1.85,1.99,231000,434780,+0.18,13
107/01/25,2.00,2.01,1.95,1.95,257000,509200,-0.04,15
107/01/26,2.05,2.05,2.00,2.00,38000,77220,+0.05,3
107/01/29,2.21,2.34,2.21,2.33,243000,560530,+0.33,15
107/01/30,2.13,2.17,2.07,2.07,241000,512600,-0.26,8
107/01/31,1.95,1.95,1.95,1.95,41000,79950,-0.12,1
107/02/01,2.10,2.10,1.84,1.84,71000,141300,-0.11,2
107/02/02,---,---,---,---,0,0,---,0
107/02/05,1.60,1.69,1.60,1.69,247000,408190,-0.06,5
107/02/06,1.44,1.48,1.31,1.45,280000,410270,-0.24,10
107/02/07,1.72,1.78,1.63,1.63,232000,404750,+0.18,12
107/02/08,1.61,1.71,1.57,1.71,323000,526170,+0.08,10
107/02/09,1.43,1.54,1.43,1.51,135000,203100,-0.20,4
107/02/12,---,---,---,---,0,0,---,0
107/02/21,1.67,1.67,1.55,1.55,22000,35000,+0.21,3
107/02/22,1.63,1.68,1.63,1.64,237000,390100,+0.09,7
107/02/23,1.69,2.16,1.69,2.16,492000,957540,+0.52,20
107/02/26,2.47,2.47,2.28,2.28,230000,534790,+0.12,12
107/02/27,---,---,---,---,0,0,---,0
107/03/01,---,---,---,---,0,0,---,0
107/03/02,2.02,2.22,2.01,2.20,247000,519560,+0.28,13
107/03/05,2.22,2.23,2.08,2.08,257000,551500,-0.12,9
107/03/06,2.04,2.17,2.04,2.17,143000,302980,+0.09,17
107/03/07,2.09,2.13,1.95,1.95,144000,302030,-0.22,10
107/03/08,2.08,2.08,2.08,2.08,10000,20800,+0.13,1
107/03/09,1.89,1.92,1.89,1.89,40000,75900,-0.19,5
107/03/12,2.03,2.04,1.95,2.02,82000,165270,+0.13,8
107/03/13,2.00,2.28,2.00,2.07,284000,605280,+0.05,29
107/03/14,2.07,2.12,2.01,2.12,242000,496850,+0.05,20
107/03/15,2.13,2.32,2.13,2.32,159000,354350,+0.20,8
107/03/16,2.08,2.15,2.05,2.05,126000,265670,-0.27,5
107/03/19,2.19,2.19,2.13,2.15,10000,21740,+0.10,4
107/03/20,1.95,1.95,1.95,1.95,5000,9750,-0.20,1
107/03/21,1.98,2.08,1.97,2.06,58000,118750,+0.11,11
107/03/22,2.11,2.11,2.03,2.03,63000,130130,-0.03,5
107/03/23,1.64,1.64,1.64,1.64,23000,37720,-0.39,3
107/03/26,1.70,1.75,1.65,1.65,82000,141270,+0.01,11
107/03/27,1.72,1.72,1.39,1.49,114000,188370,-0.16,18
107/03/28,1.38,1.42,1.21,1.30,57000,77020,-0.19,10
107/03/29,1.54,1.74,1.54,1.73,192000,318900,+0.43,19
107/03/30,1.72,1.76,1.68,1.68,151000,260470,-0.05,9
107/03/31,1.66,1.66,1.66,1.66,1000,1660,-0.02,1
107/04/02,1.67,1.67,1.67,1.67,1000,1670,+0.01,1
107/04/03,1.33,1.34,1.33,1.34,5000,6680,-0.33,2
107/04/09,1.26,1.31,1.21,1.31,46000,56960,-0.03,11
107/04/10,1.19,1.19,1.18,1.18,17000,20160,-0.13,4
107/04/11,1.21,1.31,1.19,1.31,233000,289740,+0.13,11
107/04/12,1.21,1.21,1.15,1.18,203000,240550,-0.13,11
107/04/13,1.18,1.23,1.15,1.15,28000,33540,-0.03,7
107/04/16,1.07,1.15,1.04,1.04,29000,31080,-0.11,5
107/04/17,1.17,1.22,1.13,1.22,64000,75310,+0.18,11
107/04/18,1.26,1.30,1.21,1.30,73000,90440,+0.08,8
107/04/19,1.15,1.25,1.15,1.25,38000,45040,-0.05,5
107/04/20,1.10,1.17,1.09,1.17,29000,32360,-0.08,5
107/04/23,1.04,1.04,1.04,1.04,11000,11440,-0.13,1
107/04/24,0.74,0.87,0.74,0.87,106000,84520,-0.17,6
107/04/25,0.87,0.87,0.82,0.82,40000,33900,-0.05,4
107/04/26,0.81,0.81,0.78,0.80,136000,108780,-0.02,5
107/04/27,0.75,0.75,0.50,0.58,202000,119380,-0.22,9
107/04/30,0.62,0.63,0.59,0.63,164000,101130,+0.05,5
107/05/02,0.76,0.96,0.76,0.94,1835000,1601760,+0.31,38
107/05/03,0.78,0.84,0.68,0.68,2326000,1829930,-0.26,43
107/05/04,0.59,0.67,0.59,0.65,823000,537320,-0.03,18
107/05/07,0.60,0.60,0.51,0.53,610000,326930,-0.12,19
107/05/08,0.53,0.67,0.53,0.67,1669000,989910,+0.14,32
107/05/09,0.60,0.73,0.57,0.71,2486000,1575500,+0.04,42
107/05/10,0.68,0.72,0.66,0.72,1530000,1036070,+0.01,24
107/05/11,0.79,0.90,0.79,0.90,1062000,888370,+0.18,32
107/05/14,0.80,0.98,0.76,0.98,1429000,1205150,+0.08,33
107/05/15,0.92,0.98,0.89,0.94,898000,834930,-0.04,22
107/05/16,0.83,0.91,0.83,0.87,416000,363510,-0.07,12
107/05/17,0.97,1.00,0.92,0.95,472000,451620,+0.08,13
107/05/18,0.97,0.97,0.88,0.94,532000,497270,-0.01,13
107/05/21,0.93,0.96,0.84,0.85,605000,546010,-0.09,11
107/05/22,0.90,0.95,0.87,0.89,1290000,1145280,+0.04,21
107/05/23,0.90,1.00,0.83,0.83,1229000,1202380,-0.06,23
107/05/24,0.80,0.84,0.74,0.75,953000,751430,-0.08,30
107/05/25,0.74,0.95,0.72,0.91,1646000,1306980,+0.16,53
107/05/28,0.92,0.94,0.82,0.93,1477000,1265550,+0.02,35
107/05/29,1.09,1.24,0.96,0.96,978000,1071930,+0.03,40
107/05/30,0.76,0.77,0.67,0.76,998000,723070,-0.20,26
107/05/31,0.77,0.77,0.68,0.68,390000,299340,-0.08,4
107/06/01,0.59,0.63,0.57,0.63,194000,112690,-0.05,8
107/06/04,0.67,0.85,0.66,0.85,553000,398730,+0.22,25
107/06/05,0.83,0.84,0.75,0.77,526000,422640,-0.08,24
107/06/06,0.81,1.06,0.81,0.93,489000,452690,+0.16,38
107/06/07,1.03,1.03,0.86,0.87,780000,705030,-0.06,19
107/06/08,0.85,0.87,0.80,0.81,702000,577190,-0.06,11
107/06/11,0.83,0.83,0.65,0.69,807000,573590,-0.12,9
107/06/12,0.58,0.70,0.57,0.65,1279000,832850,-0.04,21
107/06/13,0.54,0.61,0.51,0.53,1353000,763490,-0.12,25
107/06/14,0.49,0.70,0.48,0.59,995000,564530,+0.06,30
107/06/15,0.59,0.61,0.50,0.57,243000,136380,-0.02,16
107/06/19,0.49,0.49,0.40,0.40,119000,53120,-0.17,7
107/06/20,0.40,0.46,0.40,0.46,59000,25120,+0.06,7
107/06/21,0.40,0.49,0.40,0.43,99000,41400,-0.03,6
107/06/22,0.34,0.41,0.34,0.38,70000,25500,-0.05,5
107/06/25,0.32,0.32,0.32,0.32,30000,9600,-0.06,1
107/06/26,---,---,---,---,0,0,---,0
107/06/27,---,---,---,---,0,0,---,0
107/06/28,---,---,---,---,0,0,---,0
