106/10/30,---,---,---,---,0,0,---,0
106/10/31,1.08,1.13,1.08,1.11,618000,687490,+0.06,10
106/11/01,1.14,1.30,1.08,1.30,1538000,1827170,+0.19,44
106/11/02,1.24,1.27,1.16,1.27,931000,1107290,-0.03,27
106/11/03,1.18,1.18,1.15,1.15,51000,59250,-0.12,5
106/11/06,---,---,---,---,0,0,---,0
106/11/07,0.90,0.92,0.90,0.92,384000,349530,+0.01,5
106/11/08,0.86,0.97,0.86,0.97,1098000,1005600,+0.05,22
106/11/09,0.91,0.95,0.82,0.82,938000,863490,-0.15,26
106/11/10,0.82,0.82,0.77,0.77,292000,228510,-0.05,13
106/11/13,---,---,---,---,0,0,---,0
106/11/14,0.91,0.95,0.91,0.95,136000,124260,+0.09,4
106/11/15,0.91,0.91,0.88,0.90,126000,113680,-0.05,8
106/11/16,0.92,0.95,0.92,0.95,242000,226800,+0.05,6
106/11/17,0.94,1.12,0.92,1.12,383000,372820,+0.17,16
106/11/20,1.16,1.41,1.13,1.41,692000,851470,+0.29,26
106/11/21,1.52,1.52,1.33,1.33,541000,737690,-0.08,25
106/11/22,1.29,1.44,1.29,1.31,522000,699020,-0.02,21
106/11/23,1.30,1.51,1.26,1.40,766000,1057700,+0.09,37
106/11/24,1.28,1.44,1.26,1.44,571000,778200,+0.04,25
106/11/27,1.39,1.39,1.34,1.38,234000,320210,-0.06,11
106/11/28,1.29,1.47,1.29,1.46,316000,423360,+0.08,9
106/11/29,1.37,1.39,1.26,1.26,246000,331800,-0.20,11
106/11/30,1.20,1.44,1.20,1.44,804000,1053840,+0.18,21
106/12/01,1.28,1.36,1.14,1.36,714000,921960,-0.08,31
106/12/04,1.22,1.22,1.08,1.08,75000,89100,-0.28,8
106/12/05,1.01,1.17,1.01,1.04,234000,264260,-0.04,9
106/12/06,0.94,0.94,0.74,0.76,250000,206410,-0.28,13
106/12/07,0.83,0.83,0.76,0.79,64000,52290,+0.03,7
