107/04/30,---,---,---,---,0,0,---,0
107/05/02,3.38,3.40,3.38,3.40,25000,84700,-0.20,3
107/05/03,3.33,3.39,3.33,3.39,30000,101100,-0.01,2
107/05/04,3.25,3.33,3.25,3.31,60000,197600,-0.08,7
107/05/07,3.22,3.40,3.22,3.39,130000,431650,+0.08,13
107/05/08,3.33,3.33,3.14,3.14,125000,407950,-0.25,6
107/05/09,3.10,3.18,3.10,3.18,30000,94500,+0.04,3
107/05/10,2.97,2.97,2.77,2.78,40000,114900,-0.40,3
107/05/11,2.70,2.74,2.64,2.74,90000,241800,-0.04,8
107/05/14,2.52,2.52,2.52,2.52,70000,176400,-0.22,2
107/05/15,2.38,2.46,2.38,2.45,98000,238270,-0.07,4
107/05/16,2.45,2.45,2.41,2.41,98000,239560,-0.04,3
107/05/17,---,---,---,---,0,0,---,0
107/05/18,---,---,---,---,0,0,---,0
107/05/21,2.37,2.38,2.37,2.37,18000,42690,-0.25,3
107/05/22,2.34,2.34,2.34,2.34,13000,30420,-0.03,1
107/05/23,2.31,2.31,2.31,2.31,10000,23100,-0.03,1
107/05/24,2.26,2.26,2.26,2.26,10000,22600,-0.05,1
107/05/25,2.28,2.28,2.24,2.24,20000,45400,-0.02,2
107/05/28,2.11,2.11,2.11,2.11,20000,42200,-0.13,1
107/05/29,2.15,2.23,2.15,2.23,182000,404460,+0.12,5
107/05/30,2.39,2.57,2.38,2.57,549000,1337600,+0.34,13
107/05/31,2.55,2.55,2.51,2.55,866000,2200760,-0.02,12
107/06/01,2.60,2.62,2.58,2.62,499000,1295180,+0.07,8
107/06/04,---,---,---,---,0,0,---,0
107/06/05,---,---,---,---,0,0,---,0
107/06/06,---,---,---,---,0,0,---,0
107/06/07,2.07,2.07,2.07,2.07,43000,89010,-0.01,1
107/06/08,2.32,2.32,2.32,2.32,43000,99760,+0.25,1
107/06/11,2.48,2.48,2.48,2.48,10000,24800,+0.16,1
107/06/12,2.35,2.37,2.35,2.37,20000,47100,-0.11,2
107/06/13,2.39,2.39,2.39,2.39,10000,23900,+0.02,1
107/06/14,2.48,2.48,2.45,2.45,511000,1267220,+0.06,3
107/06/15,2.37,2.37,2.26,2.26,519000,1174140,-0.19,3
107/06/19,2.45,2.52,2.45,2.52,188000,462190,+0.26,8
107/06/20,2.46,2.64,2.45,2.64,400000,1020850,+0.12,12
107/06/21,2.30,2.32,2.30,2.32,224000,517680,-0.32,5
107/06/22,2.46,2.46,2.46,2.46,10000,24600,+0.14,1
107/06/25,2.54,2.72,2.54,2.72,827000,2171060,+0.26,8
107/06/26,2.90,2.90,2.79,2.79,869000,2463380,+0.07,15
107/06/27,2.50,2.68,2.49,2.68,129000,331250,-0.11,6
107/06/28,2.64,2.77,2.64,2.77,139000,370740,+0.09,5
107/06/29,2.65,2.68,2.65,2.68,32000,85460,-0.09,2
107/07/02,---,---,---,---,0,0,---,0
107/07/03,2.82,2.95,2.82,2.95,79000,229230,+0.28,6
107/07/04,3.04,3.04,2.92,2.92,75000,224110,-0.03,5
107/07/05,2.76,2.85,2.76,2.85,9000,25290,-0.07,2
107/07/06,2.66,2.88,2.66,2.73,115000,318650,-0.12,8
107/07/09,2.72,2.93,2.72,2.93,221000,629280,+0.20,12
107/07/10,2.76,2.76,2.56,2.56,114000,304300,-0.37,9
107/07/11,2.64,2.64,2.30,2.30,31000,71640,-0.26,2
107/07/12,2.27,2.29,2.20,2.20,36000,79720,-0.10,3
107/07/13,1.93,1.97,1.74,1.74,150000,289110,-0.46,5
107/07/16,1.70,1.76,1.70,1.71,387000,675370,-0.03,5
107/07/17,1.73,1.98,1.65,1.98,1464000,2674530,+0.27,22
107/07/18,1.83,2.06,1.83,2.05,1763000,3396430,+0.07,36
107/07/19,1.98,1.98,1.87,1.93,696000,1325430,-0.12,15
107/07/20,1.73,2.00,1.68,1.89,551000,996280,-0.04,6
107/07/23,2.40,2.40,2.40,2.40,111000,266400,+0.51,2
107/07/24,3.21,3.21,3.21,3.21,5000,16050,+0.81,2
107/07/25,3.30,3.58,3.27,3.58,761000,2539520,+0.37,20
107/07/26,3.65,3.65,3.33,3.53,329000,1120820,-0.05,18
107/07/27,3.49,3.72,3.47,3.72,60000,211120,+0.19,8
107/07/30,3.64,4.37,3.64,4.34,353000,1390960,+0.62,24
107/07/31,4.26,4.36,4.06,4.18,360000,1548500,-0.16,21
107/08/01,3.93,3.93,3.69,3.69,170000,641700,-0.49,9
107/08/02,3.76,3.90,3.76,3.78,275000,1054030,+0.09,8
