107/02/06,---,---,---,---,0,0,---,0
107/02/07,1.28,1.37,1.24,1.37,186000,240520,+0.08,8
107/02/08,1.31,1.43,1.31,1.41,372000,510450,+0.04,11
107/02/09,1.61,1.74,1.61,1.64,36000,59240,+0.23,4
107/02/12,1.69,1.77,1.68,1.75,256000,434990,+0.11,9
107/02/21,---,---,---,---,0,0,---,0
107/02/22,1.63,1.63,1.63,1.63,50000,81500,-0.11,1
107/02/23,1.51,1.55,1.51,1.51,133000,201580,-0.12,7
107/02/26,1.55,1.60,1.55,1.60,214000,336540,+0.09,5
107/02/27,1.56,1.58,1.55,1.58,208000,324080,-0.02,5
107/03/01,1.57,1.59,1.55,1.55,215000,338700,-0.03,8
107/03/02,1.57,1.57,1.52,1.53,206000,319930,-0.02,7
107/03/05,1.48,1.57,1.48,1.57,620000,949440,+0.04,11
107/03/06,1.53,1.53,1.53,1.53,536000,820080,-0.04,6
107/03/07,1.48,1.53,1.48,1.53,151000,228380,0.00,6
107/03/08,1.49,1.49,1.49,1.49,93000,138570,-0.04,2
107/03/09,1.46,1.46,1.44,1.44,109000,159020,-0.05,2
107/03/12,1.38,1.38,1.25,1.26,132000,178640,-0.18,6
107/03/13,1.16,1.19,1.16,1.17,62000,72290,-0.09,6
107/03/14,1.19,1.20,1.17,1.17,113000,134110,0.00,8
107/03/15,1.08,1.10,1.06,1.08,261000,281830,-0.09,17
107/03/16,1.06,1.12,1.06,1.10,163000,179300,+0.02,12
107/03/19,1.06,1.12,1.06,1.12,86000,92690,+0.02,9
107/03/20,1.16,1.20,1.16,1.18,986000,1167380,+0.06,18
107/03/21,1.14,1.15,1.13,1.15,243000,275690,-0.03,6
107/03/22,1.16,1.25,1.16,1.25,56000,65150,+0.10,3
107/03/23,1.27,1.38,1.21,1.21,86000,107230,-0.04,5
107/03/26,1.11,1.13,1.04,1.05,335000,365990,-0.16,19
107/03/27,0.97,1.11,0.97,1.10,289000,301210,+0.05,13
107/03/28,1.13,1.16,1.08,1.16,76000,84650,+0.06,11
107/03/29,1.12,1.13,1.12,1.13,31000,34730,-0.03,2
107/03/30,1.07,1.15,1.07,1.15,400000,458660,+0.02,8
107/03/31,1.13,1.14,1.13,1.14,338000,384320,-0.01,4
107/04/02,1.11,1.11,1.11,1.11,240000,266400,-0.03,3
107/04/03,1.19,1.23,1.19,1.22,326000,394730,+0.11,9
107/04/09,1.19,1.25,1.19,1.24,644000,779220,+0.02,14
107/04/10,1.23,1.23,1.23,1.23,267000,328410,-0.01,3
107/04/11,1.20,1.36,1.20,1.33,437000,548670,+0.10,13
107/04/12,1.30,1.30,1.24,1.25,586000,748650,-0.08,13
107/04/13,1.22,1.22,1.19,1.21,867000,1039240,-0.04,11
107/04/16,1.17,1.20,1.17,1.20,116000,138750,-0.01,4
107/04/17,1.21,1.28,1.21,1.28,604000,751220,+0.08,8
107/04/18,1.25,1.31,1.21,1.31,766000,952250,+0.03,12
107/04/19,1.23,1.23,1.22,1.22,148000,181440,-0.09,6
107/04/20,1.24,1.24,1.24,1.24,20000,24800,+0.02,1
107/04/23,1.24,1.29,1.24,1.29,426000,537540,+0.05,5
107/04/24,1.37,1.48,1.37,1.43,1474000,2092720,+0.14,23
107/04/25,1.48,1.48,1.39,1.39,1003000,1437850,-0.04,7
107/04/26,1.40,1.45,1.40,1.43,601000,853450,+0.04,6
107/04/27,1.46,1.51,1.44,1.44,724000,1062060,+0.01,9
107/04/30,1.45,1.45,1.43,1.43,185000,267550,-0.01,4
107/05/02,1.33,1.34,1.24,1.24,418000,539590,-0.19,11
107/05/03,1.25,1.26,1.21,1.22,500000,619570,-0.02,7
107/05/04,1.20,1.22,1.17,1.17,637000,763550,-0.05,4
107/05/07,1.16,1.17,1.13,1.13,857000,983670,-0.04,12
107/05/08,1.12,1.17,1.12,1.17,1119000,1276630,+0.04,12
107/05/09,1.19,1.19,1.13,1.14,456000,532890,-0.03,12
107/05/10,1.12,1.12,1.05,1.05,173000,192620,-0.09,4
107/05/11,0.99,1.06,0.99,1.06,166000,173530,+0.01,4
107/05/14,1.11,1.12,1.06,1.06,448000,490150,0.00,6
107/05/15,1.04,1.04,0.94,0.94,261000,264080,-0.12,14
107/05/16,0.95,0.98,0.95,0.96,455000,439270,+0.02,6
107/05/17,0.92,0.97,0.92,0.97,357000,332520,+0.01,6
107/05/18,0.98,1.03,0.98,1.03,748000,753440,+0.06,13
