106/10/30,---,---,---,---,0,0,---,0
106/10/31,0.77,0.77,0.77,0.77,40000,30800,-0.01,1
106/11/01,0.80,0.80,0.80,0.80,30000,24000,+0.03,2
106/11/02,0.84,1.00,0.84,0.93,4928000,4564060,+0.13,216
106/11/03,0.97,1.01,0.90,0.95,1573000,1468880,+0.02,85
106/11/06,0.97,0.97,0.91,0.92,827000,766130,-0.03,46
106/11/07,0.94,0.95,0.88,0.95,1170000,1085530,+0.03,44
106/11/08,0.95,1.03,0.92,0.98,4171000,4027800,+0.03,111
106/11/09,0.99,1.02,0.87,0.89,2716000,2652030,-0.09,97
106/11/10,0.87,0.95,0.81,0.92,820000,705480,+0.03,35
106/11/13,0.91,0.92,0.85,0.85,444000,397770,-0.07,28
106/11/14,0.86,0.87,0.81,0.86,362000,304950,+0.01,25
106/11/15,0.81,0.86,0.81,0.82,393000,322830,-0.04,12
106/11/16,0.86,0.87,0.84,0.86,192000,165290,+0.04,13
106/11/17,0.84,0.85,0.76,0.77,768000,613070,-0.09,26
106/11/20,0.75,0.81,0.75,0.81,311000,246180,+0.04,18
106/11/21,0.79,0.80,0.73,0.73,173000,133770,-0.08,12
106/11/22,0.74,0.74,0.68,0.69,562000,397110,-0.04,33
106/11/23,0.69,0.76,0.68,0.74,693000,501150,+0.05,15
106/11/24,0.72,0.78,0.69,0.78,1557000,1153540,+0.04,60
106/11/27,0.78,0.84,0.73,0.79,722000,577630,+0.01,35
106/11/28,0.83,0.87,0.79,0.84,1365000,1141000,+0.05,77
106/11/29,0.90,0.90,0.81,0.85,600000,503750,+0.01,47
106/11/30,0.81,0.89,0.81,0.81,672000,569590,-0.04,39
106/12/01,0.82,0.84,0.79,0.81,691000,566940,0.00,37
106/12/04,0.81,1.04,0.80,1.04,3913000,3654700,+0.23,195
106/12/05,1.02,1.10,0.93,0.94,3691000,3706560,-0.10,216
106/12/06,1.03,1.15,0.98,1.09,4422000,4705390,+0.15,176
106/12/07,1.11,1.14,0.95,0.95,2571000,2702830,-0.14,118
106/12/08,1.04,1.11,0.90,0.90,1867000,1833530,-0.05,111
106/12/11,1.01,1.10,0.91,1.06,2087000,2123480,+0.16,96
106/12/12,1.06,1.15,1.00,1.03,1222000,1323950,-0.03,63
106/12/13,1.16,1.38,1.13,1.16,1948000,2437980,+0.13,121
106/12/14,1.16,1.19,1.02,1.04,2131000,2387260,-0.12,114
106/12/15,1.04,1.15,1.00,1.12,873000,951170,+0.08,45
106/12/18,1.17,1.23,1.12,1.17,1092000,1292390,+0.05,54
106/12/19,1.16,1.25,1.10,1.10,644000,740650,-0.07,27
106/12/20,1.09,1.10,1.04,1.06,441000,474840,-0.04,34
