107/03/20,---,---,---,---,0,0,---,0
107/03/21,1.04,1.09,1.04,1.07,68000,73270,-0.01,5
107/03/22,1.05,1.05,0.98,1.01,79000,80170,-0.06,9
107/03/23,1.08,1.16,1.08,1.16,446000,500430,+0.15,43
107/03/26,1.12,1.15,1.10,1.11,502000,563350,-0.05,32
107/03/27,1.00,1.01,0.99,1.00,308000,307730,-0.11,15
107/03/28,1.02,1.05,1.02,1.04,666000,687270,+0.04,19
107/03/29,0.99,1.02,0.99,1.02,325000,322960,-0.02,11
107/03/30,1.00,1.00,0.98,0.98,45000,44500,-0.04,3
107/03/31,1.01,1.06,1.01,1.06,494000,516040,+0.08,20
107/04/02,1.06,1.12,1.06,1.11,1367000,1487660,+0.05,29
107/04/03,1.13,1.13,1.01,1.01,930000,968440,-0.10,21
107/04/09,1.02,1.02,0.96,0.96,405000,397090,-0.05,17
107/04/10,0.95,0.97,0.95,0.97,380000,364910,+0.01,10
107/04/11,0.97,0.97,0.96,0.97,288000,278380,0.00,8
107/04/12,0.96,0.96,0.94,0.94,244000,232490,-0.03,14
107/04/13,0.90,0.90,0.76,0.81,716000,586770,-0.13,30
107/04/16,0.81,0.81,0.72,0.72,435000,343790,-0.09,15
107/04/17,0.71,0.77,0.71,0.74,459000,331700,+0.02,7
107/04/18,0.73,0.76,0.70,0.72,725000,528490,-0.02,16
107/04/19,0.62,0.66,0.60,0.66,233000,148640,-0.06,11
107/04/20,0.71,0.72,0.67,0.67,114000,79590,+0.01,9
107/04/23,0.69,0.73,0.69,0.73,173000,123810,+0.06,6
107/04/24,0.73,0.88,0.73,0.86,900000,738850,+0.13,28
107/04/25,0.88,0.88,0.81,0.85,468000,399660,-0.01,19
107/04/26,0.82,0.85,0.79,0.85,32000,26230,0.00,7
107/04/27,0.85,0.85,0.78,0.79,312000,248720,-0.06,5
107/04/30,0.80,0.81,0.80,0.81,311000,251800,+0.02,3
107/05/02,0.78,0.78,0.78,0.78,36000,28080,-0.03,3
107/05/03,0.68,0.74,0.67,0.74,322000,231440,-0.04,6
107/05/04,0.75,0.86,0.74,0.82,687000,562650,+0.08,11
107/05/07,0.83,0.83,0.82,0.82,400000,330000,0.00,3
107/05/08,---,---,---,---,0,0,---,0
107/05/09,0.64,0.70,0.63,0.70,44000,28720,-0.03,4
107/05/10,0.69,0.70,0.69,0.70,32000,22160,0.00,2
107/05/11,0.64,0.64,0.53,0.55,115000,69220,-0.15,7
107/05/14,0.45,0.45,0.42,0.42,190000,80560,-0.13,9
107/05/15,0.40,0.42,0.40,0.41,85000,34810,-0.01,5
107/05/16,0.37,0.42,0.30,0.40,483000,192030,-0.01,13
107/05/17,0.35,0.47,0.35,0.47,370000,135020,+0.07,8
107/05/18,0.43,0.48,0.42,0.46,55000,24900,-0.01,7
107/05/21,0.46,0.46,0.45,0.45,58000,26260,-0.01,3
107/05/22,0.45,0.50,0.43,0.50,911000,398800,+0.05,8
107/05/23,0.47,0.52,0.45,0.52,1198000,567460,+0.02,13
107/05/24,0.51,0.51,0.50,0.50,308000,156000,-0.02,4
