106/10/31,1.20,1.21,1.20,1.21,22000,26420,+0.10,2
106/11/01,1.18,1.18,1.04,1.08,994000,1105560,-0.13,14
106/11/02,1.06,1.06,0.97,0.99,959000,956500,-0.09,18
106/11/03,0.91,0.96,0.83,0.86,1059000,953910,-0.13,30
106/11/06,0.84,0.99,0.83,0.99,2691000,2445350,+0.13,43
106/11/07,0.95,1.03,0.91,0.99,3449000,3314150,0.00,62
106/11/08,0.98,1.01,0.88,0.88,1742000,1694830,-0.11,25
106/11/09,0.89,0.99,0.82,0.98,2189000,2009390,+0.10,50
106/11/10,0.95,1.01,0.92,0.93,1618000,1558380,-0.05,31
106/11/13,0.90,0.94,0.84,0.84,856000,764320,-0.09,36
106/11/14,0.85,0.91,0.83,0.85,1322000,1153260,+0.01,23
106/11/15,0.90,0.91,0.84,0.91,1397000,1231970,+0.06,39
106/11/16,0.90,0.90,0.81,0.81,1867000,1583050,-0.10,33
106/11/17,0.77,0.77,0.63,0.66,2043000,1447850,-0.15,38
106/11/20,0.61,0.76,0.61,0.76,1601000,1132810,+0.10,32
106/11/21,0.74,0.75,0.64,0.66,1533000,1113840,-0.10,32
106/11/22,0.67,0.70,0.65,0.68,660000,443540,+0.02,14
106/11/23,0.64,0.67,0.63,0.66,1011000,649640,-0.02,19
106/11/24,0.64,0.64,0.58,0.62,374000,237930,-0.04,6
106/11/27,0.55,0.60,0.55,0.60,227000,130370,-0.02,10
106/11/28,0.60,0.62,0.59,0.59,555000,335600,-0.01,8
106/11/29,0.53,0.53,0.46,0.49,535000,268880,-0.10,19
106/11/30,0.54,0.54,0.51,0.51,137000,71980,+0.02,7
106/12/01,0.46,0.52,0.46,0.52,636000,304870,+0.01,12
106/12/04,0.48,0.53,0.48,0.53,556000,270510,+0.01,12
106/12/05,0.54,0.69,0.53,0.68,1515000,925540,+0.15,42
106/12/06,0.64,0.94,0.64,0.90,2575000,1913200,+0.22,67
106/12/07,0.86,0.93,0.79,0.79,1473000,1250710,-0.11,56
106/12/08,0.70,0.81,0.62,0.64,1453000,1060540,-0.15,63
106/12/11,0.47,0.51,0.28,0.32,1346000,596110,-0.32,57
106/12/12,0.39,0.45,0.32,0.40,2246000,854070,+0.08,50
106/12/13,0.41,0.49,0.40,0.44,1459000,628900,+0.04,22
106/12/14,0.53,0.59,0.51,0.56,889000,471040,+0.12,23
106/12/15,0.55,0.60,0.53,0.55,405000,224730,-0.01,21
106/12/18,0.54,0.54,0.46,0.48,203000,99820,-0.07,6
106/12/19,0.49,0.49,0.49,0.49,70000,34300,+0.01,7
106/12/20,0.41,0.41,0.38,0.38,20000,8140,-0.11,2
106/12/21,0.41,0.41,0.41,0.41,25000,10250,+0.03,1
106/12/22,0.49,0.50,0.49,0.49,525000,257350,+0.08,7
106/12/25,---,---,---,---,0,0,---,0
106/12/26,0.50,0.63,0.50,0.63,292000,175300,+0.13,7
106/12/27,0.62,0.62,0.62,0.62,20000,12400,-0.01,1
106/12/28,---,---,---,---,0,0,---,0
