106/11/16,0.80,0.80,0.79,0.79,26000,20700,-0.31,2
106/11/17,0.73,0.73,0.67,0.68,667000,454340,-0.11,7
106/11/20,0.62,0.75,0.62,0.75,2126000,1485040,+0.07,43
106/11/21,0.74,0.74,0.64,0.67,2922000,2074430,-0.08,56
106/11/22,0.68,0.71,0.65,0.68,1557000,1063680,+0.01,25
106/11/23,0.65,0.69,0.63,0.69,1839000,1209930,+0.01,35
106/11/24,0.66,0.66,0.62,0.65,687000,451090,-0.04,17
106/11/27,0.62,0.63,0.59,0.63,470000,285690,-0.02,17
106/11/28,0.60,0.64,0.60,0.61,1018000,639640,-0.02,23
106/11/29,0.58,0.58,0.53,0.54,1085000,601600,-0.07,24
106/11/30,0.58,0.60,0.57,0.58,955000,556060,+0.04,15
106/12/01,0.53,0.60,0.52,0.57,1627000,867490,-0.01,32
106/12/04,0.55,0.57,0.54,0.57,1074000,593290,0.00,23
106/12/05,0.59,0.72,0.58,0.71,926000,594250,+0.14,59
106/12/06,0.68,0.89,0.66,0.87,1624000,1241550,+0.16,52
106/12/07,0.82,0.89,0.78,0.80,1614000,1341710,-0.07,50
106/12/08,0.75,0.80,0.66,0.68,918000,684440,-0.12,43
106/12/11,0.56,0.57,0.51,0.52,646000,343110,-0.16,36
106/12/12,0.49,0.52,0.41,0.47,1441000,656820,-0.05,39
106/12/13,0.48,0.53,0.47,0.52,1485000,731120,+0.05,38
106/12/14,0.60,0.66,0.57,0.64,1288000,782500,+0.12,43
106/12/15,0.59,0.64,0.59,0.63,981000,608740,-0.01,28
106/12/18,0.64,0.64,0.54,0.55,219000,124820,-0.08,20
106/12/19,0.51,0.52,0.47,0.50,618000,308600,-0.05,20
106/12/20,0.51,0.51,0.47,0.51,909000,441180,+0.01,23
106/12/21,0.50,0.55,0.50,0.55,447000,235810,+0.04,19
106/12/22,0.53,0.58,0.49,0.58,561000,310200,+0.03,17
106/12/25,0.57,0.57,0.53,0.57,214000,119360,-0.01,5
106/12/26,0.59,0.67,0.59,0.63,599000,382910,+0.06,28
106/12/27,0.65,0.68,0.64,0.66,572000,376100,+0.03,21
106/12/28,0.65,0.65,0.61,0.61,195000,121960,-0.05,14
106/12/29,0.58,0.61,0.58,0.61,23000,13430,0.00,2
107/01/02,0.65,0.68,0.65,0.68,30000,20070,+0.07,3
107/01/03,0.59,0.59,0.51,0.51,86000,46800,-0.17,9
107/01/04,0.51,0.52,0.48,0.48,116000,58740,-0.03,8
107/01/05,0.46,0.50,0.46,0.50,177000,83920,+0.02,13
107/01/08,0.49,0.52,0.47,0.50,108000,52640,0.00,7
107/01/09,0.50,0.61,0.50,0.61,1134000,644780,+0.11,33
107/01/10,0.56,0.68,0.56,0.67,2511000,1623290,+0.06,69
107/01/11,0.65,0.68,0.63,0.66,1882000,1247170,-0.01,36
107/01/12,0.68,0.79,0.68,0.79,1438000,1036270,+0.13,39
107/01/15,0.81,0.83,0.69,0.69,629000,491580,-0.10,25
107/01/16,0.69,0.69,0.64,0.66,620000,409900,-0.03,15
107/01/17,0.66,0.66,0.63,0.64,263000,171410,-0.02,13
107/01/18,0.64,0.64,0.60,0.62,377000,231940,-0.02,13
107/01/19,0.62,0.73,0.62,0.72,1390000,944680,+0.10,31
107/01/22,0.72,0.76,0.62,0.64,1590000,1159660,-0.08,45
107/01/23,0.67,0.72,0.63,0.72,840000,571440,+0.08,31
107/01/24,0.77,0.81,0.75,0.78,1224000,959020,+0.06,44
107/01/25,0.77,0.86,0.73,0.84,558000,429690,+0.06,16
107/01/26,0.87,0.87,0.78,0.84,247000,200990,0.00,7
107/01/29,0.81,0.81,0.75,0.75,52000,40620,-0.09,4
107/01/30,0.71,0.71,0.65,0.65,243000,164240,-0.10,7
107/01/31,0.69,0.69,0.69,0.69,10000,6900,+0.04,1
107/02/01,0.65,0.72,0.65,0.67,49000,33500,-0.02,7
107/02/02,0.66,0.66,0.63,0.63,133000,86670,-0.04,11
107/02/05,0.70,0.70,0.68,0.69,255000,177630,+0.06,7
107/02/06,0.80,0.88,0.78,0.85,254000,209340,+0.16,14
107/02/07,0.74,0.80,0.71,0.77,132000,101040,-0.08,17
107/02/08,0.75,0.85,0.75,0.84,96000,80590,+0.07,9
107/02/09,0.98,0.98,0.83,0.83,25000,22550,-0.01,4
107/02/12,0.72,0.74,0.72,0.74,184000,134480,-0.09,2
107/02/21,---,---,---,---,0,0,---,0
107/02/22,---,---,---,---,0,0,---,0
107/02/23,0.57,0.57,0.57,0.57,25000,14250,-0.07,1
107/02/26,0.55,0.55,0.53,0.53,163000,86930,-0.04,7
107/02/27,0.49,0.49,0.47,0.48,117000,56530,-0.05,4
107/03/01,0.52,0.52,0.52,0.52,52000,27040,+0.04,1
107/03/02,0.53,0.55,0.53,0.55,690000,368970,+0.03,11
107/03/05,0.54,0.62,0.54,0.62,1319000,753010,+0.07,30
107/03/06,0.58,0.58,0.51,0.51,1324000,731010,-0.11,26
107/03/07,0.54,0.54,0.49,0.51,632000,323210,0.00,21
107/03/08,0.49,0.49,0.44,0.44,148000,70570,-0.07,6
107/03/09,0.42,0.46,0.41,0.46,130000,58320,+0.02,7
107/03/12,0.34,0.34,0.30,0.30,257000,82520,-0.16,11
107/03/13,0.25,0.25,0.21,0.22,313000,70850,-0.08,14
107/03/14,0.22,0.24,0.21,0.22,137000,30670,0.00,6
107/03/15,0.21,0.21,0.20,0.20,233000,48160,-0.02,8
107/03/16,0.19,0.20,0.19,0.20,119000,23600,0.00,2
107/03/19,0.20,0.20,0.20,0.20,37000,7400,0.00,2
107/03/20,0.23,0.23,0.20,0.20,110000,22060,0.00,3
107/03/21,0.20,0.20,0.18,0.18,262000,49440,-0.02,4
107/03/22,0.18,0.21,0.18,0.21,56000,10980,+0.03,4
107/03/23,0.26,0.26,0.24,0.26,414000,106360,+0.05,6
107/03/26,---,---,---,---,0,0,---,0
107/03/27,0.16,0.16,0.16,0.16,286000,45760,-0.06,1
107/03/28,---,---,---,---,0,0,---,0
107/03/29,0.16,0.16,0.16,0.16,23000,3680,-0.02,2
107/03/30,0.15,0.15,0.15,0.15,79000,11850,-0.01,2
107/03/31,0.15,0.15,0.14,0.14,135000,19560,-0.01,2
107/04/02,---,---,---,---,0,0,---,0
107/04/03,0.16,0.16,0.16,0.16,103000,16480,+0.01,2
107/04/09,---,---,---,---,0,0,---,0
107/04/10,0.12,0.12,0.12,0.12,80000,9600,-0.02,2
