107/05/21,0.90,0.90,0.89,0.89,65000,58480,-0.12,3
107/05/22,0.87,0.91,0.87,0.91,191000,169220,+0.02,7
107/05/23,0.90,0.92,0.86,0.92,401000,362010,+0.01,18
107/05/24,0.90,0.91,0.90,0.90,215000,193950,-0.02,8
107/05/25,0.91,0.91,0.89,0.89,110000,98100,-0.01,2
107/05/28,0.83,0.83,0.83,0.83,110000,91300,-0.06,3
107/05/29,0.79,0.84,0.79,0.84,120000,97800,+0.01,2
107/05/30,0.80,0.83,0.80,0.83,102000,82860,-0.01,2
107/05/31,0.78,0.83,0.78,0.83,184000,148620,0.00,5
107/06/01,0.83,0.87,0.82,0.87,242000,204440,+0.04,4
107/06/04,0.85,0.89,0.85,0.89,200000,176400,+0.02,3
107/06/05,0.88,0.97,0.88,0.97,314000,292290,+0.08,5
107/06/06,1.08,1.09,1.02,1.02,234000,251770,+0.05,7
107/06/07,1.00,1.03,1.00,1.03,234000,238970,+0.01,3
107/06/08,1.04,1.21,1.03,1.17,738000,807780,+0.14,24
107/06/11,1.04,1.06,0.99,0.99,435000,453520,-0.18,19
107/06/12,0.97,0.97,0.94,0.95,31000,29650,-0.04,4
107/06/13,0.92,1.00,0.92,0.97,266000,257160,+0.02,5
107/06/14,1.00,1.00,0.96,0.96,206000,202880,-0.01,9
107/06/15,0.95,0.95,0.95,0.95,20000,19000,-0.01,1
107/06/19,0.99,0.99,0.99,0.99,35000,34650,+0.04,1
107/06/20,0.97,1.07,0.97,1.00,591000,613430,+0.01,14
107/06/21,0.98,0.98,0.91,0.91,471000,442590,-0.09,12
107/06/22,0.94,0.97,0.94,0.97,220000,210800,+0.06,4
107/06/25,0.95,0.99,0.95,0.99,280000,270140,+0.02,7
107/06/26,0.89,0.92,0.85,0.92,468000,418160,-0.07,13
107/06/27,0.92,0.94,0.90,0.90,404000,375580,-0.02,17
107/06/28,0.90,0.91,0.90,0.91,26000,23460,+0.01,2
107/06/29,0.95,0.96,0.95,0.96,245000,234250,+0.05,4
107/07/02,0.92,1.07,0.92,1.04,1083000,1060630,+0.08,32
107/07/03,1.03,1.06,1.00,1.06,772000,795650,+0.02,18
107/07/04,1.07,1.25,1.07,1.21,779000,892990,+0.15,29
107/07/05,1.18,1.19,1.15,1.19,361000,421640,-0.02,13
107/07/06,1.14,1.16,1.09,1.09,546000,615180,-0.10,14
107/07/09,1.01,1.06,0.99,1.04,920000,938630,-0.05,20
107/07/10,1.02,1.02,1.01,1.01,214000,216340,-0.03,11
107/07/11,1.07,1.07,1.05,1.05,80000,85150,+0.04,6
107/07/12,1.02,1.02,1.00,1.02,23000,23260,-0.03,3
107/07/13,---,---,---,---,0,0,---,0
107/07/16,---,---,---,---,0,0,---,0
107/07/17,0.99,0.99,0.99,0.99,140000,138600,-0.01,4
107/07/18,0.97,1.06,0.97,1.06,402000,408140,+0.07,11
107/07/19,1.03,1.05,0.97,0.97,268000,277780,-0.09,8
107/07/20,0.92,1.01,0.91,1.01,147000,136980,+0.04,6
107/07/23,0.97,1.08,0.96,1.07,346000,355780,+0.06,16
107/07/24,1.01,1.01,0.98,0.99,188000,187230,-0.08,8
107/07/25,0.92,0.94,0.92,0.92,35000,32300,-0.07,3
107/07/26,0.93,0.95,0.93,0.95,212000,199400,+0.03,3
107/07/27,0.98,1.00,0.96,0.96,219000,216520,+0.01,11
107/07/30,0.96,1.02,0.96,1.02,266000,262000,+0.06,7
107/07/31,1.02,1.05,1.00,1.05,616000,626060,+0.03,12
107/08/01,1.03,1.23,1.03,1.19,753000,844190,+0.14,16
107/08/02,1.19,1.35,1.18,1.35,594000,729840,+0.16,26
107/08/03,1.29,1.33,1.24,1.24,197000,257250,-0.11,13
107/08/06,---,---,---,---,0,0,---,0
107/08/07,1.15,1.15,1.10,1.12,36000,41160,-0.08,4
107/08/08,1.09,1.22,1.09,1.22,292000,334640,+0.10,11
107/08/09,1.24,1.27,1.19,1.27,289000,352510,+0.05,18
107/08/10,1.24,1.28,1.24,1.28,6000,7560,+0.01,2
107/08/13,1.37,1.50,1.37,1.48,61000,85660,+0.20,6
107/08/14,1.40,1.40,1.40,1.40,55000,77000,-0.08,4
107/08/15,---,---,---,---,0,0,---,0
107/08/16,---,---,---,---,0,0,---,0
107/08/17,1.32,1.32,1.32,1.32,32000,42240,0.00,2
107/08/20,1.36,1.42,1.36,1.42,48000,66540,+0.10,3
107/08/21,1.51,1.51,1.45,1.45,26000,38960,+0.03,3
107/08/22,1.51,1.51,1.51,1.51,53000,80030,+0.06,1
107/08/23,1.47,1.47,1.45,1.45,53000,77450,-0.06,3
107/08/24,1.56,1.56,1.56,1.56,51000,79560,+0.11,1
107/08/27,1.47,1.47,1.46,1.46,51000,74860,-0.10,3
107/08/28,1.42,1.42,1.42,1.42,42000,59640,-0.04,1
107/08/29,1.39,1.43,1.39,1.43,142000,201380,+0.01,3
107/08/30,1.36,1.36,1.36,1.36,100000,136000,-0.07,2
107/08/31,---,---,---,---,0,0,---,0
107/09/03,1.42,1.48,1.42,1.48,291000,422430,+0.09,6
107/09/04,1.47,1.47,1.45,1.46,291000,423460,-0.02,7
107/09/05,---,---,---,---,0,0,---,0
107/09/06,---,---,---,---,0,0,---,0
107/09/07,1.49,1.49,1.49,1.49,12000,17880,+0.04,1
107/09/10,1.82,1.88,1.82,1.88,79000,145930,+0.39,6
107/09/11,1.98,2.01,1.95,1.95,97000,191870,+0.07,13
107/09/12,2.01,2.18,2.01,2.18,130000,276240,+0.23,8
107/09/13,2.17,2.17,2.16,2.16,100000,216200,-0.02,5
107/09/14,---,---,---,---,0,0,---,0
107/09/17,---,---,---,---,0,0,---,0
107/09/18,---,---,---,---,0,0,---,0
107/09/19,---,---,---,---,0,0,---,0
107/09/20,---,---,---,---,0,0,---,0
107/09/21,---,---,---,---,0,0,---,0
107/09/25,---,---,---,---,0,0,---,0
107/09/26,---,---,---,---,0,0,---,0
107/09/27,---,---,---,---,0,0,---,0
107/09/28,1.65,1.65,1.65,1.65,10000,16500,0.00,1
107/10/01,---,---,---,---,0,0,---,0
107/10/02,---,---,---,---,0,0,---,0
107/10/03,1.73,1.73,1.73,1.73,5000,8650,+0.13,1
107/10/04,1.74,1.74,1.74,1.74,5000,8700,+0.01,1
107/10/05,---,---,---,---,0,0,---,0
107/10/08,---,---,---,---,0,0,---,0
107/10/09,2.01,2.01,2.01,2.01,10000,20100,-0.02,1
107/10/11,---,---,---,---,0,0,---,0
107/10/12,---,---,---,---,0,0,---,0
107/10/15,---,---,---,---,0,0,---,0
107/10/16,---,---,---,---,0,0,---,0
107/10/17,---,---,---,---,0,0,---,0
107/10/18,---,---,---,---,0,0,---,0
