107/01/04,1.02,1.02,0.99,1.00,7000,6970,+0.01,3
107/01/05,0.94,0.98,0.92,0.98,166000,162050,-0.02,7
107/01/08,0.98,1.00,0.98,0.98,243000,239800,0.00,7
107/01/09,0.93,0.96,0.90,0.93,124000,113880,-0.05,10
107/01/10,0.94,1.07,0.94,1.07,679000,673750,+0.14,19
107/01/11,1.07,1.08,1.01,1.03,657000,686730,-0.04,28
107/01/12,0.99,0.99,0.97,0.98,153000,149910,-0.05,4
107/01/15,0.96,1.00,0.96,0.99,558000,544390,+0.01,12
107/01/16,0.97,0.97,0.91,0.91,610000,578930,-0.08,11
107/01/17,0.98,0.98,0.98,0.98,450000,441000,+0.07,10
107/01/18,0.91,0.93,0.87,0.90,910000,815080,-0.08,16
107/01/19,0.86,0.90,0.86,0.88,225000,195640,-0.02,3
107/01/22,0.85,0.85,0.69,0.70,850000,607930,-0.18,15
107/01/23,0.66,0.76,0.66,0.71,602000,425940,+0.01,18
107/01/24,0.75,0.75,0.71,0.73,817000,600970,+0.02,17
107/01/25,0.73,0.82,0.71,0.82,780000,605540,+0.09,15
107/01/26,0.77,0.85,0.75,0.83,1596000,1280040,+0.01,15
107/01/29,0.85,0.85,0.82,0.83,459000,387370,0.00,7
107/01/30,0.84,0.86,0.84,0.86,69000,58940,+0.03,2
107/01/31,0.89,0.90,0.87,0.87,273000,244510,+0.01,6
107/02/01,0.75,0.76,0.75,0.76,204000,154150,-0.11,4
107/02/02,0.81,0.81,0.81,0.81,20000,16200,+0.05,1
107/02/05,0.89,0.90,0.85,0.87,215000,188830,+0.06,5
107/02/06,0.92,1.11,0.92,1.11,492000,467380,+0.24,12
107/02/07,0.93,0.93,0.85,0.87,487000,441130,-0.24,12
107/02/08,0.84,1.00,0.84,0.98,164000,146510,+0.11,10
107/02/09,1.15,1.15,1.05,1.05,52000,57000,+0.07,4
107/02/12,0.97,0.97,0.97,0.97,10000,9700,-0.08,1
107/02/21,0.88,0.88,0.86,0.86,39000,33740,-0.11,2
107/02/22,0.92,0.92,0.89,0.89,69000,63180,+0.03,3
107/02/23,0.85,0.85,0.85,0.85,10000,8500,-0.04,1
107/02/26,---,---,---,---,0,0,---,0
107/02/27,0.88,0.88,0.86,0.86,201000,176780,-0.02,4
107/03/01,0.87,0.88,0.81,0.85,509000,441510,-0.01,11
107/03/02,0.88,0.95,0.88,0.93,1113000,1009730,+0.08,27
107/03/05,0.90,0.96,0.89,0.95,1345000,1235550,+0.02,28
107/03/06,0.90,0.90,0.87,0.88,759000,672740,-0.07,10
107/03/07,0.86,0.86,0.78,0.81,435000,350680,-0.07,9
107/03/08,0.76,0.78,0.75,0.78,31000,23480,-0.03,3
107/03/09,0.74,0.74,0.74,0.74,65000,48100,-0.04,2
107/03/12,---,---,---,---,0,0,---,0
107/03/13,---,---,---,---,0,0,---,0
107/03/14,0.69,0.70,0.69,0.70,251000,175190,+0.02,6
107/03/15,0.66,0.67,0.66,0.67,251000,166740,-0.03,4
107/03/16,---,---,---,---,0,0,---,0
107/03/19,0.53,0.58,0.53,0.58,49000,26970,0.00,3
107/03/20,0.61,0.61,0.57,0.57,55000,32350,-0.01,4
107/03/21,---,---,---,---,0,0,---,0
107/03/22,0.49,0.49,0.46,0.46,15000,7200,-0.10,2
107/03/23,0.55,0.61,0.55,0.61,342000,204530,+0.15,4
107/03/26,0.58,0.58,0.58,0.58,322000,186760,-0.03,3
107/03/27,0.47,0.48,0.47,0.48,53000,25110,-0.10,2
107/03/28,0.49,0.51,0.49,0.51,338000,172360,+0.03,7
107/03/29,0.46,0.46,0.46,0.46,337000,155020,-0.05,2
107/03/30,0.46,0.46,0.46,0.46,20000,9200,0.00,1
107/03/31,0.48,0.52,0.48,0.51,280000,144200,+0.05,4
107/04/02,0.52,0.56,0.52,0.56,838000,450480,+0.05,8
107/04/03,0.51,0.51,0.49,0.50,660000,329940,-0.06,6
107/04/09,0.45,0.45,0.45,0.45,200000,90000,-0.05,1
107/04/10,0.42,0.42,0.42,0.42,201000,84420,-0.03,2
107/04/11,---,---,---,---,0,0,---,0
107/04/12,---,---,---,---,0,0,---,0
107/04/13,---,---,---,---,0,0,---,0
107/04/16,---,---,---,---,0,0,---,0
107/04/17,---,---,---,---,0,0,---,0
107/04/18,0.27,0.27,0.27,0.27,97000,26190,+0.01,1
107/04/19,0.19,0.21,0.19,0.21,107000,20530,-0.06,2
107/04/20,0.22,0.22,0.22,0.22,10000,2200,+0.01,1
107/04/23,---,---,---,---,0,0,---,0
107/04/24,---,---,---,---,0,0,---,0
107/04/25,---,---,---,---,0,0,---,0
107/04/26,0.28,0.30,0.28,0.30,37000,10760,-0.02,2
107/04/27,0.27,0.27,0.27,0.27,62000,16740,-0.03,3
107/04/30,---,---,---,---,0,0,---,0
107/05/02,0.24,0.25,0.24,0.25,100000,24010,-0.02,4
107/05/03,0.19,0.23,0.19,0.23,121000,23810,-0.02,3
107/05/04,0.22,0.27,0.22,0.27,4000,980,+0.04,2
107/05/07,0.27,0.27,0.27,0.27,120000,32400,0.00,1
107/05/08,0.20,0.20,0.18,0.18,370000,69000,-0.09,3
107/05/09,0.18,0.18,0.18,0.18,350000,63000,0.00,2
107/05/10,---,---,---,---,0,0,---,0
107/05/11,0.14,0.14,0.11,0.11,555000,70130,-0.07,8
107/05/14,0.05,0.05,0.05,0.05,2000,100,-0.06,1
107/05/15,0.05,0.05,0.05,0.05,205000,10250,0.00,2
107/05/16,0.05,0.05,0.05,0.05,20000,1000,0.00,1
107/05/17,0.04,0.06,0.04,0.06,340000,14400,+0.01,3
107/05/18,---,---,---,---,0,0,---,0
107/05/21,---,---,---,---,0,0,---,0
107/05/22,---,---,---,---,0,0,---,0
107/05/23,---,---,---,---,0,0,---,0
107/05/24,---,---,---,---,0,0,---,0
107/05/25,---,---,---,---,0,0,---,0
107/05/28,---,---,---,---,0,0,---,0
107/05/29,---,---,---,---,0,0,---,0
107/05/30,0.04,0.08,0.04,0.08,30000,1900,+0.04,3
107/05/31,---,---,---,---,0,0,---,0
107/06/01,---,---,---,---,0,0,---,0
