106/12/04,---,---,---,---,0,0,---,0
106/12/05,1.16,1.22,1.16,1.22,448000,536340,+0.12,12
106/12/06,1.20,1.28,1.18,1.28,858000,1035180,+0.06,25
106/12/07,1.22,1.26,1.21,1.23,529000,659100,-0.05,13
106/12/08,1.22,1.29,1.06,1.08,563000,656950,-0.15,24
106/12/11,1.09,1.11,1.01,1.02,657000,693260,-0.06,22
106/12/12,1.01,1.05,0.97,1.05,537000,552670,+0.03,21
106/12/13,1.04,1.08,1.03,1.06,633000,666720,+0.01,21
106/12/14,1.03,1.12,1.03,1.11,723000,764860,+0.05,19
106/12/15,1.13,1.16,1.08,1.08,2385000,2685790,-0.03,22
106/12/18,1.07,1.09,1.07,1.09,744000,801300,+0.01,8
106/12/19,1.07,1.10,1.04,1.10,266000,283600,+0.01,7
106/12/20,1.11,1.12,1.09,1.09,94000,104130,-0.01,9
106/12/21,1.03,1.03,1.00,1.03,158000,161200,-0.06,12
106/12/22,1.02,1.04,1.02,1.04,280000,288640,+0.01,11
106/12/25,1.03,1.05,1.03,1.05,20000,20800,+0.01,2
106/12/26,0.98,1.06,0.95,1.06,635000,641070,+0.01,14
106/12/27,1.05,1.12,1.05,1.06,790000,860360,0.00,32
106/12/28,1.03,1.03,0.98,0.98,390000,398350,-0.08,13
106/12/29,0.95,1.00,0.95,1.00,229000,225010,+0.02,9
107/01/02,1.02,1.02,0.96,0.99,316000,310920,-0.01,9
107/01/03,0.91,0.91,0.82,0.84,650000,556450,-0.15,38
107/01/04,0.84,0.85,0.82,0.83,196000,163890,-0.01,12
107/01/05,0.80,0.82,0.77,0.82,203000,163540,-0.01,16
107/01/08,0.83,0.84,0.81,0.81,201000,164110,-0.01,14
107/01/09,0.77,0.80,0.76,0.76,557000,431080,-0.05,16
107/01/10,0.76,0.88,0.76,0.88,1521000,1247070,+0.12,40
107/01/11,0.87,0.89,0.82,0.82,669000,581770,-0.06,16
107/01/12,0.81,0.82,0.80,0.80,884000,715130,-0.02,19
107/01/15,0.80,0.82,0.80,0.82,475000,386150,+0.02,10
107/01/16,0.77,0.80,0.74,0.78,1109000,856490,-0.04,24
107/01/17,0.81,0.82,0.79,0.80,509000,411070,+0.02,16
107/01/18,0.76,0.77,0.72,0.75,560000,424700,-0.05,25
107/01/19,0.72,0.75,0.72,0.74,50000,36780,-0.01,7
107/01/22,0.71,0.71,0.60,0.60,1137000,701950,-0.14,33
107/01/23,0.59,0.64,0.58,0.60,398000,242620,0.00,18
107/01/24,0.63,0.64,0.60,0.62,436000,271270,+0.02,13
107/01/25,0.61,0.70,0.61,0.70,846000,572180,+0.08,19
107/01/26,0.66,0.72,0.65,0.72,1453000,1013490,+0.02,27
107/01/29,0.70,0.72,0.68,0.72,870000,605260,0.00,27
107/01/30,0.71,0.72,0.68,0.70,323000,226800,-0.02,17
107/01/31,0.73,0.75,0.70,0.70,441000,324390,0.00,13
107/02/01,0.67,0.67,0.64,0.66,385000,251700,-0.04,10
107/02/02,0.67,0.69,0.67,0.67,232000,155850,+0.01,7
107/02/05,0.73,0.73,0.69,0.70,478000,345360,+0.03,18
107/02/06,0.81,0.89,0.75,0.86,1793000,1447140,+0.16,51
107/02/07,0.75,0.77,0.70,0.70,1413000,1044350,-0.16,62
