107/03/21,1.30,1.30,1.27,1.27,11000,14000,0.00,2
107/03/22,1.24,1.24,1.16,1.16,31000,36540,-0.11,4
107/03/23,1.10,1.10,1.10,1.10,10000,11000,-0.06,1
107/03/26,1.12,1.12,1.12,1.12,5000,5600,+0.02,1
107/03/27,1.23,1.24,1.18,1.18,151000,185780,+0.06,5
107/03/28,1.18,1.27,1.15,1.15,345000,425950,-0.03,9
107/03/29,1.21,1.21,1.18,1.20,210000,250300,+0.05,13
107/03/30,1.27,1.27,1.27,1.27,100000,127000,+0.07,1
107/03/31,1.23,1.24,1.21,1.21,100000,122200,-0.06,11
107/04/02,1.16,1.17,1.16,1.17,25000,29150,-0.04,2
107/04/03,1.12,1.12,1.12,1.12,25000,28000,-0.05,2
107/04/09,---,---,---,---,0,0,---,0
107/04/10,1.12,1.13,1.12,1.13,11000,12330,+0.03,2
107/04/11,1.14,1.14,1.11,1.14,290000,327300,+0.01,7
107/04/12,1.12,1.17,1.12,1.17,295000,331770,+0.03,6
107/04/13,1.15,1.24,1.15,1.21,732000,887980,+0.04,29
107/04/16,1.27,1.38,1.27,1.34,815000,1073480,+0.13,50
107/04/17,1.33,1.33,1.11,1.11,817000,978500,-0.23,31
107/04/18,1.11,1.11,0.97,1.02,231000,235570,-0.09,16
107/04/19,1.06,1.11,1.06,1.10,185000,203820,+0.08,7
107/04/20,1.01,1.05,0.97,0.97,187000,188910,-0.13,13
107/04/23,0.85,0.85,0.79,0.85,34000,28700,-0.12,4
107/04/24,0.29,0.29,0.29,0.29,1000,290,-0.56,1
107/04/25,0.41,0.46,0.40,0.40,204000,86390,+0.11,11
107/04/26,0.42,0.42,0.31,0.32,346000,113420,-0.08,6
107/04/27,---,---,---,---,0,0,---,0
107/04/30,---,---,---,---,0,0,---,0
107/05/02,0.43,0.43,0.41,0.41,27000,11530,+0.06,4
107/05/03,0.46,0.46,0.46,0.46,50000,23000,+0.05,1
107/05/04,---,---,---,---,0,0,---,0
107/05/07,0.40,0.40,0.39,0.39,24000,9460,-0.04,4
107/05/08,0.44,0.44,0.44,0.44,20000,8800,+0.05,2
107/05/09,0.42,0.43,0.42,0.43,65000,27850,-0.01,3
107/05/10,0.50,0.59,0.50,0.55,123000,68930,+0.12,7
107/05/11,0.57,0.57,0.53,0.57,30000,16700,+0.02,3
107/05/14,0.60,0.77,0.60,0.77,325000,220050,+0.20,10
107/05/15,0.70,0.70,0.61,0.62,440000,289400,-0.15,26
107/05/16,0.64,0.66,0.61,0.61,131000,85060,-0.01,3
107/05/17,0.59,0.59,0.59,0.59,91000,53690,-0.02,1
107/05/18,---,---,---,---,0,0,---,0
107/05/21,0.61,0.61,0.61,0.61,10000,6100,+0.10,1
107/05/22,0.61,0.65,0.61,0.61,349000,214090,0.00,7
107/05/23,---,---,---,---,0,0,---,0
107/05/24,0.61,0.61,0.61,0.61,20000,12200,+0.02,1
107/05/25,---,---,---,---,0,0,---,0
107/05/28,0.65,0.65,0.63,0.63,351000,223630,+0.03,5
107/05/29,0.55,0.55,0.55,0.55,100000,55000,-0.08,1
107/05/30,0.47,0.47,0.38,0.40,79000,33000,-0.15,5
107/05/31,0.43,0.43,0.35,0.35,172000,65700,-0.05,6
107/06/01,0.38,0.40,0.38,0.40,75000,29600,+0.05,4
107/06/04,0.43,0.46,0.43,0.45,41000,17900,+0.05,4
107/06/05,0.47,0.47,0.47,0.47,520000,244400,+0.02,3
107/06/06,0.50,0.54,0.50,0.52,37000,19330,+0.05,5
107/06/07,0.53,0.53,0.51,0.51,11000,5810,-0.01,2
107/06/08,0.40,0.40,0.37,0.37,416000,162690,-0.14,14
107/06/11,0.35,0.35,0.31,0.32,516000,166080,-0.05,15
