107/05/03,1.09,1.09,1.05,1.09,390000,422800,-0.22,8
107/05/04,1.12,1.21,1.11,1.18,1160000,1345010,+0.09,34
107/05/07,1.13,1.16,1.08,1.14,2514000,2817290,-0.04,30
107/05/08,1.08,1.10,1.05,1.08,2855000,3052480,-0.06,30
107/05/09,1.05,1.10,1.04,1.10,4345000,4660330,+0.02,48
107/05/10,1.08,1.12,1.05,1.05,3208000,3504070,-0.05,44
107/05/11,0.99,1.01,0.96,0.99,1454000,1430240,-0.06,26
107/05/14,0.98,0.98,0.85,0.85,531000,480100,-0.14,8
107/05/15,0.86,0.95,0.84,0.93,2044000,1838850,+0.08,27
107/05/16,0.92,0.93,0.86,0.93,2018000,1838660,0.00,26
107/05/17,0.92,1.02,0.92,0.99,1592000,1543530,+0.06,19
107/05/18,0.98,1.00,0.95,0.95,1229000,1201000,-0.04,12
107/05/21,0.96,0.97,0.94,0.94,280000,269580,-0.01,11
107/05/22,0.91,0.99,0.91,0.99,1704000,1634630,+0.05,23
107/05/23,0.96,0.99,0.92,0.97,1699000,1626490,-0.02,28
107/05/24,0.97,0.99,0.95,0.95,1622000,1577000,-0.02,31
107/05/25,0.98,0.98,0.92,0.92,1623000,1570310,-0.03,20
107/05/28,0.90,0.91,0.87,0.88,728000,649240,-0.04,10
107/05/29,0.87,0.90,0.85,0.90,450000,397300,+0.02,6
107/05/30,0.86,0.89,0.85,0.86,713000,621540,-0.04,14
107/05/31,0.84,0.89,0.83,0.89,791000,677630,+0.03,20
107/06/01,0.90,0.95,0.89,0.95,1022000,932180,+0.06,20
107/06/04,0.93,0.95,0.92,0.94,1015000,952970,-0.01,19
107/06/05,0.93,1.30,0.93,1.30,2050000,2078090,+0.36,39
107/06/06,1.13,1.16,1.07,1.07,2511000,2837590,-0.23,47
107/06/07,0.71,1.10,0.71,1.10,885000,971710,+0.03,11
107/06/08,1.10,1.23,1.10,1.17,680000,795680,+0.07,18
107/06/11,1.10,1.12,1.09,1.09,618000,680490,-0.08,10
107/06/12,1.02,1.02,1.02,1.02,5000,5100,-0.07,1
107/06/13,1.02,1.08,1.02,1.08,1134000,1187610,+0.06,22
107/06/14,1.07,1.07,1.05,1.06,1056000,1123380,-0.02,16
