106/11/29,0.64,0.75,0.64,0.71,3372000,2362840,+0.06,102
106/11/30,0.71,0.71,0.62,0.68,2909000,1972260,-0.03,52
106/12/01,0.73,0.90,0.69,0.70,3364000,2596030,+0.02,169
106/12/04,0.70,0.72,0.56,0.59,3322000,2183740,-0.11,108
106/12/05,0.52,0.61,0.51,0.53,3762000,2138970,-0.06,92
106/12/06,0.58,0.61,0.51,0.55,1989000,1155060,+0.02,50
106/12/07,0.57,0.57,0.38,0.38,1984000,916710,-0.17,81
106/12/08,0.40,0.51,0.31,0.51,2178000,862280,+0.13,79
106/12/11,0.63,0.63,0.46,0.52,4703000,2511380,+0.01,156
106/12/12,0.50,0.50,0.36,0.40,2191000,910890,-0.12,171
106/12/13,0.38,0.42,0.37,0.39,2261000,872460,-0.01,69
106/12/14,0.40,0.51,0.40,0.49,4526000,2052310,+0.10,108
106/12/15,0.49,0.51,0.40,0.51,2851000,1344310,+0.02,81
106/12/18,0.49,0.51,0.46,0.46,1341000,650200,-0.05,56
106/12/19,0.47,0.49,0.39,0.41,1344000,604890,-0.05,64
106/12/20,0.40,0.43,0.39,0.43,765000,313760,+0.02,34
106/12/21,0.42,0.43,0.37,0.37,912000,367840,-0.06,38
106/12/22,0.36,0.40,0.34,0.40,1119000,417100,+0.03,41
106/12/25,0.41,0.41,0.36,0.37,560000,211320,-0.03,29
106/12/26,0.36,0.36,0.28,0.31,779000,252120,-0.06,37
106/12/27,0.31,0.34,0.30,0.30,462000,147120,-0.01,18
106/12/28,0.31,0.36,0.31,0.35,583000,202100,+0.05,26
106/12/29,0.36,0.38,0.33,0.34,192000,68300,-0.01,16
107/01/02,0.32,0.32,0.28,0.30,548000,161950,-0.04,25
107/01/03,0.31,0.33,0.30,0.32,532000,168290,+0.02,22
107/01/04,0.32,0.34,0.30,0.34,660000,216470,+0.02,25
107/01/05,0.36,0.37,0.34,0.36,1091000,390990,+0.02,30
107/01/08,0.37,0.37,0.29,0.30,776000,267160,-0.06,28
107/01/09,0.28,0.28,0.20,0.21,1541000,346190,-0.09,64
107/01/10,0.18,0.21,0.17,0.17,1236000,233120,-0.04,34
107/01/11,0.20,0.22,0.19,0.20,749000,148700,+0.03,30
107/01/12,0.21,0.21,0.18,0.19,665000,127550,-0.01,19
107/01/15,0.19,0.28,0.19,0.28,1758000,395870,+0.09,44
107/01/16,0.26,0.28,0.24,0.24,487000,124730,-0.04,17
107/01/17,0.24,0.29,0.24,0.25,1214000,312040,+0.01,19
107/01/18,0.26,0.27,0.24,0.25,854000,214250,0.00,23
107/01/19,0.25,0.27,0.25,0.25,805000,210690,0.00,26
107/01/22,0.23,0.23,0.20,0.21,1238000,268300,-0.04,22
107/01/23,0.20,0.22,0.20,0.20,1009000,202160,-0.01,12
107/01/24,0.17,0.21,0.17,0.21,141000,26590,+0.01,13
107/01/25,0.22,0.23,0.19,0.19,47000,10280,-0.02,8
107/01/26,0.18,0.19,0.18,0.18,59000,10820,-0.01,8
107/01/29,0.20,0.21,0.19,0.20,1291000,247090,+0.02,17
107/01/30,0.21,0.21,0.18,0.18,279000,58070,-0.02,13
107/01/31,0.20,0.20,0.19,0.20,358000,68170,+0.02,8
107/02/01,0.22,0.22,0.20,0.20,143000,29190,0.00,9
107/02/02,0.20,0.20,0.19,0.20,188000,37400,0.00,8
107/02/05,0.16,0.17,0.16,0.17,233000,37900,-0.03,8
107/02/06,0.12,0.12,0.10,0.10,456000,51230,-0.07,18
107/02/07,0.11,0.11,0.09,0.10,251000,27040,0.00,9
107/02/08,0.10,0.10,0.08,0.08,30000,2500,-0.02,3
107/02/09,0.05,0.05,0.05,0.05,80000,4000,-0.03,3
107/02/12,0.05,0.05,0.05,0.05,45000,2250,0.00,4
107/02/21,0.08,0.08,0.08,0.08,101000,8080,+0.03,4
107/02/22,0.10,0.10,0.03,0.03,37000,2980,-0.05,5
107/02/23,0.03,0.06,0.03,0.05,245000,10100,+0.02,8
107/02/26,0.05,0.05,0.05,0.05,30000,1500,0.00,1
107/02/27,0.05,0.05,0.05,0.05,15000,750,0.00,1
107/03/01,---,---,---,---,0,0,---,0
107/03/02,0.02,0.05,0.02,0.05,324000,6510,0.00,2
107/03/05,0.03,0.05,0.02,0.05,260000,7530,0.00,5
107/03/06,---,---,---,---,0,0,---,0
107/03/07,---,---,---,---,0,0,---,0
107/03/08,0.02,0.02,0.02,0.02,20000,400,-0.02,2
107/03/09,0.04,0.04,0.03,0.03,303000,9290,+0.01,4
107/03/12,0.04,0.05,0.04,0.04,143000,5900,+0.01,6
107/03/13,0.06,0.07,0.06,0.07,123000,7730,+0.03,6
107/03/14,0.07,0.07,0.07,0.07,5000,350,0.00,1
107/03/15,0.06,0.08,0.06,0.08,198000,14360,+0.01,11
107/03/16,0.06,0.06,0.06,0.06,130000,7800,-0.02,1
107/03/19,0.06,0.06,0.06,0.06,270000,16200,0.00,2
107/03/20,0.04,0.05,0.04,0.05,70000,2810,-0.01,4
