107/01/23,1.04,1.07,1.00,1.02,72000,72590,+0.02,5
107/01/24,1.01,1.04,1.01,1.01,205000,209360,-0.01,3
107/01/25,1.00,1.00,0.89,0.89,215000,213900,-0.12,4
107/01/26,0.90,0.90,0.81,0.81,20000,17100,-0.08,2
107/01/29,0.82,0.82,0.82,0.82,20000,16400,+0.01,1
107/01/30,0.81,0.82,0.81,0.82,80000,64900,0.00,4
107/01/31,0.76,0.80,0.76,0.80,13000,10280,-0.02,2
107/02/01,0.86,0.86,0.86,0.86,10000,8600,+0.06,1
107/02/02,---,---,---,---,0,0,---,0
107/02/05,0.73,0.73,0.73,0.73,1000,730,-0.09,1
107/02/06,0.62,0.62,0.54,0.54,79000,44780,-0.19,4
107/02/07,0.72,0.72,0.72,0.72,50000,36000,+0.18,1
107/02/08,---,---,---,---,0,0,---,0
107/02/09,---,---,---,---,0,0,---,0
107/02/12,---,---,---,---,0,0,---,0
107/02/21,0.69,0.69,0.69,0.69,2000,1380,+0.13,2
107/02/22,0.59,0.59,0.59,0.59,2000,1180,-0.10,1
107/02/23,0.67,0.68,0.67,0.67,39000,26150,+0.08,6
107/02/26,0.63,0.66,0.63,0.66,28000,18240,-0.01,3
107/02/27,0.62,0.63,0.62,0.63,12000,7450,-0.03,2
107/03/01,0.64,0.64,0.64,0.64,2000,1280,+0.01,1
107/03/02,0.56,0.56,0.53,0.53,103000,54680,-0.11,2
107/03/05,---,---,---,---,0,0,---,0
107/03/06,---,---,---,---,0,0,---,0
107/03/07,0.60,0.61,0.60,0.61,4000,2420,+0.06,2
107/03/08,0.61,0.61,0.61,0.61,4000,2440,0.00,1
107/03/09,---,---,---,---,0,0,---,0
107/03/12,0.67,0.72,0.67,0.72,16000,11330,+0.11,5
107/03/13,0.69,0.74,0.69,0.70,55000,38940,-0.02,6
107/03/14,0.64,0.67,0.64,0.66,20000,13300,-0.04,4
107/03/15,0.68,0.68,0.68,0.68,20000,13600,+0.02,1
107/03/16,0.70,0.83,0.70,0.77,47000,35430,+0.09,12
107/03/19,0.82,0.84,0.78,0.78,63000,51360,+0.01,8
107/03/20,0.69,0.74,0.69,0.74,17000,11830,-0.04,2
107/03/21,0.79,0.79,0.79,0.79,2000,1580,+0.05,1
107/03/22,0.81,0.90,0.80,0.82,188000,156060,+0.03,15
107/03/23,0.72,0.72,0.64,0.64,66000,46880,-0.18,4
107/03/26,0.67,0.67,0.66,0.66,225000,149600,+0.02,5
107/03/27,0.76,0.79,0.75,0.78,268000,207040,+0.12,6
107/03/28,0.74,0.74,0.73,0.73,8000,5860,-0.05,3
107/03/29,0.76,0.80,0.75,0.77,142000,110150,+0.04,9
107/03/30,0.77,0.79,0.75,0.78,240000,186970,+0.01,8
107/03/31,0.70,0.70,0.67,0.67,112000,77100,-0.11,3
107/04/02,---,---,---,---,0,0,---,0
107/04/03,---,---,---,---,0,0,---,0
107/04/09,0.74,0.74,0.74,0.74,20000,14800,+0.06,1
107/04/10,---,---,---,---,0,0,---,0
107/04/11,0.73,0.73,0.73,0.73,2000,1460,+0.04,2
107/04/12,0.70,0.73,0.69,0.72,49000,34660,-0.01,6
107/04/13,0.82,0.97,0.82,0.90,147000,132130,+0.18,19
107/04/16,0.87,1.05,0.87,1.04,176000,168690,+0.14,17
107/04/17,1.01,1.01,0.94,0.94,65000,65170,-0.10,6
107/04/18,0.98,1.01,0.96,1.01,30000,29790,+0.07,8
107/04/19,1.18,1.30,1.10,1.12,249000,305160,+0.11,11
107/04/20,0.98,1.00,0.95,0.95,187000,182530,-0.17,6
107/04/23,1.00,1.00,0.98,0.98,30000,29700,+0.03,4
107/04/24,---,---,---,---,0,0,---,0
107/04/25,---,---,---,---,0,0,---,0
107/04/26,0.77,0.80,0.73,0.73,51000,39200,+0.03,4
107/04/27,0.75,0.77,0.75,0.77,59000,44430,+0.04,3
107/04/30,---,---,---,---,0,0,---,0
107/05/02,0.75,0.75,0.74,0.74,34000,25360,+0.02,2
107/05/03,0.80,0.91,0.77,0.77,400000,335500,+0.03,7
107/05/04,0.75,0.75,0.58,0.65,383000,252740,-0.12,10
107/05/07,0.65,0.73,0.65,0.73,94000,67680,+0.08,5
107/05/08,0.77,0.87,0.77,0.87,473000,385260,+0.14,11
107/05/09,0.91,0.91,0.79,0.79,1571000,1342570,-0.08,33
107/05/10,0.75,0.75,0.73,0.73,1195000,881350,-0.06,27
107/05/11,0.95,0.95,0.90,0.90,22000,20510,+0.17,3
107/05/14,1.15,1.33,1.15,1.33,56000,66150,+0.43,4
107/05/15,1.54,1.54,1.45,1.45,66000,100290,+0.12,3
107/05/16,1.78,1.90,1.78,1.90,15000,27300,+0.45,2
107/05/17,---,---,---,---,0,0,---,0
107/05/18,---,---,---,---,0,0,---,0
