107/03/19,---,---,---,---,0,0,---,0
107/03/20,1.07,1.09,1.05,1.05,133000,142010,-0.05,5
107/03/21,0.97,1.03,0.97,1.03,6000,5880,-0.02,2
107/03/22,0.99,0.99,0.90,0.92,24000,22560,-0.11,7
107/03/23,1.05,1.10,1.02,1.10,329000,352270,+0.18,13
107/03/26,1.08,1.08,1.07,1.07,296000,318720,-0.03,5
107/03/27,---,---,---,---,0,0,---,0
107/03/28,---,---,---,---,0,0,---,0
107/03/29,---,---,---,---,0,0,---,0
107/03/30,0.92,0.92,0.92,0.92,100000,92000,-0.04,1
107/03/31,0.94,0.99,0.94,0.99,664000,638590,+0.07,8
107/04/02,0.99,1.05,0.98,1.04,1378000,1405410,+0.05,14
107/04/03,1.00,1.00,0.91,0.91,409000,398160,-0.13,8
107/04/09,0.90,0.90,0.85,0.86,222000,192600,-0.05,3
107/04/10,0.87,0.90,0.87,0.90,377000,328440,+0.04,6
107/04/11,0.87,0.88,0.85,0.85,372000,323540,-0.05,6
107/04/12,---,---,---,---,0,0,---,0
107/04/13,0.65,0.68,0.65,0.68,15000,10050,-0.14,3
107/04/16,0.69,0.71,0.61,0.61,422000,289340,-0.07,15
107/04/17,0.60,0.66,0.60,0.63,688000,431400,+0.02,12
107/04/18,0.61,0.65,0.59,0.65,616000,382700,+0.02,11
107/04/19,0.54,0.58,0.48,0.56,484000,254400,-0.09,24
107/04/20,0.61,0.62,0.56,0.61,297000,181530,+0.05,9
107/04/23,0.56,0.61,0.56,0.60,69000,40340,-0.01,4
107/04/24,0.59,0.74,0.59,0.74,1405000,951000,+0.14,25
107/04/25,0.74,0.76,0.68,0.74,1210000,876810,0.00,27
107/04/26,0.68,0.71,0.65,0.71,271000,187400,-0.03,16
107/04/27,0.66,0.68,0.65,0.66,154000,100810,-0.05,10
107/04/30,0.66,0.68,0.66,0.67,295000,199250,+0.01,5
107/05/02,0.65,0.65,0.63,0.64,110000,70500,-0.03,5
107/05/03,0.61,0.61,0.54,0.60,248000,146400,-0.04,11
107/05/04,0.61,0.71,0.61,0.69,622000,424830,+0.09,12
107/05/07,0.64,0.68,0.60,0.61,655000,426950,-0.08,11
107/05/08,0.54,0.57,0.51,0.57,155000,84090,-0.04,6
107/05/09,0.50,0.53,0.48,0.53,150000,76900,-0.04,6
107/05/10,0.55,0.55,0.55,0.55,30000,16500,+0.02,1
107/05/11,0.48,0.48,0.38,0.39,647000,277510,-0.16,16
107/05/14,0.37,0.37,0.25,0.25,580000,191970,-0.14,14
107/05/15,0.27,0.30,0.26,0.30,186000,51900,+0.05,7
107/05/16,0.26,0.28,0.19,0.28,1375000,312800,-0.02,17
107/05/17,0.24,0.34,0.24,0.32,1295000,374850,+0.04,24
107/05/18,0.28,0.33,0.28,0.32,988000,313450,0.00,16
107/05/21,0.31,0.31,0.29,0.29,152000,45120,-0.03,3
107/05/22,0.29,0.35,0.29,0.35,343000,110700,+0.06,11
107/05/23,0.33,0.36,0.31,0.36,683000,230930,+0.01,12
107/05/24,0.35,0.35,0.32,0.32,520000,173000,-0.04,5
107/05/25,0.33,0.33,0.25,0.28,238000,68360,-0.04,7
107/05/28,0.24,0.24,0.22,0.23,150000,34900,-0.05,6
107/05/29,0.23,0.23,0.20,0.21,636000,134280,-0.02,11
107/05/30,0.20,0.20,0.16,0.16,2048000,385540,-0.05,23
107/05/31,0.15,0.18,0.14,0.18,640000,106700,+0.02,10
107/06/01,0.20,0.22,0.19,0.22,684000,140140,+0.04,13
107/06/04,0.21,0.23,0.21,0.22,334000,72080,0.00,8
107/06/05,0.22,0.27,0.21,0.25,716000,183020,+0.03,12
107/06/06,0.20,0.21,0.20,0.21,465000,93650,-0.04,4
107/06/07,0.20,0.21,0.20,0.21,276000,57560,0.00,5
107/06/08,0.24,0.26,0.24,0.26,564000,144550,+0.05,11
107/06/11,0.25,0.25,0.20,0.21,802000,185300,-0.05,12
107/06/12,0.20,0.21,0.19,0.21,695000,140700,0.00,10
107/06/13,0.22,0.28,0.22,0.28,945000,247400,+0.07,14
107/06/14,0.28,0.29,0.25,0.25,274000,75040,-0.03,7
107/06/15,0.25,0.27,0.25,0.27,200000,51200,+0.02,5
107/06/19,0.25,0.28,0.25,0.28,145000,37150,+0.01,5
107/06/20,0.27,0.35,0.27,0.32,409000,127650,+0.04,13
107/06/21,0.29,0.29,0.24,0.24,257000,63670,-0.08,8
107/06/22,0.27,0.30,0.27,0.29,430000,123300,+0.05,8
107/06/25,0.28,0.31,0.28,0.30,242000,71700,+0.01,7
107/06/26,0.24,0.26,0.21,0.26,530000,127540,-0.04,20
107/06/27,0.24,0.25,0.18,0.19,505000,109240,-0.07,17
107/06/28,0.18,0.23,0.17,0.23,460000,93500,+0.04,13
107/06/29,0.21,0.25,0.21,0.23,685000,158050,0.00,17
107/07/02,0.21,0.28,0.21,0.28,470000,112250,+0.05,14
107/07/03,0.25,0.27,0.24,0.26,743000,187350,-0.02,19
107/07/04,0.27,0.37,0.27,0.37,2084000,620940,+0.11,30
107/07/05,0.32,0.37,0.29,0.35,770000,253500,-0.02,19
107/07/06,0.29,0.30,0.20,0.20,648000,167380,-0.15,20
107/07/09,0.20,0.20,0.15,0.16,695000,120550,-0.04,17
107/07/10,0.13,0.15,0.13,0.15,455000,61800,-0.01,10
107/07/11,0.16,0.16,0.16,0.16,20000,3200,+0.01,2
107/07/12,0.13,0.14,0.12,0.14,167000,21080,-0.02,9
107/07/13,0.13,0.14,0.12,0.14,560000,71400,0.00,6
107/07/16,0.11,0.12,0.10,0.12,191000,21660,-0.02,7
107/07/17,0.11,0.11,0.11,0.11,60000,6600,-0.01,2
107/07/18,0.11,0.11,0.10,0.11,113000,11730,0.00,5
107/07/19,0.09,0.09,0.09,0.09,55000,4950,-0.02,3
107/07/20,0.06,0.09,0.06,0.09,270000,21800,0.00,5
107/07/23,0.12,0.12,0.10,0.10,290000,31300,+0.01,6
107/07/24,0.10,0.10,0.09,0.09,80000,7800,-0.01,3
107/07/25,0.07,0.07,0.06,0.06,105000,7300,-0.03,2
107/07/26,0.04,0.04,0.04,0.04,50000,2000,-0.02,1
