107/02/27,0.95,0.95,0.95,0.95,10000,9500,-0.18,1
107/03/01,---,---,---,---,0,0,---,0
107/03/02,0.85,0.95,0.85,0.95,480000,417700,+0.08,9
107/03/05,0.92,0.92,0.82,0.82,505000,451100,-0.13,6
107/03/06,0.77,0.84,0.76,0.84,274000,226970,+0.02,7
107/03/07,0.78,0.82,0.77,0.78,404000,324040,-0.06,14
107/03/08,0.80,0.80,0.77,0.78,210000,164100,0.00,12
107/03/09,0.80,0.84,0.80,0.84,299000,246160,+0.06,3
107/03/12,0.79,0.79,0.76,0.76,200000,155160,-0.08,13
107/03/13,0.76,0.76,0.76,0.76,5000,3800,0.00,1
107/03/14,0.78,0.78,0.77,0.77,252000,195590,+0.01,8
107/03/15,0.76,0.76,0.73,0.74,192000,141910,-0.03,11
107/03/16,0.72,0.72,0.65,0.65,104000,67950,-0.09,2
107/03/19,0.57,0.57,0.57,0.57,30000,17100,-0.08,1
107/03/20,0.40,0.41,0.35,0.35,123000,47750,-0.22,4
107/03/21,0.37,0.37,0.34,0.34,181000,63530,-0.01,8
107/03/22,0.33,0.33,0.29,0.29,79000,24500,-0.05,5
107/03/23,0.23,0.23,0.23,0.23,110000,25300,-0.06,4
107/03/26,0.23,0.27,0.23,0.27,60000,15400,+0.04,3
107/03/27,0.26,0.27,0.26,0.27,40000,10600,0.00,2
107/03/28,0.28,0.28,0.28,0.28,30000,8400,+0.01,1
107/03/29,---,---,---,---,0,0,---,0
107/03/30,---,---,---,---,0,0,---,0
107/03/31,---,---,---,---,0,0,---,0
107/04/02,---,---,---,---,0,0,---,0
107/04/03,---,---,---,---,0,0,---,0
107/04/09,---,---,---,---,0,0,---,0
107/04/10,---,---,---,---,0,0,---,0
107/04/11,---,---,---,---,0,0,---,0
107/04/12,---,---,---,---,0,0,---,0
107/04/13,---,---,---,---,0,0,---,0
107/04/16,0.15,0.15,0.15,0.15,20000,3000,-0.01,1
107/04/17,---,---,---,---,0,0,---,0
107/04/18,0.14,0.14,0.14,0.14,20000,2800,+0.01,1
107/04/19,0.14,0.14,0.14,0.14,80000,11200,0.00,1
107/04/20,---,---,---,---,0,0,---,0
107/04/23,---,---,---,---,0,0,---,0
107/04/24,0.07,0.07,0.07,0.07,10000,700,-0.04,1
107/04/25,---,---,---,---,0,0,---,0
107/04/26,---,---,---,---,0,0,---,0
107/04/27,---,---,---,---,0,0,---,0
107/04/30,0.06,0.06,0.06,0.06,199000,11940,0.00,2
107/05/02,0.06,0.06,0.06,0.06,110000,6600,0.00,2
107/05/03,---,---,---,---,0,0,---,0
107/05/04,---,---,---,---,0,0,---,0
107/05/07,---,---,---,---,0,0,---,0
107/05/08,---,---,---,---,0,0,---,0
107/05/09,---,---,---,---,0,0,---,0
