107/05/21,---,---,---,---,0,0,---,0
107/05/22,1.27,1.27,1.27,1.27,4000,5080,+0.05,1
107/05/23,1.24,1.24,1.24,1.24,4000,4960,-0.03,1
107/05/24,1.17,1.17,1.17,1.17,20000,23400,-0.07,1
107/05/25,1.18,1.18,1.18,1.18,10000,11800,+0.01,1
107/05/28,1.14,1.14,1.14,1.14,10000,11400,-0.04,1
107/05/29,1.11,1.11,1.11,1.11,10000,11100,-0.03,1
107/05/30,1.16,1.28,1.15,1.24,211000,251870,+0.13,13
107/05/31,1.18,1.21,1.15,1.21,251000,294930,-0.03,18
107/06/01,1.21,1.21,1.14,1.14,125000,146050,-0.07,7
107/06/04,1.12,1.13,1.10,1.10,70000,78050,-0.04,6
107/06/05,1.07,1.07,1.01,1.07,149000,155350,-0.03,14
107/06/06,1.05,1.06,1.05,1.06,30000,31600,-0.01,11
107/06/07,1.05,1.09,1.04,1.09,71000,75960,+0.03,5
107/06/08,1.12,1.14,1.12,1.14,128000,144740,+0.05,5
107/06/11,1.10,1.10,1.06,1.07,224000,240510,-0.07,11
107/06/12,1.05,1.06,1.05,1.06,14000,14830,-0.01,3
107/06/13,1.05,1.06,1.05,1.05,180000,189500,-0.01,5
107/06/14,1.03,1.04,1.02,1.02,102000,105060,-0.03,9
107/06/15,0.99,1.01,0.99,1.00,16000,15930,-0.02,3
107/06/19,1.05,1.17,1.05,1.14,107000,119080,+0.14,10
107/06/20,1.17,1.29,1.17,1.24,536000,680330,+0.10,14
107/06/21,1.20,1.20,1.16,1.16,93000,109000,-0.08,7
107/06/22,1.19,1.21,1.17,1.21,95000,112550,+0.05,8
107/06/25,---,---,---,---,0,0,---,0
107/06/26,1.18,1.24,1.18,1.22,595000,710900,-0.08,11
107/06/27,1.15,1.15,1.15,1.15,10000,11500,-0.07,1
107/06/28,1.19,1.20,1.18,1.20,44000,52360,+0.05,4
107/06/29,1.18,1.18,1.18,1.18,30000,35400,-0.02,1
107/07/02,1.04,1.04,1.04,1.04,20000,20800,-0.14,1
107/07/03,1.00,1.12,1.00,1.12,121000,129490,+0.08,8
107/07/04,1.05,1.30,1.05,1.30,122000,141760,+0.18,12
107/07/05,1.40,1.59,1.37,1.59,398000,573330,+0.29,28
107/07/06,1.52,1.66,1.41,1.50,569000,879310,-0.09,33
107/07/09,1.43,1.49,1.41,1.48,356000,518640,-0.02,20
107/07/10,1.45,1.46,1.23,1.28,573000,763400,-0.20,21
107/07/11,1.38,1.38,1.33,1.35,392000,533760,+0.07,8
107/07/12,1.32,1.32,1.27,1.30,160000,207450,-0.05,8
107/07/13,1.24,1.27,1.24,1.27,127000,158830,-0.03,6
107/07/16,1.14,1.21,1.14,1.21,93000,108800,-0.06,8
107/07/17,1.21,1.29,1.21,1.29,131000,163830,+0.08,15
107/07/18,1.24,1.45,1.24,1.38,401000,544800,+0.09,27
107/07/19,1.34,1.36,1.28,1.31,292000,385640,-0.07,15
107/07/20,1.29,1.37,1.29,1.37,193000,254170,+0.06,9
107/07/23,1.34,1.43,1.34,1.37,138000,190850,0.00,10
107/07/24,1.33,1.35,1.22,1.23,199000,253740,-0.14,12
107/07/25,0.89,0.89,0.88,0.88,60000,53100,-0.35,5
107/07/26,0.64,0.88,0.64,0.79,278000,221570,-0.09,8
107/07/27,0.74,0.76,0.73,0.76,36000,26780,-0.03,6
107/07/30,0.77,0.78,0.77,0.77,240000,185800,+0.01,7
107/07/31,0.74,0.77,0.74,0.76,257000,193380,-0.01,5
107/08/01,0.65,0.67,0.60,0.60,420000,269600,-0.16,5
107/08/02,0.66,0.68,0.66,0.68,145000,96250,+0.08,5
107/08/03,0.66,0.66,0.53,0.56,136000,76760,-0.12,11
107/08/06,0.57,0.57,0.52,0.52,95000,50950,-0.04,4
107/08/07,0.52,0.53,0.51,0.51,506000,263080,-0.01,9
107/08/08,0.47,0.55,0.47,0.55,582000,286200,+0.04,14
107/08/09,0.55,0.60,0.55,0.56,1030000,607100,+0.01,17
107/08/10,0.52,0.58,0.52,0.57,615000,337200,+0.01,25
107/08/13,0.66,0.68,0.63,0.65,871000,563300,+0.08,28
107/08/14,0.63,0.64,0.57,0.57,401000,243110,-0.08,17
107/08/15,0.59,0.59,0.57,0.58,101000,58970,+0.01,5
107/08/16,0.64,0.64,0.57,0.57,345000,201550,-0.01,13
107/08/17,0.57,0.60,0.57,0.60,130000,75900,+0.03,3
107/08/20,0.61,0.64,0.61,0.63,145000,92050,+0.03,5
107/08/21,0.58,0.59,0.57,0.59,165000,95900,-0.04,5
107/08/22,0.60,0.60,0.60,0.60,61000,36600,+0.01,6
107/08/23,0.63,0.63,0.62,0.62,35000,21900,+0.02,4
107/08/24,0.63,0.66,0.63,0.65,60000,38800,+0.03,6
107/08/27,0.61,0.61,0.53,0.53,57000,32110,-0.12,4
107/08/28,---,---,---,---,0,0,---,0
107/08/29,---,---,---,---,0,0,---,0
107/08/30,---,---,---,---,0,0,---,0
107/08/31,---,---,---,---,0,0,---,0
107/09/03,0.42,0.44,0.42,0.44,155000,67600,-0.04,5
107/09/04,---,---,---,---,0,0,---,0
107/09/05,---,---,---,---,0,0,---,0
107/09/06,---,---,---,---,0,0,---,0
107/09/07,0.43,0.43,0.43,0.43,5000,2150,-0.02,1
107/09/10,0.54,0.69,0.54,0.67,395000,260400,+0.24,24
107/09/11,0.70,0.91,0.69,0.91,1017000,818050,+0.24,45
107/09/12,1.00,1.00,0.80,0.86,462000,398050,-0.05,38
107/09/13,0.81,0.86,0.81,0.84,454000,374910,-0.02,21
107/09/14,0.82,0.82,0.63,0.72,272000,208660,-0.12,16
107/09/17,0.75,0.94,0.75,0.90,1907000,1706350,+0.18,44
107/09/18,0.91,1.05,0.91,1.03,1279000,1251390,+0.13,40
107/09/19,0.88,0.90,0.76,0.76,1221000,989250,-0.27,42
107/09/20,0.78,0.85,0.77,0.83,477000,378170,+0.07,23
107/09/21,0.74,0.78,0.69,0.78,1143000,821800,-0.05,25
107/09/25,0.73,0.74,0.67,0.72,627000,434700,-0.06,12
107/09/26,0.68,0.72,0.68,0.70,542000,375490,-0.02,13
107/09/27,0.77,0.80,0.72,0.80,475000,355600,+0.10,10
107/09/28,0.79,0.96,0.79,0.89,560000,493460,+0.09,23
107/10/01,0.91,0.92,0.80,0.80,350000,307150,-0.09,13
107/10/02,0.88,0.90,0.84,0.86,113000,98860,+0.06,11
107/10/03,0.76,0.78,0.72,0.74,1077000,816760,-0.12,19
107/10/04,0.83,0.84,0.80,0.80,455000,365860,+0.06,12
107/10/05,0.79,0.99,0.78,0.91,1060000,955110,+0.11,44
107/10/08,1.02,1.27,0.99,1.25,992000,1131320,+0.34,32
107/10/09,1.32,1.58,1.28,1.31,427000,590830,+0.06,19
107/10/11,1.70,1.72,1.59,1.72,404000,666540,+0.41,16
107/10/12,1.59,1.59,1.45,1.45,94000,140300,-0.27,6
107/10/15,1.25,1.34,1.25,1.34,290000,372600,-0.11,5
107/10/16,1.22,1.42,1.19,1.36,415000,513560,+0.02,15
107/10/17,1.24,1.34,1.21,1.32,86000,109200,-0.04,10
107/10/18,1.34,1.53,1.34,1.47,112000,163850,+0.15,13
107/10/19,1.72,1.73,1.44,1.44,225000,356760,-0.03,9
107/10/22,1.34,1.40,1.31,1.31,157000,213170,-0.13,4
107/10/23,1.34,1.37,1.34,1.37,349000,471280,+0.06,3
107/10/24,---,---,---,---,0,0,---,0
107/10/25,1.62,1.62,1.38,1.48,306000,434080,+0.11,6
107/10/26,---,---,---,---,0,0,---,0
107/10/29,1.99,2.02,1.77,1.84,117000,230900,+0.36,14
107/10/30,1.79,1.79,1.53,1.53,110000,170900,-0.31,3
107/10/31,1.30,1.30,1.19,1.19,20000,24900,-0.34,2
107/11/01,1.01,1.01,0.83,0.83,120000,101400,-0.36,13
107/11/02,0.73,0.88,0.73,0.88,42000,33220,+0.05,5
107/11/05,0.70,0.70,0.70,0.70,2000,1400,-0.18,1
107/11/06,0.90,0.90,0.72,0.72,4000,3240,+0.02,2
107/11/07,0.56,0.56,0.52,0.52,4000,2160,-0.20,2
107/11/08,0.51,0.51,0.26,0.26,14000,4640,-0.26,2
107/11/09,0.30,0.30,0.30,0.30,5000,1500,+0.04,2
107/11/12,0.38,0.43,0.38,0.43,18000,7290,+0.13,4
