106/10/02,---,---,---,---,0,0,---,0
106/10/03,0.96,0.96,0.96,0.96,9000,8640,-0.02,1
106/10/05,0.96,0.97,0.96,0.96,735000,706600,0.00,11
106/10/06,0.95,1.02,0.95,1.02,1000000,973330,+0.06,25
106/10/11,0.99,1.03,0.98,1.03,1581000,1598610,+0.01,28
106/10/12,1.02,1.09,1.01,1.08,2525000,2647400,+0.05,47
106/10/13,1.16,1.26,1.13,1.17,3367000,3991460,+0.09,67
106/10/16,1.17,1.24,1.15,1.20,2215000,2654480,+0.03,45
106/10/17,1.18,1.19,1.11,1.13,1606000,1859860,-0.07,39
106/10/18,1.15,1.31,1.15,1.31,3025000,3718360,+0.18,58
106/10/19,1.34,1.35,1.21,1.21,2196000,2786670,-0.10,58
106/10/20,1.24,1.28,1.08,1.08,579000,705300,-0.13,20
106/10/23,0.99,1.14,0.99,1.14,924000,998810,+0.06,25
106/10/24,1.14,1.14,1.10,1.10,272000,304180,-0.04,8
106/10/25,1.09,1.12,1.09,1.09,520000,571080,-0.01,8
106/10/26,1.12,1.12,1.10,1.10,461000,516020,+0.01,8
106/10/27,1.10,1.25,1.09,1.25,1463000,1704590,+0.15,33
106/10/30,1.17,1.19,1.15,1.18,1241000,1452200,-0.07,40
106/10/31,1.18,1.18,1.18,1.18,220000,259600,0.00,3
106/11/01,1.13,1.16,0.98,1.00,886000,946580,-0.18,19
106/11/02,1.05,1.15,1.04,1.15,1131000,1232500,+0.15,15
106/11/03,1.11,1.13,1.04,1.10,1328000,1450060,-0.05,32
106/11/06,1.07,1.09,0.97,0.98,1048000,1084570,-0.12,22
106/11/07,0.98,1.00,0.97,0.99,1324000,1310780,+0.01,12
106/11/08,1.03,1.05,1.03,1.03,915000,953050,+0.04,12
106/11/09,1.01,1.01,0.98,1.00,560000,559390,-0.03,13
106/11/10,1.02,1.04,0.99,1.01,254000,260160,+0.01,7
106/11/13,0.98,0.98,0.92,0.95,360000,342790,-0.06,15
106/11/14,0.86,0.86,0.85,0.85,33000,28350,-0.10,2
106/11/15,0.87,0.91,0.87,0.91,460000,410200,+0.06,5
106/11/16,0.88,0.90,0.88,0.90,500000,442000,-0.01,4
106/11/17,0.86,0.86,0.83,0.86,921000,773150,-0.04,6
106/11/20,0.86,0.88,0.85,0.87,444000,383970,+0.01,12
106/11/21,0.84,0.85,0.83,0.85,399000,332760,-0.02,7
106/11/22,0.83,0.94,0.83,0.94,1403000,1260970,+0.09,20
106/11/23,0.92,1.02,0.92,0.94,1567000,1494310,0.00,24
106/11/24,0.93,0.93,0.91,0.91,242000,222400,-0.03,4
106/11/27,0.92,0.97,0.92,0.97,978000,927620,+0.06,14
106/11/28,0.98,1.01,0.95,0.98,1397000,1372150,+0.01,19
106/11/29,0.96,1.00,0.95,1.00,559000,539860,+0.02,9
106/11/30,1.05,1.07,1.03,1.07,538000,565750,+0.07,9
106/12/01,0.94,1.00,0.93,0.99,1042000,994000,-0.08,13
106/12/04,1.18,1.19,1.05,1.05,1096000,1271750,+0.06,20
106/12/05,1.06,1.17,1.06,1.17,962000,1055440,+0.12,22
106/12/06,1.14,1.30,1.09,1.30,1218000,1433990,+0.13,44
106/12/07,1.23,1.28,1.14,1.20,1062000,1316870,-0.10,32
106/12/08,1.20,1.21,1.15,1.16,784000,927170,-0.04,17
106/12/11,1.15,1.18,1.13,1.14,397000,453060,-0.02,10
106/12/12,1.13,1.13,1.09,1.13,406000,458290,-0.01,11
106/12/13,1.14,1.14,1.13,1.14,408000,464550,+0.01,7
106/12/14,1.06,1.08,1.02,1.07,657000,683720,-0.07,18
106/12/15,1.08,1.12,1.07,1.11,428000,470430,+0.04,14
106/12/18,1.09,1.14,1.09,1.14,607000,675260,+0.03,17
106/12/19,1.12,1.13,1.08,1.13,661000,738240,-0.01,14
106/12/20,1.14,1.17,1.13,1.13,378000,433860,0.00,14
106/12/21,1.09,1.12,1.05,1.12,847000,932580,-0.01,13
106/12/22,1.11,1.15,1.10,1.12,1401000,1571960,0.00,20
106/12/25,1.10,1.12,1.09,1.10,704000,777960,-0.02,13
106/12/26,1.08,1.13,1.08,1.11,957000,1055930,+0.01,19
106/12/27,1.08,1.08,1.06,1.07,881000,943980,-0.04,17
106/12/28,1.02,1.03,0.84,0.85,625000,593000,-0.22,23
