107/03/23,---,---,---,---,0,0,---,0
107/03/26,0.52,0.54,0.52,0.54,4540000,2363400,-0.01,24
107/03/27,0.56,0.56,0.54,0.54,4535000,2503100,0.00,20
107/03/28,0.53,0.53,0.52,0.53,4050000,2134500,-0.01,21
107/03/29,0.53,0.53,0.52,0.52,4050000,2121200,-0.01,18
107/03/30,0.52,0.52,0.52,0.52,3300000,1716000,0.00,17
107/03/31,0.52,0.52,0.48,0.48,3325000,1728150,-0.04,17
107/04/02,---,---,---,---,0,0,---,0
107/04/03,---,---,---,---,0,0,---,0
107/04/09,0.45,0.45,0.45,0.45,100000,45000,0.00,1
107/04/10,0.44,0.45,0.44,0.44,2000000,888000,-0.01,11
107/04/11,0.50,0.54,0.50,0.54,2620000,1366980,+0.10,16
107/04/12,0.54,0.55,0.53,0.54,465000,251050,0.00,4
107/04/13,0.55,0.59,0.55,0.59,1565000,896010,+0.05,11
107/04/16,0.58,0.58,0.57,0.57,1140000,654100,-0.02,8
107/04/17,0.53,0.53,0.53,0.53,1200000,636000,-0.04,6
107/04/18,0.58,0.58,0.56,0.56,1350000,769000,+0.03,7
107/04/19,---,---,---,---,0,0,---,0
107/04/20,0.56,0.59,0.56,0.57,830000,465300,+0.02,6
107/04/23,0.57,0.57,0.56,0.56,800000,452990,-0.01,3
107/04/24,---,---,---,---,0,0,---,0
107/04/25,0.53,0.57,0.53,0.57,760000,418000,+0.04,2
107/04/26,0.66,0.66,0.60,0.60,1290000,841600,+0.03,13
107/04/27,0.52,0.52,0.50,0.52,681000,353920,-0.08,5
107/04/30,0.51,0.53,0.51,0.53,1580000,829800,+0.01,7
107/05/02,0.53,0.53,0.51,0.52,1370000,711210,-0.01,5
107/05/03,0.51,0.51,0.51,0.51,119000,60690,-0.01,1
107/05/04,0.51,0.51,0.51,0.51,301000,153510,0.00,3
107/05/07,0.52,0.52,0.52,0.52,516000,268320,+0.01,4
107/05/08,0.51,0.52,0.51,0.52,220000,112860,0.00,2
107/05/09,0.52,0.52,0.52,0.52,10000,5200,0.00,1
107/05/10,0.54,0.54,0.53,0.53,1230000,663900,+0.01,8
107/05/11,0.52,0.52,0.52,0.52,1290000,670800,-0.01,7
107/05/14,0.54,0.54,0.54,0.54,10000,5400,+0.02,2
107/05/15,0.52,0.54,0.52,0.53,70000,37200,-0.01,5
107/05/16,0.54,0.60,0.54,0.57,1185000,678520,+0.04,17
107/05/17,0.56,0.79,0.55,0.79,2833000,1718620,+0.22,55
107/05/18,0.84,0.84,0.63,0.64,5888000,4381900,-0.15,110
107/05/21,0.65,0.67,0.58,0.58,4452000,2761600,-0.06,72
107/05/22,0.59,0.64,0.56,0.59,1497000,913380,+0.01,38
107/05/23,0.58,0.61,0.58,0.60,844000,504190,+0.01,15
107/05/24,0.63,0.80,0.63,0.80,3135000,2151000,+0.20,55
107/05/25,0.78,1.05,0.76,1.05,5018000,4201180,+0.25,95
107/05/28,1.18,1.32,1.03,1.22,1684000,1945660,+0.17,65
107/05/29,1.23,1.25,1.01,1.08,2788000,3233980,-0.14,113
107/05/30,1.13,1.38,1.10,1.38,2148000,2616890,+0.30,80
107/05/31,1.38,1.41,1.20,1.33,2324000,3088340,-0.05,97
107/06/01,1.50,1.51,1.34,1.36,2312000,3273470,+0.03,93
107/06/04,1.40,1.41,1.13,1.17,1363000,1700480,-0.19,72
107/06/05,1.17,1.26,1.13,1.13,863000,1009110,-0.04,62
107/06/06,1.14,1.36,1.14,1.36,1306000,1542250,+0.23,42
107/06/07,1.29,1.36,1.23,1.23,1223000,1604050,-0.13,44
107/06/08,1.26,1.26,1.14,1.18,436000,519950,-0.05,35
107/06/11,1.23,1.50,1.17,1.49,2216000,2954720,+0.31,61
107/06/12,1.31,1.64,1.31,1.52,2380000,3484660,+0.03,97
107/06/13,1.62,1.65,1.45,1.56,2241000,3531000,+0.04,96
107/06/14,1.56,1.58,1.20,1.24,2251000,3128080,-0.32,151
107/06/15,1.24,1.24,1.11,1.12,1885000,2125650,-0.12,78
107/06/19,1.12,1.28,1.10,1.10,1746000,2150550,-0.02,62
107/06/20,1.01,1.02,0.79,0.92,2220000,2019640,-0.18,101
107/06/21,0.90,0.93,0.68,0.68,1800000,1385050,-0.24,94
107/06/22,0.64,0.72,0.60,0.64,3542000,2332500,-0.04,75
107/06/25,0.63,0.69,0.62,0.68,3523000,2249010,+0.04,62
107/06/26,0.64,0.70,0.63,0.67,1753000,1139490,-0.01,32
107/06/27,0.68,0.92,0.68,0.86,7101000,5361850,+0.19,103
107/06/28,0.74,0.77,0.67,0.67,6071000,4447350,-0.19,98
107/06/29,0.72,0.74,0.70,0.70,216000,154180,+0.03,20
107/07/02,0.73,0.74,0.71,0.72,170000,123650,+0.02,9
107/07/03,0.80,0.80,0.64,0.65,366000,251810,-0.07,20
107/07/04,0.69,0.69,0.60,0.65,419000,269490,0.00,11
107/07/05,0.61,0.61,0.55,0.56,281000,163830,-0.09,15
107/07/06,0.58,0.62,0.53,0.62,425000,243910,+0.06,15
107/07/09,0.60,0.61,0.59,0.59,311000,186750,-0.03,10
107/07/10,0.65,0.68,0.63,0.65,265000,173710,+0.06,11
107/07/11,0.60,0.62,0.60,0.62,31000,19080,-0.03,5
107/07/12,0.67,0.71,0.67,0.67,147000,102020,+0.05,11
107/07/13,0.74,0.85,0.74,0.85,1506000,1179010,+0.18,32
107/07/16,0.78,0.84,0.77,0.78,1480000,1172400,-0.07,29
107/07/17,0.87,0.93,0.82,0.84,1999000,1738200,+0.06,43
107/07/18,0.81,0.82,0.73,0.74,1762000,1401240,-0.10,30
107/07/19,0.78,0.86,0.78,0.83,2705000,2253550,+0.09,53
107/07/20,0.84,0.85,0.81,0.83,1592000,1313490,0.00,37
107/07/23,0.85,0.93,0.82,0.92,3598000,3206590,+0.09,53
107/07/24,0.85,0.96,0.85,0.96,3405000,3035040,+0.04,45
107/07/25,0.96,1.05,0.96,0.97,872000,892380,+0.01,30
107/07/26,1.00,1.03,0.99,1.02,783000,784220,+0.05,26
107/07/27,1.04,1.11,1.04,1.11,314000,337300,+0.09,7
107/07/30,1.04,1.05,0.93,0.94,500000,504060,-0.17,20
107/07/31,0.99,1.03,0.98,1.03,276000,274860,+0.09,8
107/08/01,1.03,1.05,0.90,0.93,542000,538060,-0.10,20
107/08/02,0.96,0.99,0.92,0.99,129000,121900,+0.06,8
107/08/03,0.95,1.02,0.95,1.01,82000,80580,+0.02,8
107/08/06,1.00,1.00,0.99,0.99,63000,62740,-0.02,4
107/08/07,1.01,1.01,1.01,1.01,10000,10100,+0.02,1
107/08/08,1.13,1.13,1.00,1.00,91000,99750,-0.01,7
107/08/09,0.99,0.99,0.99,0.99,20000,19800,-0.01,1
107/08/10,1.00,1.00,0.97,0.97,7000,6910,-0.02,2
107/08/13,0.90,0.90,0.73,0.80,501000,381170,-0.17,13
107/08/14,0.81,0.82,0.74,0.81,200000,156800,+0.01,11
107/08/15,0.73,0.73,0.67,0.67,65000,46100,-0.14,5
107/08/16,0.51,0.62,0.51,0.62,187000,104550,-0.05,12
107/08/17,0.70,0.70,0.65,0.66,121000,79300,+0.04,4
