107/03/12,---,---,---,---,0,0,---,0
107/03/13,0.50,0.50,0.50,0.50,100000,50000,-0.04,1
107/03/14,0.50,0.50,0.50,0.50,5000,2500,0.00,1
107/03/15,0.46,0.46,0.45,0.45,320000,145900,-0.05,19
107/03/16,0.44,0.46,0.44,0.45,586000,268010,0.00,23
107/03/19,0.44,0.46,0.44,0.46,137000,60350,+0.01,6
107/03/20,0.49,0.49,0.48,0.49,322000,154770,+0.03,9
107/03/21,0.47,0.47,0.47,0.47,40000,18800,-0.02,4
107/03/22,0.46,0.48,0.46,0.48,676000,318310,+0.01,9
107/03/23,0.54,0.54,0.52,0.53,90000,48100,+0.05,7
107/03/26,0.58,0.58,0.44,0.44,144000,69330,-0.09,11
107/03/27,0.41,0.46,0.41,0.46,20000,8550,+0.02,5
107/03/28,0.47,0.48,0.47,0.47,24000,11380,+0.01,3
107/03/29,0.47,0.48,0.47,0.48,44000,20920,+0.01,2
107/03/30,0.46,0.46,0.45,0.45,34000,15400,-0.03,2
107/03/31,0.48,0.48,0.48,0.48,30000,14400,+0.03,1
107/04/02,---,---,---,---,0,0,---,0
107/04/03,0.50,0.52,0.50,0.52,168000,86030,+0.04,8
107/04/09,0.50,0.51,0.50,0.51,83000,41550,-0.01,2
107/04/10,0.50,0.50,0.49,0.49,35000,17450,-0.02,2
107/04/11,0.51,0.55,0.51,0.55,43000,22810,+0.06,3
107/04/12,0.54,0.54,0.53,0.53,33000,17720,-0.02,2
107/04/13,0.51,0.51,0.51,0.51,3000,1530,-0.02,1
107/04/16,0.49,0.50,0.49,0.50,28000,13920,-0.01,3
107/04/17,0.54,0.54,0.54,0.54,2000,1080,+0.04,2
107/04/18,0.52,0.52,0.52,0.52,3000,1560,-0.02,1
107/04/19,---,---,---,---,0,0,---,0
107/04/20,0.52,0.52,0.52,0.52,10000,5200,0.00,1
107/04/23,0.52,0.53,0.52,0.53,105000,54700,+0.01,2
107/04/24,0.57,0.66,0.57,0.64,206000,122710,+0.11,13
107/04/25,0.62,0.64,0.58,0.58,47000,29110,-0.06,6
107/04/26,0.56,0.64,0.56,0.64,54000,32330,+0.06,6
107/04/27,0.61,0.63,0.61,0.61,81000,49560,-0.03,4
107/04/30,0.58,0.58,0.58,0.58,10000,5800,-0.03,1
107/05/02,0.52,0.52,0.52,0.52,11000,5720,-0.06,2
107/05/03,0.52,0.52,0.52,0.52,10000,5200,0.00,2
107/05/04,0.53,0.53,0.53,0.53,30000,15900,+0.01,1
107/05/07,0.49,0.49,0.49,0.49,20000,9800,-0.04,1
107/05/08,0.47,0.47,0.47,0.47,20000,9400,-0.02,1
107/05/09,0.48,0.48,0.48,0.48,35000,16800,+0.01,2
107/05/10,0.48,0.48,0.47,0.47,34000,16080,-0.01,2
107/05/11,0.43,0.43,0.43,0.43,10000,4300,-0.04,1
107/05/14,---,---,---,---,0,0,---,0
107/05/15,0.40,0.40,0.40,0.40,40000,16000,-0.04,1
107/05/16,---,---,---,---,0,0,---,0
107/05/17,0.40,0.42,0.40,0.42,105000,42100,+0.02,3
107/05/18,0.42,0.44,0.42,0.44,187000,80320,+0.02,3
107/05/21,0.43,0.43,0.36,0.36,1310000,512020,-0.08,22
107/05/22,0.35,0.35,0.30,0.32,456000,142420,-0.04,13
107/05/23,0.31,0.33,0.31,0.33,171000,54710,+0.01,6
107/05/24,0.31,0.31,0.28,0.28,660000,191420,-0.05,12
107/05/25,0.29,0.30,0.29,0.30,100000,29100,+0.02,6
107/05/28,0.27,0.28,0.27,0.27,660000,180600,-0.03,13
107/05/29,0.26,0.28,0.26,0.28,75000,20450,+0.01,5
107/05/30,0.28,0.29,0.28,0.29,335000,97050,+0.01,9
107/05/31,0.35,0.35,0.28,0.32,244000,79660,+0.03,7
107/06/01,0.30,0.32,0.30,0.32,143000,44780,0.00,8
107/06/04,0.29,0.29,0.28,0.28,86000,24670,-0.04,7
107/06/05,0.28,0.28,0.28,0.28,136000,38080,0.00,6
107/06/06,0.28,0.28,0.28,0.28,40000,11200,0.00,1
107/06/07,0.27,0.28,0.26,0.28,188000,50540,0.00,5
107/06/08,0.28,0.29,0.28,0.28,131000,36730,0.00,6
107/06/11,0.30,0.31,0.29,0.29,107000,31330,+0.01,6
107/06/12,0.28,0.29,0.28,0.29,70000,19700,0.00,3
107/06/13,0.29,0.30,0.29,0.29,220000,64800,0.00,4
107/06/14,0.31,0.31,0.29,0.29,220000,64800,0.00,5
107/06/15,0.29,0.29,0.26,0.27,380000,102600,-0.02,10
107/06/19,0.48,0.48,0.33,0.46,1030000,408860,+0.19,49
107/06/20,0.44,0.44,0.35,0.35,2381000,905020,-0.11,44
107/06/21,0.35,0.35,0.33,0.34,487000,162310,-0.01,11
107/06/22,0.35,0.37,0.35,0.37,358000,125460,+0.03,10
107/06/25,0.37,0.40,0.37,0.40,311000,120050,+0.03,11
107/06/26,0.41,0.43,0.40,0.40,404000,166500,0.00,19
107/06/27,0.39,0.42,0.38,0.42,378000,151020,+0.02,16
107/06/28,0.44,0.44,0.42,0.43,47000,20310,+0.01,6
107/06/29,0.39,0.40,0.37,0.39,555000,215600,-0.04,18
