107/04/11,---,---,---,---,0,0,---,0
107/04/12,1.69,1.69,1.69,1.69,64000,108160,+0.04,3
107/04/13,1.58,1.61,1.58,1.58,69000,109620,-0.11,4
107/04/16,1.60,1.60,1.60,1.60,5000,8000,+0.02,1
107/04/17,1.66,1.66,1.66,1.66,120000,199200,+0.06,2
107/04/18,1.62,1.62,1.62,1.62,120000,194400,-0.04,2
107/04/19,1.35,1.35,1.35,1.35,25000,33750,-0.27,2
107/04/20,1.25,1.25,1.25,1.25,20000,25000,-0.10,1
107/04/23,1.19,1.19,1.19,1.19,200000,238000,-0.06,1
107/04/24,1.25,1.47,1.24,1.45,497000,660220,+0.26,15
107/04/25,1.48,1.50,1.32,1.32,327000,461050,-0.13,18
107/04/26,1.30,1.42,1.28,1.42,549000,746080,+0.10,7
107/04/27,1.33,1.37,1.32,1.37,235000,312450,-0.05,7
107/04/30,1.31,1.31,1.31,1.31,299000,391690,-0.06,1
107/05/02,1.27,1.27,1.25,1.25,40000,50400,-0.06,3
107/05/03,1.17,1.19,1.16,1.19,136000,161590,-0.06,3
107/05/04,1.20,1.28,1.20,1.28,287000,350300,+0.09,4
107/05/07,1.22,1.23,1.13,1.13,201000,243150,-0.15,7
107/05/08,0.96,0.96,0.87,0.89,605000,554150,-0.24,14
107/05/09,0.92,0.95,0.91,0.95,906000,843760,+0.06,10
107/05/10,0.91,0.99,0.91,0.91,887000,841890,-0.04,11
107/05/11,0.83,0.87,0.79,0.87,446000,372580,-0.04,16
107/05/14,0.83,0.83,0.70,0.70,565000,431260,-0.17,20
107/05/15,0.66,0.73,0.66,0.73,573000,405910,+0.03,15
107/05/16,0.66,0.66,0.54,0.58,1765000,1024310,-0.15,40
107/05/17,0.30,0.59,0.28,0.58,3036000,1618920,0.00,47
107/05/18,0.54,0.59,0.51,0.53,2244000,1206310,-0.05,41
107/05/21,0.50,0.53,0.49,0.51,1011000,510720,-0.02,14
107/05/22,0.51,0.62,0.49,0.61,1671000,923760,+0.10,28
107/05/23,0.56,0.62,0.55,0.60,952000,544720,-0.01,21
107/05/24,0.58,0.61,0.57,0.58,1926000,1118190,-0.02,26
107/05/25,0.59,0.61,0.52,0.55,2064000,1146810,-0.03,30
107/05/28,0.50,0.51,0.41,0.42,1806000,844690,-0.13,33
107/05/29,0.40,0.40,0.33,0.37,1516000,549290,-0.05,30
107/05/30,0.38,0.39,0.35,0.35,1617000,601400,-0.02,21
107/05/31,0.31,0.34,0.26,0.34,3374000,1013060,-0.01,51
107/06/01,0.29,0.35,0.28,0.35,3384000,1126650,+0.01,41
107/06/04,0.32,0.36,0.32,0.35,945000,325000,0.00,18
107/06/05,0.34,0.46,0.34,0.41,712000,295480,+0.06,23
107/06/06,0.39,0.39,0.34,0.35,420000,153950,-0.06,14
107/06/07,0.33,0.35,0.33,0.35,775000,258700,0.00,12
107/06/08,0.37,0.41,0.36,0.39,463000,178330,+0.04,17
107/06/11,0.34,0.34,0.27,0.27,914000,279890,-0.12,23
107/06/12,0.21,0.26,0.20,0.26,640000,140620,-0.01,23
107/06/13,0.24,0.30,0.23,0.30,733000,183860,+0.04,21
107/06/14,0.30,0.30,0.27,0.28,60000,16850,-0.02,6
107/06/15,0.26,0.29,0.26,0.29,169000,46230,+0.01,10
107/06/19,0.30,0.31,0.29,0.31,439000,132190,+0.02,12
107/06/20,0.33,0.40,0.32,0.37,1080000,392940,+0.06,18
107/06/21,0.33,0.35,0.33,0.34,304000,103860,-0.03,6
107/06/22,0.36,0.39,0.36,0.39,134000,48740,+0.05,5
107/06/25,0.39,0.43,0.39,0.42,716000,289720,+0.03,16
107/06/26,0.36,0.38,0.35,0.36,175000,64950,-0.06,6
107/06/27,0.36,0.36,0.33,0.34,262000,90060,-0.02,10
107/06/28,0.32,0.33,0.29,0.33,1185000,365950,-0.01,22
