107/04/16,---,---,---,---,0,0,---,0
107/04/17,1.00,1.01,1.00,1.01,1000000,1001000,-0.05,10
107/04/18,1.09,1.10,1.03,1.03,1010000,1081750,+0.02,19
107/04/19,1.00,1.02,1.00,1.02,8000,8100,-0.01,2
107/04/20,1.00,1.08,1.00,1.04,468000,491200,+0.02,8
107/04/23,1.07,1.07,1.03,1.04,455000,470600,0.00,14
107/04/24,1.04,1.04,0.99,1.01,439000,444050,-0.03,4
107/04/25,0.99,1.08,0.99,1.08,108000,110030,+0.07,4
107/04/26,1.18,1.24,1.00,1.00,68000,78960,-0.08,8
107/04/27,0.96,0.96,0.96,0.96,7000,6720,-0.04,2
107/04/30,0.99,0.99,0.99,0.99,200000,198000,+0.03,2
107/05/02,0.99,0.99,0.98,0.98,253000,250220,-0.01,6
107/05/03,0.97,0.97,0.96,0.96,25000,24150,-0.02,2
107/05/04,0.97,0.97,0.97,0.97,15000,14550,+0.01,1
107/05/07,---,---,---,---,0,0,---,0
107/05/08,---,---,---,---,0,0,---,0
107/05/09,1.00,1.00,1.00,1.00,5000,5000,+0.01,1
107/05/10,0.99,1.03,0.99,1.00,297000,298850,0.00,11
107/05/11,0.99,0.99,0.97,0.97,332000,325780,-0.03,10
107/05/14,0.97,1.02,0.97,1.02,267000,261980,+0.05,9
107/05/15,1.01,1.03,1.01,1.01,694000,701690,-0.01,10
107/05/16,1.03,1.15,1.01,1.08,1025000,1083200,+0.07,38
107/05/17,1.07,1.32,1.03,1.32,669000,812760,+0.24,42
107/05/18,1.50,1.53,1.19,1.22,983000,1347600,-0.10,66
107/05/21,1.23,1.25,1.09,1.11,567000,668730,-0.11,37
107/05/22,1.14,1.21,1.09,1.13,761000,885820,+0.02,25
107/05/23,1.14,1.15,1.10,1.13,500000,562750,0.00,12
107/05/24,1.15,1.45,1.15,1.45,1412000,1865380,+0.32,54
107/05/25,1.53,1.88,1.40,1.85,972000,1489600,+0.40,67
107/05/28,1.85,2.34,1.80,2.34,98000,191880,+0.49,20
107/05/29,2.35,2.35,1.86,1.96,1363000,2834250,-0.38,89
107/05/30,1.93,2.40,1.88,2.38,667000,1433710,+0.42,47
107/05/31,2.48,2.53,2.22,2.50,719000,1721070,+0.12,32
107/06/01,2.49,2.65,2.49,2.53,301000,769710,+0.03,19
107/06/04,2.38,2.38,2.12,2.19,192000,429100,-0.34,16
107/06/05,2.11,2.27,2.11,2.16,194000,421820,-0.03,15
107/06/06,2.16,2.46,2.16,2.46,107000,240020,+0.30,11
107/06/07,2.45,2.45,2.29,2.31,291000,676080,-0.15,14
