106/10/11,---,---,---,---,0,0,---,0
106/10/12,1.26,1.26,1.26,1.26,90000,113400,0.00,1
106/10/13,1.24,1.24,1.24,1.24,90000,111600,-0.02,1
106/10/16,---,---,---,---,0,0,---,0
106/10/17,---,---,---,---,0,0,---,0
106/10/18,---,---,---,---,0,0,---,0
106/10/19,1.18,1.25,1.18,1.25,249000,297320,+0.14,2
106/10/20,1.16,1.20,1.14,1.20,279000,324090,-0.05,4
106/10/23,---,---,---,---,0,0,---,0
106/10/24,1.23,1.80,1.23,1.80,571000,754260,+0.59,13
106/10/25,1.84,1.85,1.48,1.48,2011000,3550090,-0.32,62
106/10/26,1.50,2.10,1.46,2.10,1787000,2808940,+0.62,48
106/10/27,2.40,3.00,2.20,3.00,931000,2281820,+0.90,74
106/10/30,2.60,2.80,2.38,2.52,1487000,3820410,-0.48,96
106/10/31,2.60,3.52,2.57,3.52,1097000,3128260,+1.00,88
106/11/01,3.80,3.91,3.02,3.15,990000,3462490,-0.37,76
106/11/02,3.13,3.43,2.97,2.97,425000,1364090,-0.18,40
106/11/03,3.47,3.69,3.13,3.30,369000,1281390,+0.33,27
106/11/06,3.60,3.60,3.11,3.29,364000,1215550,-0.01,21
106/11/07,3.13,3.24,2.70,2.78,420000,1235280,-0.51,16
106/11/08,2.85,2.93,2.70,2.73,100000,283610,-0.05,11
106/11/09,2.84,3.15,2.65,2.78,346000,1010850,+0.05,19
106/11/10,2.57,2.70,2.36,2.70,345000,863590,-0.08,23
106/11/13,2.65,2.65,2.50,2.50,294000,750810,-0.20,13
106/11/14,2.49,2.50,2.12,2.20,469000,1093180,-0.30,18
106/11/15,2.13,2.35,2.13,2.32,1097000,2452670,+0.12,20
106/11/16,2.11,3.20,2.11,2.77,1817000,4355790,+0.45,44
106/11/17,3.30,3.30,2.85,2.85,1294000,4031060,+0.08,43
106/11/20,2.71,2.72,2.59,2.59,338000,902460,-0.26,14
106/11/21,2.99,3.13,2.75,2.75,579000,1666480,+0.16,15
106/11/22,2.92,2.92,2.29,2.29,367000,967680,-0.46,15
106/11/23,2.43,2.78,2.37,2.68,694000,1786490,+0.39,26
106/11/24,2.52,2.58,2.38,2.38,511000,1276920,-0.30,20
106/11/27,2.36,2.36,2.10,2.10,200000,428010,-0.28,12
106/11/28,2.16,2.33,2.08,2.14,308000,677960,+0.04,9
106/11/29,2.17,2.17,1.76,1.76,315000,630950,-0.38,12
106/11/30,1.96,1.96,1.67,1.67,280000,487200,-0.09,5
106/12/01,1.61,1.66,1.43,1.43,375000,605170,-0.24,7
106/12/04,1.40,1.40,1.30,1.30,85000,116700,-0.13,7
106/12/05,1.40,1.62,1.36,1.51,582000,857700,+0.21,22
106/12/06,1.51,1.51,1.06,1.08,331000,453340,-0.43,11
106/12/07,1.02,1.02,0.94,0.94,10000,9800,-0.14,2
106/12/08,0.84,0.93,0.84,0.93,49000,43450,-0.01,6
106/12/11,0.91,1.27,0.91,1.25,464000,484390,+0.32,16
106/12/12,0.92,1.27,0.92,1.19,398000,492090,-0.06,11
106/12/13,1.08,1.11,1.08,1.11,130000,141850,-0.08,5
106/12/14,1.22,1.22,1.15,1.15,135000,162050,+0.04,5
106/12/15,1.04,1.09,1.04,1.09,30000,32200,-0.06,3
106/12/18,1.05,1.05,1.00,1.01,56000,57500,-0.08,4
106/12/19,0.99,0.99,0.90,0.90,40000,38150,-0.11,4
106/12/20,1.24,1.24,1.09,1.09,48000,56280,+0.19,9
106/12/21,1.11,1.11,1.02,1.04,71000,74970,-0.05,7
106/12/22,1.00,1.00,0.95,0.95,50000,48500,-0.09,2
106/12/25,1.15,1.51,1.13,1.32,1138000,1527190,+0.37,41
106/12/26,1.37,1.58,1.23,1.28,2755000,3858630,-0.04,70
