106/12/29,---,---,---,---,0,0,---,0
107/01/02,2.39,2.39,2.24,2.33,401000,924820,0.00,7
107/01/03,2.13,2.20,2.08,2.12,471000,1020330,-0.21,11
107/01/04,2.24,2.32,2.24,2.25,214000,488910,+0.13,11
107/01/05,2.30,2.30,2.27,2.30,95000,217100,+0.05,6
107/01/08,2.26,2.28,2.19,2.28,500000,1123400,-0.02,6
107/01/09,2.29,2.47,2.24,2.42,1300000,3027290,+0.14,36
107/01/10,2.47,2.51,2.38,2.46,1359000,3346940,+0.04,36
107/01/11,2.43,2.59,2.42,2.42,538000,1332410,-0.04,17
107/01/12,2.32,2.33,2.31,2.33,111000,257820,-0.09,6
107/01/15,2.32,2.33,2.32,2.33,99000,230350,0.00,4
107/01/16,2.34,2.39,2.34,2.36,284000,668400,+0.03,11
107/01/17,2.34,2.34,2.22,2.22,240000,543640,-0.14,12
107/01/18,2.16,2.30,2.16,2.30,317000,709560,+0.08,6
107/01/19,2.24,2.32,2.24,2.32,323000,737190,+0.02,12
107/01/22,2.36,2.36,2.34,2.34,74000,173380,+0.02,4
107/01/23,2.27,2.32,2.27,2.32,67000,152340,-0.02,3
107/01/24,2.43,2.56,2.42,2.42,1037000,2585270,+0.10,30
107/01/25,2.40,2.42,2.35,2.42,1084000,2582890,0.00,24
107/01/26,2.46,2.48,2.40,2.40,379000,924310,-0.02,12
107/01/29,2.26,2.28,2.01,2.04,166000,363670,-0.36,7
107/01/30,2.17,2.17,2.09,2.15,69000,147440,+0.11,6
107/01/31,2.25,2.25,1.95,1.98,115000,248220,-0.17,12
107/02/01,1.92,2.00,1.91,1.96,446000,872860,-0.02,16
107/02/02,2.00,2.05,1.95,1.99,476000,954200,+0.03,17
107/02/05,2.22,2.22,2.09,2.13,79000,172030,+0.14,3
107/02/06,2.30,2.52,2.30,2.52,381000,904630,+0.39,10
107/02/07,2.34,2.44,2.27,2.44,438000,1026760,-0.08,11
107/02/08,2.36,2.47,2.36,2.45,267000,645970,+0.01,7
107/02/09,2.71,2.71,2.50,2.50,270000,715530,+0.05,8
107/02/12,2.45,2.51,2.45,2.51,60000,148070,+0.01,5
107/02/21,2.44,2.44,2.44,2.44,31000,75640,-0.07,2
107/02/22,2.24,2.24,2.00,2.00,62000,129450,-0.44,11
107/02/23,1.90,1.90,1.66,1.66,237000,408460,-0.34,19
107/02/26,1.53,1.72,1.52,1.71,1039000,1703840,+0.05,33
107/02/27,1.64,1.85,1.60,1.84,1274000,2170260,+0.13,40
107/03/01,1.78,1.78,1.48,1.49,742000,1238650,-0.35,52
107/03/02,1.69,1.70,1.50,1.56,565000,882470,+0.07,34
107/03/05,1.35,1.58,1.35,1.57,1489000,2129920,+0.01,46
107/03/06,1.50,1.61,1.46,1.50,1327000,2048380,-0.07,43
107/03/07,1.57,1.58,1.49,1.57,726000,1130460,+0.07,26
107/03/08,1.52,1.58,1.46,1.52,669000,1030910,-0.05,28
107/03/09,1.47,1.47,1.32,1.46,262000,374980,-0.06,29
