98/05/20,--,--,--,--,0,0,,0
98/05/21,0.71,0.75,0.69,0.75,33000,23070,-0.05,5
98/05/22,0.78,0.79,0.78,0.79,10000,7850,0.04,2
98/05/25,--,--,--,--,0,0,,0
98/05/26,1.04,1.04,1.04,1.04,31000,32240,0.25,4
98/05/27,0.81,0.86,0.81,0.86,192000,160660,-0.18,11
98/06/01,0.89,0.94,0.89,0.94,23000,21120,0.08,3
98/06/02,1.19,1.20,1.19,1.20,51000,61100,0.26,8
98/06/03,1.25,1.25,1.00,1.01,36000,38160,-0.19,7
98/06/04,0.99,0.99,0.92,0.93,50000,47590,-0.08,7
98/06/05,1.01,1.15,1.01,1.09,167000,181090,0.16,9
98/06/06,1.25,1.25,1.08,1.17,259000,307510,0.08,9
98/06/08,1.28,1.35,1.07,1.07,63000,80160,-0.10,10
98/06/09,0.92,0.93,0.89,0.89,157000,142490,-0.18,8
98/06/10,0.88,0.95,0.79,0.88,102000,91460,-0.01,18
98/06/11,0.88,0.89,0.82,0.89,91000,80080,0.01,6
98/06/12,0.89,1.06,0.89,0.99,151000,148440,0.10,10
98/06/15,0.97,0.97,0.79,0.79,45000,38330,-0.20,7
98/06/16,0.75,0.80,0.74,0.80,62000,46540,0.01,10
98/06/17,0.82,0.82,0.71,0.71,105000,79350,-0.09,14
98/06/18,0.78,0.78,0.65,0.65,233000,156590,-0.06,10
98/06/19,0.69,0.82,0.69,0.82,135000,104900,0.17,8
98/06/22,0.81,0.81,0.78,0.81,32000,25320,-0.01,3
98/06/23,0.79,0.82,0.79,0.82,15000,12100,0.01,3
98/06/24,0.86,0.87,0.85,0.87,20000,17220,0.05,5
98/06/25,0.88,0.88,0.82,0.85,16000,13330,-0.02,3
98/06/26,--,--,--,--,0,0,,0
98/06/29,0.79,0.79,0.79,0.79,11000,8690,-0.06,2
98/06/30,0.87,0.87,0.82,0.82,46000,38960,0.03,4
98/07/01,0.82,0.85,0.82,0.85,28000,23460,0.03,3
98/07/02,0.94,0.94,0.90,0.90,50000,45600,0.05,4
98/07/03,0.84,0.89,0.84,0.87,74000,63080,-0.03,6
98/07/06,0.90,0.95,0.90,0.95,30000,27500,0.08,2
98/07/07,0.98,1.00,0.98,1.00,50000,49600,0.05,2
98/07/08,0.90,0.90,0.87,0.87,65000,57700,-0.13,4
