96/12/21,0.85,0.85,0.75,0.76,14501000,12290950,-0.04,236
96/12/24,0.77,0.83,0.74,0.83,1598000,1270910,0.07,129
96/12/25,0.84,0.94,0.84,0.94,1778000,1546630,0.11,162
96/12/26,0.94,0.94,0.85,0.87,858000,753570,-0.07,76
96/12/27,0.87,0.91,0.85,0.87,987000,867960,,69
96/12/28,0.87,0.87,0.79,0.84,860000,708420,-0.03,57
96/12/31,0.84,0.84,0.80,0.82,1466000,1198830,-0.02,106
97/01/02,0.82,1.14,0.81,1.09,1599000,1586450,0.27,168
97/01/03,1.08,1.08,0.94,0.99,1270000,1246990,-0.10,100
97/01/04,1.00,1.16,1.00,1.15,1897000,2088100,0.16,183
97/01/07,1.10,1.10,0.95,0.95,532000,550760,-0.20,52
97/01/08,0.95,1.06,0.95,1.00,1091000,1102010,0.05,101
97/01/09,0.97,1.09,0.97,1.04,1795000,1854460,0.04,190
97/01/10,1.04,1.08,0.96,0.98,1183000,1230810,-0.06,107
97/01/11,0.98,0.99,0.89,0.91,1456000,1367000,-0.07,121
97/01/14,0.91,0.93,0.89,0.90,748000,681750,-0.01,70
97/01/15,0.90,1.02,0.90,0.95,765000,734740,0.05,64
97/01/16,0.94,0.94,0.87,0.87,624000,566610,-0.08,57
97/01/17,0.86,0.87,0.75,0.76,702000,580980,-0.11,72
97/01/18,0.74,0.80,0.62,0.78,1427000,990620,0.02,108
97/01/21,0.80,0.96,0.80,0.89,1048000,951970,0.11,106
97/01/22,0.80,0.80,0.57,0.60,755000,484810,-0.29,70
97/01/23,0.62,0.62,0.54,0.55,615000,358010,-0.05,62
97/01/24,0.55,0.61,0.53,0.55,711000,411080,,68
97/01/25,0.55,0.63,0.55,0.62,843000,491220,0.07,74
97/01/28,0.62,0.62,0.55,0.55,914000,537720,-0.07,95
97/01/29,0.55,0.58,0.55,0.57,727000,412580,0.02,61
97/01/30,0.57,0.64,0.57,0.61,872000,526440,0.04,80
97/01/31,0.61,0.67,0.61,0.63,794000,507050,0.02,71
97/02/01,0.63,0.77,0.63,0.74,968000,690700,0.11,56
97/02/12,0.74,0.74,0.68,0.69,903000,644010,-0.05,95
97/02/13,0.69,0.72,0.68,0.68,991000,695700,-0.01,77
97/02/14,0.68,0.74,0.68,0.74,1807000,1295500,0.06,132
97/02/15,0.74,0.74,0.71,0.73,944000,680680,-0.01,69
97/02/18,0.73,0.85,0.73,0.81,1095000,880210,0.08,99
97/02/19,0.80,0.97,0.80,0.86,1272000,1111670,0.05,107
97/02/20,0.86,0.87,0.79,0.79,867000,726930,-0.07,62
97/02/21,0.80,0.81,0.75,0.78,925000,715100,-0.01,79
97/02/22,0.76,0.93,0.76,0.91,1253000,1107160,0.13,114
97/02/25,0.91,1.01,0.91,1.01,985000,949860,0.10,80
97/02/26,1.01,1.20,1.01,1.09,1065000,1188760,0.08,96
97/02/27,1.09,1.17,1.01,1.09,718000,777940,,68
