95/11/23,1.21,1.25,1.13,1.13,14507000,17537630,-0.08,222
95/11/24,1.00,1.21,1.00,1.17,940000,1075010,0.04,93
95/11/27,1.14,1.18,1.14,1.18,777000,911980,0.01,76
95/11/28,1.18,1.18,1.09,1.10,866000,987410,-0.08,84
95/11/29,1.10,1.15,1.10,1.10,925000,1035520,,88
95/11/30,1.08,1.08,0.99,1.08,152000,158190,-0.02,15
95/12/01,1.08,1.08,1.07,1.07,850000,910890,-0.01,80
95/12/04,1.07,1.07,1.01,1.01,919000,948140,-0.06,90
95/12/05,1.01,1.01,0.93,0.95,947000,911790,-0.06,76
95/12/06,0.95,0.99,0.95,0.99,872000,847450,0.04,85
95/12/07,1.05,1.05,0.94,1.00,622000,621400,0.01,50
95/12/08,1.00,1.15,1.00,1.13,1146000,1279780,0.13,103
95/12/11,1.13,1.13,1.04,1.04,626000,667600,-0.09,53
95/12/12,1.04,1.04,0.95,0.99,671000,664070,-0.05,64
95/12/13,0.99,0.99,0.80,0.87,920000,850800,-0.12,93
95/12/14,0.87,0.88,0.84,0.85,969000,838280,-0.02,100
95/12/15,0.86,0.88,0.80,0.82,1410000,1189450,-0.03,110
95/12/18,0.83,1.57,0.83,1.05,983000,907620,0.23,102
95/12/19,1.05,1.05,0.92,0.92,972000,949990,-0.13,98
95/12/20,0.92,0.95,0.87,0.93,1060000,951030,0.01,106
95/12/21,0.93,1.50,0.93,1.06,1425000,1687960,0.13,125
95/12/22,1.08,1.10,0.99,1.01,1258000,1279880,-0.05,137
95/12/25,1.04,1.07,0.98,0.98,1193000,1210870,-0.03,124
95/12/26,0.98,0.98,0.90,0.92,1409000,1324690,-0.06,130
95/12/27,0.92,0.93,0.88,0.90,836000,760810,-0.02,78
95/12/28,0.90,0.94,0.86,0.89,1135000,1021780,-0.01,109
95/12/29,0.89,0.94,0.88,0.88,1115000,1005190,-0.01,99
96/01/02,0.98,1.15,0.93,1.01,1132000,1161190,0.13,83
96/01/03,1.12,1.80,1.00,1.70,2902000,3390040,0.69,223
96/01/04,1.98,2.45,1.78,2.30,4330000,8807220,0.60,384
96/01/05,2.35,2.50,1.98,2.01,2562000,5436960,-0.29,286
96/01/08,2.04,2.30,1.90,1.96,1718000,3579830,-0.05,216
96/01/09,2.00,2.00,1.87,1.89,1228000,2393580,-0.07,147
96/01/10,1.90,2.20,1.84,1.84,1338000,2617920,-0.05,154
96/01/11,1.90,2.12,1.60,1.66,1637000,3042980,-0.18,174
96/01/12,1.80,1.89,1.66,1.66,774000,1334870,,69
96/01/15,1.70,2.20,1.70,2.18,1369000,2640160,0.52,194
96/01/16,2.30,2.30,1.81,1.81,1772000,3694620,-0.37,174
96/01/17,1.83,2.00,1.80,1.92,333000,643390,0.11,48
96/01/18,2.00,2.10,1.80,2.10,713000,1389420,0.18,90
96/01/19,1.88,2.05,1.60,1.85,1639000,3008420,-0.25,168
96/01/22,1.83,1.96,1.74,1.85,499000,914100,,81
96/01/23,1.85,1.90,1.72,1.72,360000,637160,-0.13,45
96/01/24,1.77,1.84,1.66,1.67,360000,627770,-0.05,54
96/01/25,1.70,1.71,1.60,1.69,604000,1021870,0.02,68
96/01/26,1.65,1.79,1.65,1.75,581000,1006220,0.06,72
96/01/29,1.76,1.76,1.53,1.60,499000,843070,-0.15,65
96/01/30,1.60,1.60,1.35,1.37,898000,1324490,-0.23,111
96/01/31,1.40,1.40,1.10,1.16,1125000,1416070,-0.21,123
96/02/01,1.18,1.19,0.96,1.00,764000,844810,-0.16,77
96/02/02,1.00,1.21,1.00,1.17,1057000,1209620,0.17,124
96/02/05,1.15,1.15,1.11,1.11,669000,762670,-0.06,86
96/02/06,1.11,1.25,1.00,1.25,970000,1120400,0.14,94
96/02/07,1.26,1.26,1.19,1.19,592000,729710,-0.06,84
96/02/08,1.19,1.19,1.11,1.17,608000,693440,-0.02,90
96/02/09,1.20,1.20,1.06,1.06,619000,695980,-0.11,93
96/02/12,1.06,1.13,1.06,1.06,404000,431890,,38
96/02/13,1.00,1.06,1.00,1.05,757000,774690,-0.01,94
96/02/14,1.04,1.04,0.88,0.92,924000,863170,-0.13,114
96/02/26,0.92,0.94,0.91,0.91,921000,850570,-0.01,104
96/02/27,0.90,0.93,0.87,0.89,963000,856430,-0.02,122
96/03/01,0.80,0.81,0.71,0.76,339000,259800,-0.13,39
96/03/02,0.76,0.76,0.70,0.75,1007000,737240,-0.01,102
96/03/03,0.73,0.74,0.68,0.68,809000,573380,-0.07,96
96/03/05,0.66,0.66,0.32,0.38,1503000,695200,-0.30,138
96/03/06,0.35,0.42,0.26,0.40,1747000,611010,0.02,133
96/03/07,0.40,0.41,0.33,0.38,1520000,569420,-0.02,115
96/03/08,0.38,0.44,0.38,0.43,1561000,629340,0.05,147
96/03/09,0.44,0.44,0.40,0.40,733000,304150,-0.03,78
96/03/12,0.35,0.44,0.35,0.41,460000,179060,0.01,34
96/03/13,0.42,0.42,0.36,0.37,385000,150480,-0.04,20
96/03/14,0.34,0.35,0.32,0.35,325000,110970,-0.02,38
96/03/15,0.35,0.47,0.35,0.47,509000,218850,0.12,60
96/03/16,0.47,0.47,0.38,0.38,624000,256290,-0.09,75
96/03/19,0.40,0.45,0.35,0.38,454000,175680,,90
96/03/20,0.39,0.44,0.39,0.44,420000,179670,0.06,74
96/03/21,0.40,0.50,0.40,0.46,577000,262330,0.02,85
96/03/22,0.44,0.45,0.40,0.41,826000,347620,-0.05,101
96/03/23,0.41,0.42,0.37,0.42,467000,187300,0.01,64
96/03/26,0.37,0.40,0.37,0.38,615000,237310,-0.04,76
96/03/27,0.37,0.43,0.37,0.42,508000,208860,0.04,64
96/03/28,0.42,0.42,0.38,0.41,431000,174230,-0.01,61
96/03/29,0.41,0.41,0.37,0.38,736000,283810,-0.03,94
96/03/30,0.41,0.50,0.41,0.45,1070000,490430,0.07,115
96/04/02,0.50,0.52,0.44,0.45,875000,424990,,60
96/04/03,0.47,0.50,0.43,0.44,836000,373660,-0.01,98
96/04/04,0.45,0.48,0.44,0.48,895000,401000,0.04,110
96/04/09,0.48,0.48,0.45,0.45,568000,258780,-0.03,91
96/04/10,0.45,0.45,0.35,0.36,646000,241510,-0.09,35
96/04/11,0.36,0.37,0.26,0.27,1232000,366640,-0.09,92
96/04/12,0.27,0.32,0.25,0.28,457000,124080,0.01,34
96/04/13,0.29,0.29,0.25,0.25,625000,166890,-0.03,86
96/04/14,0.26,0.27,0.23,0.27,665000,169330,0.02,42
96/04/16,0.27,0.27,0.12,0.16,2254000,478950,-0.11,135
96/04/17,0.11,0.13,0.07,0.11,2577000,251120,-0.05,166
96/04/18,0.13,0.13,0.09,0.09,485000,55360,-0.02,53
96/04/19,0.12,0.12,0.09,0.11,487000,52370,0.02,81
96/04/20,0.11,0.17,0.10,0.17,822000,95970,0.06,105
96/04/23,0.16,0.16,0.10,0.10,194000,19920,-0.07,15
96/04/24,0.10,0.10,0.09,0.10,403000,39800,,11
96/04/25,0.08,0.09,0.07,0.08,1156000,97680,-0.02,28
96/04/26,0.10,0.10,0.09,0.09,100000,9300,0.01,6
96/04/27,0.08,0.08,0.08,0.08,741000,59280,-0.01,14
96/04/30,0.08,0.08,0.06,0.06,485000,29700,-0.02,7
96/05/02,0.07,0.10,0.06,0.06,981000,79440,,23
96/05/03,0.06,0.07,0.06,0.07,60000,3800,0.01,3
96/05/04,0.07,0.07,0.07,0.07,10000,700,,2
96/05/07,0.06,0.06,0.05,0.06,131000,6860,-0.01,6
96/05/08,0.06,0.06,0.06,0.06,30000,1800,,4
96/05/09,--,--,--,--,0,0,,0
96/05/10,0.01,0.04,0.01,0.04,90000,930,-0.02,5
96/05/11,0.03,0.03,0.03,0.03,50000,1500,-0.01,1
96/05/14,0.01,0.03,0.01,0.03,13000,150,,3
96/05/15,0.03,0.03,0.02,0.02,188000,4030,-0.01,33
96/05/16,0.02,0.02,0.01,0.01,161000,2690,-0.01,34
96/05/17,0.01,0.02,0.01,0.01,248000,2620,,24
96/05/18,0.01,0.01,0.01,0.01,1000,10,,1
96/05/21,0.01,0.01,0.01,0.01,1000,10,,1
96/05/22,0.01,0.01,0.01,0.01,28000,280,,4
96/05/23,0.01,0.01,0.01,0.01,1000,10,,1
96/05/24,0.01,0.01,0.01,0.01,100000,1000,,4
96/05/25,0.01,0.01,0.01,0.01,1000,10,,1
96/05/28,0.01,0.01,0.01,0.01,1000,10,,1
96/05/29,0.01,0.01,0.01,0.01,2000,20,,2
96/05/30,0.01,0.01,0.01,0.01,1000,10,,1
96/05/31,0.01,0.01,0.01,0.01,1000,10,,1
96/06/01,0.01,0.01,0.01,0.01,1000,10,,1
96/06/04,0.01,0.01,0.01,0.01,1000,10,,1
96/06/05,--,--,--,--,0,0,,0
96/06/06,0.01,0.01,0.01,0.01,1399000,13990,,29
96/06/07,0.01,0.02,0.01,0.02,671000,6750,0.01,18
96/06/08,--,--,--,--,0,0,,0
96/06/11,0.01,0.01,0.01,0.01,19000,190,,1
96/06/12,--,--,--,--,0,0,,0
96/06/13,--,--,--,--,0,0,,0
96/06/14,--,--,--,--,0,0,,0
96/06/15,--,--,--,--,0,0,,0
96/06/20,0.01,0.01,0.01,0.01,62000,620,,6
97/05/23,0.73,0.74,0.55,0.55,14810000,10769150,-0.23,217
97/05/26,0.52,0.55,0.38,0.42,645000,297670,-0.13,47
97/05/27,0.45,0.46,0.41,0.45,571000,247600,0.03,42
97/05/28,0.45,0.49,0.40,0.42,1087000,498440,-0.03,86
97/05/29,0.45,0.48,0.42,0.47,706000,315500,0.05,48
97/05/30,0.50,0.50,0.36,0.46,525000,226050,-0.01,37
97/06/02,0.49,0.51,0.44,0.46,730000,346150,,57
97/06/03,0.47,0.49,0.40,0.40,323000,147530,-0.06,26
97/06/04,0.42,0.42,0.34,0.35,551000,210720,-0.05,35
97/06/05,0.37,0.38,0.35,0.38,291000,105680,0.03,19
97/06/06,0.38,0.41,0.38,0.38,315000,123750,,20
97/06/09,0.32,0.32,0.26,0.30,398000,117450,-0.08,38
97/06/10,0.31,0.32,0.26,0.27,600000,174200,-0.03,40
97/06/11,0.26,0.27,0.15,0.21,497000,107410,-0.06,43
97/06/12,0.18,0.18,0.12,0.13,419000,60770,-0.08,34
97/06/13,0.14,0.15,0.12,0.15,374000,49060,0.02,30
97/06/16,0.16,0.20,0.15,0.18,515000,91720,0.03,38
97/06/17,0.19,0.19,0.16,0.18,435000,78150,,33
97/06/18,0.19,0.24,0.19,0.22,364000,79710,0.04,44
97/06/19,0.19,0.22,0.18,0.19,570000,117850,-0.03,52
97/06/20,0.20,0.22,0.18,0.19,475000,98100,,33
97/06/23,0.17,0.17,0.12,0.16,662000,91690,-0.03,52
97/06/24,0.15,0.18,0.12,0.13,785000,116040,-0.03,62
97/06/25,0.14,0.15,0.12,0.14,599000,78510,0.01,50
97/06/26,0.15,0.20,0.15,0.17,572000,100940,0.03,54
