99/09/30,35.00,35.25,35.00,35.00,1133359,39670015,X,833
99/10/01,35.00,35.05,35.00,35.00,360368,12619410,,335
99/10/04,35.00,35.00,34.00,34.15,306228,10581665,-0.85,311
99/10/05,34.00,34.10,33.80,34.05,120529,4091260,-0.10,128
99/10/06,33.95,34.10,33.95,34.00,88677,3016832,-0.05,95
99/10/07,34.00,34.40,34.00,34.25,85264,2917826,0.25,84
99/10/08,34.30,34.30,34.10,34.15,45795,1563296,-0.10,52
99/10/11,34.15,34.20,34.15,34.20,53892,1841205,0.05,58
99/10/12,34.15,34.15,34.10,34.15,50000,1705800,-0.05,50
99/10/13,34.10,34.15,34.10,34.15,55578,1896081,,56
99/10/14,34.15,34.15,34.05,34.10,87676,2989480,-0.05,95
99/10/15,34.10,34.10,34.05,34.05,85412,2909018,-0.05,84
99/10/18,34.00,34.00,33.75,33.75,110364,3739444,-0.30,104
99/10/19,33.70,33.80,33.70,33.70,96764,3263045,-0.05,102
99/10/20,33.65,33.70,33.65,33.70,35617,1200073,,37
99/10/21,33.70,33.80,33.70,33.70,31436,1059614,,29
99/10/22,33.70,33.75,33.70,33.70,22512,759254,,26
99/10/25,33.70,33.70,33.65,33.65,41941,1413360,-0.05,44
99/10/26,33.65,33.80,33.65,33.65,25245,850502,,33
99/10/27,33.65,33.70,33.65,33.70,39597,1333248,0.05,36
99/10/28,33.70,33.70,33.65,33.65,46960,1580900,-0.05,49
99/10/29,33.65,33.70,33.65,33.65,77564,2610582,,52
99/11/01,33.65,33.70,33.65,33.65,33384,1124290,,35
99/11/02,33.65,33.70,33.65,33.65,38287,1288706,,40
99/11/03,33.65,33.70,33.65,33.65,23405,788256,,20
99/11/04,33.70,33.70,33.65,33.70,36620,1233692,0.05,41
99/11/05,33.70,33.70,33.65,33.70,46215,1557356,,48
99/11/08,33.70,33.75,33.70,33.75,47168,1589659,0.05,49
99/11/09,33.70,33.80,33.70,33.80,68009,2293751,0.05,68
99/11/10,33.80,33.90,33.80,33.80,30160,1019899,,25
99/11/11,33.80,33.85,33.80,33.85,12722,430089,0.05,14
99/11/12,33.90,33.90,33.85,33.90,44312,1500248,0.05,26
99/11/15,33.90,34.00,33.90,34.00,30251,1027345,0.10,30
99/11/16,33.95,34.00,33.90,33.90,41018,1392257,-0.10,28
99/11/17,33.90,33.95,33.90,33.90,12083,409663,,13
99/11/18,33.90,33.95,33.90,33.95,12564,427204,0.05,14
99/11/19,33.95,34.00,33.95,34.00,20143,684575,0.05,23
99/11/22,34.00,34.00,34.00,34.00,29000,986000,,22
99/11/23,34.00,34.05,34.00,34.05,31205,1061449,0.05,31
99/11/24,34.05,34.05,34.05,34.05,19000,646950,,19
99/11/25,34.05,34.05,34.00,34.00,10143,345290,-0.05,11
99/11/26,34.00,34.10,33.95,33.95,39248,1333931,-0.05,32
99/11/29,33.95,34.00,33.95,34.00,22009,747754,0.05,21
99/11/30,34.00,34.05,34.00,34.05,5117,174133,0.05,7
99/12/01,34.00,34.05,34.00,34.00,28432,967053,-0.05,31
99/12/02,34.00,34.00,34.00,34.00,33143,1126687,,37
99/12/03,34.00,34.00,33.90,33.90,33150,1126327,-0.10,33
99/12/06,33.90,33.95,33.85,33.95,18811,637702,0.05,19
99/12/07,34.00,34.00,33.90,33.90,11000,373400,-0.05,11
99/12/08,33.90,33.90,33.90,33.90,10557,357881,,12
99/12/09,33.90,33.90,33.90,33.90,21000,711900,,21
99/12/10,33.90,33.90,33.80,33.80,27023,915532,-0.10,23
99/12/13,33.80,33.90,33.75,33.75,31109,1051178,-0.05,33
99/12/14,33.75,33.80,33.70,33.70,32064,1082010,-0.05,30
99/12/15,33.75,33.80,33.70,33.75,17475,589705,0.05,18
99/12/16,33.70,33.70,33.70,33.70,6448,217319,-0.05,9
99/12/17,33.70,33.80,33.70,33.80,14444,487362,0.10,15
99/12/20,33.75,33.80,33.75,33.80,15009,506855,,15
99/12/21,33.80,33.85,33.80,33.80,20286,686224,,21
99/12/22,33.80,33.85,33.80,33.85,12792,432517,0.05,17
99/12/23,33.85,33.85,33.80,33.85,19278,652018,,18
99/12/24,33.85,33.90,33.85,33.90,29264,991331,0.05,31
99/12/27,33.90,34.20,33.80,33.90,46455,1574945,,35
99/12/28,34.00,34.00,33.90,33.90,21561,732014,,25
99/12/29,33.90,33.95,33.80,33.90,60000,2031300,,34
99/12/30,33.90,33.90,33.85,33.90,13044,441889,,11
99/12/31,33.85,33.95,33.85,33.90,24721,836502,,29
100/01/03,34.00,34.20,33.85,33.90,17509,594849,,27
100/01/04,34.00,34.10,33.85,33.85,27387,929606,-0.05,24
100/01/05,33.90,33.90,33.80,33.80,20027,677212,-0.05,15
100/01/06,33.80,33.90,33.80,33.80,11021,372656,,16
100/01/07,33.85,33.90,33.75,33.75,35849,1211401,-0.05,26
100/01/10,33.75,33.80,33.75,33.80,8286,279657,0.05,11
100/01/11,33.80,33.95,33.80,33.95,16920,572099,0.15,14
100/01/12,33.95,34.00,33.95,33.95,9626,326984,,13
100/01/13,33.95,33.95,33.95,33.95,7296,247683,,9
100/01/14,33.95,33.95,33.95,33.95,17191,583335,,15
100/01/17,33.95,33.95,33.95,33.95,7111,241412,,7
100/01/18,33.95,33.95,33.95,33.95,10000,339500,,9
100/01/19,33.95,33.95,33.95,33.95,18454,626467,,19
100/01/20,33.95,33.95,33.90,33.95,21308,723206,,23
100/01/21,33.90,33.95,33.90,33.95,8000,271550,,8
100/01/24,33.95,34.00,33.95,34.00,8051,273481,0.05,7
100/01/25,34.00,34.00,33.95,33.95,23000,781250,-0.05,20
100/01/26,33.95,33.95,33.95,33.95,6083,206522,,7
100/01/27,34.00,34.00,34.00,34.00,6848,232832,0.05,10
100/01/28,34.00,34.00,33.90,34.00,31000,1053000,,20
100/02/08,34.05,34.10,34.00,34.00,12357,421123,,9
100/02/09,34.10,34.10,34.10,34.10,7000,238700,0.10,5
100/02/10,34.10,34.10,34.00,34.00,34452,1171841,-0.10,23
100/02/11,34.00,34.10,34.00,34.00,146002,4965768,,37
100/02/14,34.00,34.00,34.00,34.00,12000,408000,,10
100/02/15,34.00,34.10,33.95,34.10,16000,544400,0.10,15
100/02/16,34.00,34.10,34.00,34.10,7000,238100,,7
100/02/17,34.10,34.10,34.10,34.10,11003,375201,,12
100/02/18,34.10,34.10,34.00,34.00,19335,657354,-0.10,15
100/02/21,34.10,34.10,34.00,34.00,8073,274960,,9
100/02/22,34.00,34.05,34.00,34.00,8651,293958,,8
100/02/23,34.05,34.05,34.00,34.00,22503,765301,,20
100/02/24,34.00,34.00,34.00,34.00,24185,822290,,21
100/02/25,34.00,34.00,34.00,34.00,40574,1379372,,15
100/03/01,34.00,34.00,34.00,34.00,7000,238000,,7
100/03/02,34.00,34.00,33.95,34.00,14785,502668,,16
100/03/03,34.00,34.20,34.00,34.00,12000,408200,,8
100/03/04,34.00,34.10,34.00,34.05,17000,578250,0.05,16
100/03/07,34.00,34.05,34.00,34.05,6250,212475,,5
100/03/08,34.00,34.05,34.00,34.05,14000,476550,,13
100/03/09,34.20,34.20,34.00,34.00,6143,209690,-0.05,7
100/03/10,34.00,34.10,34.00,34.00,13227,449840,,11
100/03/11,34.00,34.00,34.00,34.00,9181,312154,,10
100/03/14,34.00,34.00,33.85,33.85,26000,882550,-0.15,15
100/03/15,34.20,34.20,33.70,33.80,67162,2272996,-0.05,38
100/03/16,33.85,33.85,33.80,33.80,11000,371950,,10
