94/10/13,30.00,30.00,30.00,30.00,3300000,99000000,X,7
94/10/14,29.50,29.50,29.50,29.50,100000,2950000,-0.50,1
94/10/17,29.80,29.80,29.80,29.80,1000,29800,0.30,1
94/10/18,--,--,--,--,0,0,,0
94/10/19,--,--,--,--,0,0,,0
94/10/20,--,--,--,--,0,0,,0
94/10/21,29.00,29.80,29.00,29.80,49000,1437000,X,2
94/10/24,--,--,--,--,0,0,,0
94/10/25,--,--,--,--,0,0,,0
94/10/26,--,--,--,--,0,0,,0
94/10/27,--,--,--,--,0,0,,0
94/10/28,--,--,--,--,0,0,,0
94/10/31,--,--,--,--,0,0,,0
94/11/01,29.00,30.00,29.00,30.00,2000,59000,X,2
94/11/02,29.00,30.00,29.00,30.00,2000,59000,,2
94/11/03,--,--,--,--,0,0,,0
94/11/04,--,--,--,--,0,0,,0
94/11/07,29.50,30.00,29.50,30.00,13000,385000,X,6
94/11/08,29.50,29.90,29.50,29.90,11000,324900,-0.10,3
94/11/09,29.50,30.00,29.50,30.00,12000,355000,0.10,4
94/11/10,--,--,--,--,0,0,,0
94/11/11,30.10,30.10,30.10,30.10,3000,90300,X,1
94/11/14,29.50,29.50,29.50,29.50,1000,29500,-0.60,1
94/11/15,--,--,--,--,0,0,,0
94/11/16,29.20,29.20,29.20,29.20,1000,29200,X,1
94/11/17,30.00,30.00,29.20,29.20,6000,179200,,2
94/11/18,--,--,--,--,0,0,,0
94/11/21,29.20,29.50,29.20,29.50,10000,293500,X,2
94/11/22,29.50,29.50,29.50,29.50,2000,59000,,2
94/11/23,29.80,30.00,29.80,30.00,7000,209600,0.50,2
94/11/24,--,--,--,--,0,0,,0
94/11/25,--,--,--,--,0,0,,0
94/11/28,--,--,--,--,0,0,,0
94/11/29,29.40,29.40,29.40,29.40,2000,58800,X,1
94/11/30,30.00,30.00,30.00,30.00,1000,30000,0.60,1
94/12/01,--,--,--,--,0,0,,0
94/12/02,--,--,--,--,0,0,,0
94/12/05,29.30,30.20,29.30,30.20,10000,297500,X,2
94/12/06,--,--,--,--,0,0,,0
94/12/07,--,--,--,--,0,0,,0
94/12/08,29.30,30.00,29.30,29.90,51000,1510400,X,5
94/12/09,30.10,30.10,30.10,30.10,1000,30100,0.20,1
94/12/12,--,--,--,--,0,0,,0
94/12/13,--,--,--,--,0,0,,0
94/12/14,30.20,30.20,30.20,30.20,5000,151000,X,1
94/12/15,--,--,--,--,0,0,,0
94/12/16,--,--,--,--,0,0,,0
94/12/19,--,--,--,--,0,0,,0
94/12/20,--,--,--,--,0,0,,0
94/12/21,--,--,--,--,0,0,,0
94/12/22,--,--,--,--,0,0,,0
94/12/23,--,--,--,--,0,0,,0
94/12/26,--,--,--,--,0,0,,0
94/12/27,--,--,--,--,0,0,,0
94/12/28,--,--,--,--,0,0,,0
94/12/29,--,--,--,--,0,0,,0
94/12/30,--,--,--,--,0,0,,0
95/01/02,--,--,--,--,0,0,,0
95/01/03,--,--,--,--,0,0,,0
95/01/04,--,--,--,--,0,0,,0
95/01/05,--,--,--,--,0,0,,0
95/01/06,--,--,--,--,0,0,,0
95/01/09,--,--,--,--,0,0,,0
95/01/10,--,--,--,--,0,0,,0
95/01/11,--,--,--,--,0,0,,0
95/01/12,--,--,--,--,0,0,,0
95/01/13,--,--,--,--,0,0,,0
95/01/16,--,--,--,--,0,0,,0
95/01/17,--,--,--,--,0,0,,0
95/01/18,--,--,--,--,0,0,,0
95/01/19,--,--,--,--,0,0,,0
95/01/20,--,--,--,--,0,0,,0
95/01/23,--,--,--,--,0,0,,0
95/01/24,--,--,--,--,0,0,,0
95/01/25,30.20,30.20,30.20,30.20,10000,302000,X,1
95/02/03,30.00,30.00,30.00,30.00,12000,360000,-0.20,3
95/02/06,29.50,29.50,29.50,29.50,5000,147500,-0.50,1
95/02/07,29.70,29.70,29.70,29.70,2000,59400,0.20,1
95/02/08,--,--,--,--,0,0,,0
95/02/09,30.20,30.20,30.20,30.20,1000,30200,X,1
95/02/10,--,--,--,--,0,0,,0
95/02/13,--,--,--,--,0,0,,0
95/02/14,30.00,30.00,30.00,30.00,5000,150000,X,1
95/02/15,--,--,--,--,0,0,,0
95/02/16,--,--,--,--,0,0,,0
95/02/17,29.70,29.80,29.70,29.80,20000,595000,X,3
95/02/20,29.80,29.80,29.70,29.70,30000,892000,-0.10,2
95/02/21,29.80,29.80,29.80,29.80,10000,298000,0.10,2
95/02/22,--,--,--,--,0,0,,0
95/02/23,30.10,30.10,30.10,30.10,1000,30100,X,1
95/02/24,--,--,--,--,0,0,,0
95/02/27,--,--,--,--,0,0,,0
95/03/01,29.70,29.70,29.70,29.70,10000,297000,X,1
95/03/02,29.70,29.70,29.70,29.70,10000,297000,,2
95/03/03,29.80,29.80,29.70,29.70,31000,922700,,3
95/03/06,--,--,--,--,0,0,,0
95/03/07,--,--,--,--,0,0,,0
95/03/08,--,--,--,--,0,0,,0
95/03/09,--,--,--,--,0,0,,0
95/03/10,29.70,29.70,29.70,29.70,1000,29700,X,1
95/03/13,30.10,30.10,30.10,30.10,5000,150500,0.40,1
95/03/14,--,--,--,--,0,0,,0
95/03/15,--,--,--,--,0,0,,0
95/03/16,--,--,--,--,0,0,,0
95/03/17,--,--,--,--,0,0,,0
95/03/20,--,--,--,--,0,0,,0
95/03/21,--,--,--,--,0,0,,0
95/03/22,--,--,--,--,0,0,,0
95/03/23,--,--,--,--,0,0,,0
95/03/24,30.10,30.10,30.00,30.00,1343000,40295000,X,10
95/03/27,30.10,30.10,30.10,30.10,150000,4515000,0.10,5
95/03/28,30.10,30.15,30.10,30.15,1921000,57883150,0.05,16
95/03/29,30.15,30.20,30.10,30.20,2871000,86578650,0.05,20
95/03/30,30.25,30.25,30.25,30.25,200000,6050000,0.05,2
95/03/31,30.30,30.40,30.30,30.40,750000,22768000,0.15,13
95/04/03,--,--,--,--,0,0,,0
95/04/04,--,--,--,--,0,0,,0
95/04/06,--,--,--,--,0,0,,0
95/04/07,--,--,--,--,0,0,,0
95/04/10,--,--,--,--,0,0,,0
95/04/11,--,--,--,--,0,0,,0
95/04/12,--,--,--,--,0,0,,0
95/04/13,--,--,--,--,0,0,,0
95/04/14,--,--,--,--,0,0,,0
95/04/17,--,--,--,--,0,0,,0
95/04/18,--,--,--,--,0,0,,0
95/04/19,--,--,--,--,0,0,,0
95/04/20,--,--,--,--,0,0,,0
95/04/21,--,--,--,--,0,0,,0
95/04/24,--,--,--,--,0,0,,0
95/04/25,--,--,--,--,0,0,,0
95/04/26,30.60,30.60,30.60,30.60,10000,306000,X,1
95/04/27,--,--,--,--,0,0,,0
95/04/28,30.60,30.60,30.60,30.60,1000,30600,X,1
95/05/02,--,--,--,--,0,0,,0
95/05/03,--,--,--,--,0,0,,0
95/05/04,--,--,--,--,0,0,,0
95/05/05,--,--,--,--,0,0,,0
95/05/08,--,--,--,--,0,0,,0
95/05/09,--,--,--,--,0,0,,0
95/05/10,--,--,--,--,0,0,,0
95/05/11,--,--,--,--,0,0,,0
95/05/12,--,--,--,--,0,0,,0
95/05/15,--,--,--,--,0,0,,0
95/05/16,--,--,--,--,0,0,,0
95/05/17,--,--,--,--,0,0,,0
95/05/18,--,--,--,--,0,0,,0
95/05/19,--,--,--,--,0,0,,0
95/05/22,--,--,--,--,0,0,,0
95/05/23,--,--,--,--,0,0,,0
95/05/24,--,--,--,--,0,0,,0
95/05/25,--,--,--,--,0,0,,0
95/05/26,--,--,--,--,0,0,,0
95/05/29,--,--,--,--,0,0,,0
95/05/30,--,--,--,--,0,0,,0
95/06/01,--,--,--,--,0,0,,0
95/06/02,--,--,--,--,0,0,,0
95/06/05,--,--,--,--,0,0,,0
95/06/06,--,--,--,--,0,0,,0
95/06/07,--,--,--,--,0,0,,0
95/06/08,--,--,--,--,0,0,,0
95/06/09,--,--,--,--,0,0,,0
95/06/12,--,--,--,--,0,0,,0
95/06/13,--,--,--,--,0,0,,0
95/06/14,--,--,--,--,0,0,,0
95/06/15,--,--,--,--,0,0,,0
95/06/16,--,--,--,--,0,0,,0
95/06/19,--,--,--,--,0,0,,0
95/06/20,--,--,--,--,0,0,,0
95/06/21,--,--,--,--,0,0,,0
95/06/22,--,--,--,--,0,0,,0
95/06/23,--,--,--,--,0,0,,0
95/06/26,--,--,--,--,0,0,,0
95/06/27,30.30,30.30,30.30,30.30,5000,151500,X,1
95/06/28,30.80,30.80,30.80,30.80,100000,3080000,0.50,1
95/06/29,--,--,--,--,0,0,,0
95/06/30,30.30,30.80,30.30,30.80,62000,1882100,X,5
95/07/03,--,--,--,--,0,0,,0
95/07/04,--,--,--,--,0,0,,0
95/07/05,--,--,--,--,0,0,,0
95/07/06,--,--,--,--,0,0,,0
95/07/07,30.65,30.65,30.65,30.65,1000,30650,X,1
95/07/10,--,--,--,--,0,0,,0
95/07/11,--,--,--,--,0,0,,0
95/07/12,--,--,--,--,0,0,,0
95/07/13,30.30,30.30,30.30,30.30,30000,909000,X,1
95/07/14,--,--,--,--,0,0,,0
95/07/17,--,--,--,--,0,0,,0
95/07/18,--,--,--,--,0,0,,0
95/07/19,--,--,--,--,0,0,,0
95/07/20,--,--,--,--,0,0,,0
95/07/21,--,--,--,--,0,0,,0
95/07/24,30.75,30.75,30.75,30.75,2000,61500,X,1
95/07/25,--,--,--,--,0,0,,0
95/07/26,--,--,--,--,0,0,,0
95/07/27,--,--,--,--,0,0,,0
95/07/28,--,--,--,--,0,0,,0
95/07/31,30.75,30.75,30.75,30.75,138000,4243500,X,4
95/08/01,--,--,--,--,0,0,,0
95/08/02,--,--,--,--,0,0,,0
95/08/03,--,--,--,--,0,0,,0
95/08/04,--,--,--,--,0,0,,0
95/08/07,--,--,--,--,0,0,,0
95/08/08,--,--,--,--,0,0,,0
95/08/09,--,--,--,--,0,0,,0
95/08/10,--,--,--,--,0,0,,0
95/08/11,30.35,30.40,30.35,30.40,68000,2064300,X,3
95/08/14,--,--,--,--,0,0,,0
95/08/15,--,--,--,--,0,0,,0
95/08/16,--,--,--,--,0,0,,0
95/08/17,--,--,--,--,0,0,,0
95/08/18,--,--,--,--,0,0,,0
95/08/21,--,--,--,--,0,0,,0
95/08/22,30.40,30.40,30.30,30.30,90000,2729950,X,6
95/08/23,30.30,30.30,30.30,30.30,500000,15150000,,5
95/08/24,30.30,30.30,30.30,30.30,440000,13332000,,7
95/08/25,--,--,--,--,0,0,,0
95/08/28,--,--,--,--,0,0,,0
95/08/29,--,--,--,--,0,0,,0
95/08/30,30.30,30.75,30.30,30.75,302000,9151500,X,3
95/08/31,29.05,30.75,29.05,30.75,12000,367300,,3
95/09/01,--,--,--,--,0,0,,0
95/09/04,--,--,--,--,0,0,,0
95/09/05,--,--,--,--,0,0,,0
95/09/06,--,--,--,--,0,0,,0
95/09/07,--,--,--,--,0,0,,0
95/09/08,--,--,--,--,0,0,,0
95/09/11,--,--,--,--,0,0,,0
95/09/12,--,--,--,--,0,0,,0
95/09/13,--,--,--,--,0,0,,0
95/09/14,--,--,--,--,0,0,,0
95/09/15,--,--,--,--,0,0,,0
95/09/18,--,--,--,--,0,0,,0
95/09/19,--,--,--,--,0,0,,0
