93/02/11,2.19,2.19,2.05,2.19,77196,168399,0.14,30
93/02/12,2.34,2.34,2.15,2.29,87000,200380,0.10,20
93/02/13,2.13,2.13,2.13,2.13,44000,93720,-0.16,7
93/02/16,1.99,1.99,1.99,1.99,17000,33830,-0.14,6
93/02/17,1.86,2.12,1.86,2.12,115000,217540,0.13,18
93/02/18,1.99,1.99,1.98,1.99,73000,145100,-0.13,14
93/02/19,1.86,1.87,1.86,1.87,131000,244060,-0.12,11
93/02/20,1.74,1.87,1.74,1.87,35000,62060,,9
93/02/23,1.74,1.74,1.74,1.74,10100,17586,-0.13,4
93/02/24,1.62,1.75,1.62,1.66,26000,42600,-0.08,7
93/02/25,1.55,1.65,1.55,1.55,35000,54750,-0.11,7
93/02/26,1.45,1.65,1.45,1.65,10000,15700,0.10,8
93/02/27,1.76,1.76,1.54,1.65,50000,79740,,9
93/03/01,1.54,1.63,1.54,1.54,25000,39400,-0.11,6
93/03/02,1.45,1.50,1.45,1.50,8000,11700,-0.04,4
93/03/03,1.60,1.60,1.59,1.59,115000,183900,0.09,7
93/03/04,1.59,1.59,1.49,1.49,16000,25340,-0.10,4
93/03/05,1.40,1.59,1.40,1.59,30000,45040,0.10,6
93/03/08,1.48,1.70,1.48,1.70,46000,68300,0.11,8
93/03/09,1.65,1.65,1.60,1.60,25000,40700,-0.10,4
93/03/10,1.63,1.63,1.63,1.63,1000,1630,0.03,1
93/03/11,1.52,1.67,1.52,1.67,51102,81035,0.04,12
93/03/12,1.56,1.70,1.56,1.56,24000,37580,-0.11,6
93/03/15,1.47,1.65,1.47,1.64,48000,78260,0.08,10
93/03/16,1.64,1.64,1.63,1.63,20002,32703,-0.01,4
93/03/17,1.60,1.62,1.52,1.52,36000,54980,-0.11,7
93/03/18,1.42,1.56,1.42,1.56,27000,38580,0.04,6
93/03/19,1.56,1.56,1.46,1.50,23000,34640,-0.06,5
93/03/22,--,--,--,--,1,1,,1
93/03/23,1.40,1.57,1.40,1.57,13000,18370,X,3
93/03/24,--,--,--,--,0,0,,0
93/03/25,--,--,--,--,0,0,,0
93/03/26,--,--,--,--,0,0,,0
93/03/29,--,--,--,--,0,0,,0
93/03/30,--,--,--,--,0,0,,0
93/03/31,--,--,--,--,0,0,,0
93/04/01,--,--,--,--,0,0,,0
93/04/02,--,--,--,--,0,0,,0
93/04/05,1.47,1.63,1.47,1.63,13000,19270,X,4
93/04/06,1.52,1.61,1.52,1.61,4000,6170,-0.02,3
93/04/07,1.50,1.50,1.50,1.50,1000,1500,-0.11,1
93/04/08,1.40,1.40,1.40,1.40,1001,1401,-0.10,2
93/04/09,1.45,1.49,1.45,1.49,3000,4430,0.09,2
93/04/12,1.59,1.59,1.59,1.59,25067,39848,0.10,11
93/04/13,1.62,1.62,1.62,1.62,1000,1620,0.03,1
93/04/14,1.64,1.64,1.64,1.64,9000,14760,0.02,5
93/04/15,1.70,1.70,1.70,1.70,2000,3400,0.06,2
93/04/16,1.59,1.75,1.59,1.68,6000,10200,-0.02,4
93/04/19,1.68,1.73,1.68,1.68,10000,16900,,3
93/04/20,1.65,1.65,1.57,1.57,3000,4870,-0.11,3
93/04/21,1.58,1.67,1.58,1.67,16000,26380,0.10,6
93/04/22,1.60,1.75,1.60,1.75,3000,5100,0.08,2
